datetime,buoy,longitude,latitude,u,v,speed,depth,u_wind,v_wind,x,y,x_anom,y_anom,x_tide,y_tide,x_notide,y_notide,u_tides,v_tides
2020-07-12 03:00:00,2019F2,1.25697,81.53461,-0.1968862326421802,0.0911707459740031,0.2169707204336265,-1501.1621341100215,-8.645000457763672,-1.3630000352859497,663667.8499707851,-635169.0495634364,,,,,,,,
2020-07-12 04:00:00,2019F2,1.22157,81.53774,-0.1185530251801815,0.0840740481986859,0.1453384510715857,-1522.5078769577854,-8.027999877929688,-1.162999987602234,663029.1882740799,-635343.1514480785,,,,,,,,
2020-07-12 05:00:00,2019F2,1.20372,81.54017,-0.0587805036731751,0.0570144355862092,0.0818889093668132,-1539.429911294875,-7.461999893188477,-1.1950000524520874,662640.2180533893,-635366.5406229964,,,,,,,,
2020-07-12 06:00:00,2019F2,1.19516,81.54151,-0.0340902230880177,0.021022427023404,0.0400510392892015,-1546.1452658907328,-7.006999969482422,-1.1890000104904177,662439.975670427,-635364.5253003051,,,,,,,,
2020-07-12 07:00:00,2019F2,1.1884,81.54156,-0.0374945459140237,-0.0169382740843328,0.0411429957860972,-1546.5660484825214,-6.728000164031982,-1.287999987602234,662361.0789772584,-635438.9089956506,,,,,,,,
2020-07-12 08:00:00,2019F2,1.17831,81.54039,-0.0598671097546676,-0.0493021985890932,0.0775549973637792,-1543.7066185899782,-6.620999813079834,-1.4299999475479126,662341.0903400519,-635643.7629220138,,,,,,,,
2020-07-12 09:00:00,2019F2,1.1615,81.5383,-0.0917785821613781,-0.0677515912862719,0.1140771066663898,-1534.999271168325,-7.125999927520752,-1.0440000295639038,662318.7320296735,-635995.6969334228,,,,,,,,
2020-07-12 10:00:00,2019F2,1.13708,81.53591,-0.1224148084522482,-0.0688100187270381,0.1404286438217501,-1523.421547120428,-7.468999862670898,-1.1959999799728394,662235.2536970425,-636458.2706979088,,,,,,,,
2020-07-12 11:00:00,2019F2,1.10652,81.53375,-0.1392542329755107,-0.056261646490871,0.1501902602283569,-1512.5515697381495,-7.40399980545044,-0.6019999980926514,662065.1944941708,-636974.4788773421,,,,,,,,
2020-07-12 12:00:00,2019F2,1.07455,81.53219,-0.1360478417671398,-0.036604897406701,0.1408862440540304,-1501.7808873396098,-6.736000061035156,-0.1780000030994415,661832.0256900538,-637461.6489805147,,,,,,,,
2020-07-12 13:00:00,2019F2,1.04544,81.53133,-0.1164383825838407,-0.019970527266788,0.1181385580496664,-1499.579324914831,-6.104000091552734,-0.2380000054836273,661575.4869721886,-637862.8229937867,,,,,,,,
2020-07-12 14:00:00,2019F2,1.02228,81.53087,-0.0869283027819886,-0.0116514941898506,0.0877056847725004,-1498.7807627427571,-5.611999988555908,-0.3120000064373016,661353.6443572816,-638164.9750842036,,,,,,,,
2020-07-12 15:00:00,2019F2,1.00642,81.53056,-0.0572120287924467,-0.0083215597972743,0.0578140518905859,-1497.583454453788,-5.375999927520752,-0.2440000027418136,661201.255289402,-638371.4670864581,,,,,,,,
2020-07-12 16:00:00,2019F2,0.9966,81.53032,-0.0339986391063055,-0.0078661079580599,0.0348967493541829,-1496.5359168760883,-4.960999965667725,0.006000000052154,661110.6333687571,-638502.9381356062,,,,,,,,
2020-07-12 17:00:00,2019F2,0.99116,81.53004,-0.0190274819048177,-0.0110413744123253,0.0219990230817488,-1495.414512915841,-4.676000118255615,0.3000000119209289,661071.9374558345,-638586.8894033808,,,,,,,,
2020-07-12 18:00:00,2019F2,0.98806,81.52959,-0.0152855988826737,-0.018300735970445,0.0238446318961299,-1493.426578067456,-3.994999885559082,0.363999992609024,661072.6289277253,-638656.7041728182,,,,,,,,
2020-07-12 19:00:00,2019F2,0.9843,81.52883,-0.0282133867061694,-0.031004296141989,0.0419197038240016,-1490.2022551507284,-3.6029999256134033,0.4090000092983246,661090.2343684637,-638757.5929733687,,,,,,,,
2020-07-12 20:00:00,2019F2,0.9754,81.52754,-0.0540727221277073,-0.0468834848222107,0.0715675934161176,-1485.799296426121,-3.309999942779541,0.5580000281333923,661092.0148995238,-638957.9028179321,-82.63919820671435,134.22798519814387,-378.3539537922905,113.91288562116767,295.71475558557614,20.315099576976195,,
2020-07-12 21:00:00,2019F2,0.96004,81.52573,-0.0749917737431344,-0.0567157819294091,0.0940236462226698,-1480.6624627031993,-3.062000036239624,0.6660000085830688,661062.3876808682,-639272.1266622026,-61.52400151791517,35.27006820589304,-270.9856178382862,145.56619843038328,209.46161632037104,-110.29613022449024,0.03447733101076433,-0.00390413720821805
2020-07-12 22:00:00,2019F2,0.94176,81.52379,-0.0827434608745376,-0.0561124311566121,0.0999754232189175,-1473.386854822906,-3.063999891281128,1.1440000534057615,661010.2168396491,-639629.9130861432,-70.89639196405187,-110.71413570432924,-130.11717051478735,85.80309772199772,59.220778550735474,-196.51723342632695,0.03888533725855899,-0.028222816703598917
2020-07-12 23:00:00,2019F2,0.92293,81.52202,-0.0855032885118438,-0.0491550394015436,0.0986257078296877,-1463.6526319153654,-2.5209999084472656,1.5219999551773071,660938.4422246407,-639981.1984097195,-106.87995479325764,-255.6676618696656,8.98881042333852,-57.63808183552892,-115.86876521659616,-198.0295800341367,0.03388795308721234,-0.04672308734824611
2020-07-13 00:00:00,2019F2,0.90342,81.52054,-0.0862533662240625,-0.0387197780245368,0.0945455678244711,-1456.3840668454052,-2.2149999141693115,1.3700000047683716,660836.2285458134,-640318.3731950123,-180.29747026297264,-394.17009176302236,113.87609171314148,-250.60313118537425,-294.1735619761141,-143.5669605776481,0.021396004748026547,-0.053341263311178166
