datetime,buoy,longitude,latitude,u,v,speed,depth,u_wind,v_wind,x,y,x_anom,y_anom,x_tide,y_tide,x_notide,y_notide,u_tides,v_tides
2020-07-11 16:00:00,2019P105,1.31759,81.26983,-0.2573710643761985,0.0449217535938315,0.2612619924981095,-1538.490347302531,-9.364999771118164,-2.7079999446868896,685194.8810646744,-654384.1111314637,,,,,,,,
2020-07-11 17:00:00,2019P105,1.26448,81.27147,-0.2280544777083717,0.043861979051536,0.2322341878560424,-1580.0407857269622,-9.3100004196167,-2.8559999465942383,684458.927518813,-654895.4611958535,,,,,,,,
2020-07-11 18:00:00,2019P105,1.21828,81.27273,-0.1977170806367019,0.0264658478081262,0.1994805380875613,-1618.276009799641,-9.310999870300291,-2.9709999561309814,683831.539552472,-655352.1875864507,,,,,,,,
2020-07-11 19:00:00,2019P105,1.17837,81.27322,-0.1958670920830253,0.0037917672073193,0.1959037908250241,-1653.493945549597,-9.586999893188477,-2.872999906539917,683336.3695341619,-655791.3998083825,,,,,,,,
2020-07-11 20:00:00,2019P105,1.13297,81.27298,-0.216424847121566,-0.0210235242483665,0.2174435628465806,-1695.4551517203786,-9.472000122070312,-2.8510000705718994,682835.3678145742,-656350.772933265,,,,,,,,
2020-07-11 21:00:00,2019P105,1.08411,81.27183,-0.2381943103978457,-0.0408373062007457,0.2416696403846348,-1743.079545756501,-9.345000267028809,-2.861999988555908,682365.6459954148,-657019.7235833117,,,,,,,,
2020-07-11 22:00:00,2019P105,1.02924,81.27028,-0.2695926139045899,-0.0573231574921249,0.2756195237220619,-1797.4278684708434,-9.869999885559082,-2.499000072479248,681857.6477687395,-657790.1262678944,,,,,,,,
2020-07-11 23:00:00,2019P105,0.96673,81.26804,-0.3028577960289582,-0.0582309917384508,0.3084050794237371,-1858.4065856224177,-10.145000457763672,-1.89300000667572,681315.0174723157,-658703.250673532,,,,,,,,
2020-07-12 00:00:00,2019P105,0.8974,81.26643,-0.3139486879114579,-0.0287518198019434,0.3152625029768834,-1923.9267314178403,-9.60099983215332,-1.6859999895095823,680643.4052314794,-659649.2413548572,,,,,,,,
2020-07-12 01:00:00,2019P105,0.83008,81.26614,-0.2887285573252274,0.0160148200814877,0.2891723608461734,-1984.8451976055096,-9.239999771118164,-1.5529999732971191,679890.5362798669,-660470.5237259389,,,,,,,,
2020-07-12 02:00:00,2019P105,0.77173,81.26749,-0.2317515900598588,0.0571579888330857,0.2386961147206129,-2034.9005270704615,-8.682000160217285,-1.284000039100647,679112.1824487901,-661060.004094481,,,,,,,,
2020-07-12 03:00:00,2019P105,0.7292,81.26992,-0.1534534313626153,0.0789520128904266,0.1725728134336662,-2069.6395142206297,-8.151000022888184,-1.0670000314712524,678431.7545017094,-661379.1397172066,,,,,,,,
2020-07-12 04:00:00,2019P105,0.70492,81.27271,-0.07741006798107,0.0756376957893063,0.1082283680425309,-2085.8223135058656,-7.465000152587891,-1.0,677933.8901101783,-661454.3309808485,,,,,,,,
2020-07-12 05:00:00,2019P105,0.69549,81.27492,-0.0246807086522795,0.0494717468563208,0.0552864460477846,-2089.9050380329427,-6.848999977111816,-1.0770000219345093,677652.7324840386,-661397.7487740348,,,,,,,,
2020-07-12 06:00:00,2019P105,0.69417,81.27598,-0.0061054623782405,0.0131626566966922,0.0145097278460724,-2089.0640346471723,-6.386000156402588,-1.100000023841858,677554.8632142527,-661332.7073990507,,,,,,,,
2020-07-12 07:00:00,2019P105,0.69283,81.27579,-0.0159764413903767,-0.0243578865247901,0.0291299384732391,-2090.755744854994,-6.118000030517578,-1.218999981880188,677554.2071430136,-661363.0105165043,,,,,,,,
2020-07-12 08:00:00,2019P105,0.68721,81.27437,-0.0416696908095114,-0.0562792891569298,0.0700265772415702,-2099.158177428444,-5.953999996185303,-1.3539999723434448,677600.0144986209,-661537.5252825303,,,,,,,,
2020-07-12 09:00:00,2019P105,0.67468,81.27207,-0.0763767334186144,-0.0741293545142874,0.1064357393378887,-2117.504560979194,-6.61299991607666,-1.0149999856948853,677634.5627251923,-661860.7573437351,-301.582853683969,307.0718507762067,-323.4318883690244,672.7726460886586,21.849034685055415,-365.7007953124519,,
2020-07-12 10:00:00,2019P105,0.65395,81.26947,-0.1088723181956572,-0.0742806876170738,0.1317983392238375,-2145.608854283052,-7.005000114440918,-1.2300000190734863,677597.5962109362,-662303.8587901263,-117.57494027970824,198.5998056490207,-239.85642113233513,740.9462206381313,122.28148085262688,-542.3464149891106,0.027554793787509798,-2.1956216994472773e-05
2020-07-12 11:00:00,2019P105,0.62728,81.26716,-0.1294118546910286,-0.0594561057602198,0.142416490080125,-2178.301875860884,-7.034999847412109,-0.699999988079071,677469.1048740363,-662795.1695047688,-42.39291811513249,34.583268768386915,-125.03737309895388,672.6145613262984,82.64445498382139,-638.0312925579115,0.030068932355022067,-0.034512181239517395
2020-07-12 12:00:00,2019P105,0.59762,81.26554,-0.1339601693958878,-0.0375227736378733,0.1391160865107053,-2211.2789010347096,-6.425000190734863,-0.3810000121593475,677251.9880587743,-663269.2589961167,-72.12126347329468,-121.47482662217226,-23.360108176176254,492.45851571360606,-48.76115529711842,-613.9333423357783,0.021133589020960648,-0.05867617576090041
2020-07-12 13:00:00,2019P105,0.56898,81.26468,-0.1198652641207497,-0.0192200618177201,0.1213964263024825,-2240.3239467994613,-5.718999862670898,-0.4239999949932098,676987.2586319421,-663673.2916606505,-166.10955965076573,-218.8820343639236,27.124467851962777,250.14609584781542,-193.2340275027285,-469.02813021173904,0.003954111900630343,-0.06744697212615569
