,date,floe_id,x,y,longitude,latitude,u,v,bearing,speed,u_wind,v_wind
81,2003-04-04 12:00:00,2003_0098,896548.6077,-1832060.12982,-18.92443,71.33151,-0.047773094023839245,-0.18747476090106388,194.29609040464615,0.19346590006386566,0.8849999904632568,0.5619999766349792
83,2003-04-03 12:00:00,2003_0101,808147.6,-1184470.1,-10.69482,76.81934,-0.05662556741352982,-0.28187545592673124,191.35887926590743,0.28750691737557693,0.6269999742507935,-11.675999641418457
84,2003-04-04 12:00:00,2003_0101,817832.15932,-1207345.07766,-10.88695,76.59734,0.04281859873763581,-0.018215134441448365,113.04501741154922,0.04653196235465151,3.0299999713897705,-5.769999980926514
85,2003-04-05 12:00:00,2003_0101,821777.74317,-1206573.27778,-10.74194,76.58291,0.04576010289742772,-0.010156496522706922,102.5139933958377,0.046873675328471205,1.0679999589920044,9.288000106811523
87,2003-04-03 12:00:00,2003_0103,834272.5,-1488981.9,-15.7382,74.33859,-0.08213011306313703,-0.20418795465116896,201.91137238667284,0.2200865200242657,1.6440000534057617,-7.99399995803833
89,2003-04-03 12:00:00,2003_0109,756123.0,-1611741.3,-19.86712,73.67257,-0.00039519481009738275,-0.002027694971871663,191.02860917580148,0.0020658474863555465,1.7259999513626099,-2.01200008392334
91,2003-04-03 12:00:00,2003_0112,791910.3,-1038889.8,-7.68296,77.98366,-0.11648712790086196,-0.29660271929833004,201.4418172366185,0.31865722031950844,-0.28600001335144043,-12.868000030517578
93,2003-04-03 12:00:00,2003_0123,768569.55,-1567315.3,-18.8779,73.98657,-0.06605614947295045,-0.18777169670143437,199.38134703796024,0.19905181477526956,0.656000018119812,-3.431999921798706
94,2003-04-04 12:00:00,2003_0123,770588.21022,-1584394.49367,-19.06345,73.83954,-0.0322387534490183,-0.10413968490195918,197.20107240049475,0.10901564656243586,0.75,3.4670000076293945
96,2003-04-04 12:00:00,2003_0147,894613.9,-1815334.6,-18.76549,71.4743,-0.03931919117394575,-0.19528534575416542,191.38386079119266,0.19920432992507273,1.2760000228881836,0.8199999928474426
97,2003-04-05 12:00:00,2003_0147,899025.15,-1831970.95,-18.86088,71.32243,0.016526943357664484,-0.08838260598351197,169.4084004724191,0.08991454218970464,-0.46700000762939453,6.620999813079834
98,2003-04-06 12:00:00,2003_0147,903671.21028,-1838197.1467,-18.82108,71.25372,0.01695431553752936,-0.0910192482659701,169.4483427813617,0.09258483877098027,1.6419999599456787,6.9730000495910645
100,2003-04-04 12:00:00,2003_0154,886007.35,-1647865.45,-16.73443,72.85266,0.039010662141175136,-0.10875395128840415,160.2668004699588,0.11553897040191026,2.3480000495910645,1.2239999771118164
101,2003-04-05 12:00:00,2003_0154,893425.7,-1654545.25,-16.63172,72.76775,0.14816955790054953,0.047126867508433964,72.35619367237615,0.15548363106643023,1.0240000486373901,8.565999984741211
103,2003-04-05 12:00:00,2003_0207,849844.95,-1376875.8,-13.316,75.14393,0.185252553337924,0.11112706833523486,59.04180720231244,0.21602715994754998,2.7850000858306885,10.687000274658203
105,2003-04-06 12:00:00,2003_0254,812968.25,-1282824.0,-12.6362,76.04672,0.025206527161256577,-0.13685046094499725,169.56364562072207,0.13915249790208362,-0.7020000219345093,-3.930000066757202
106,2003-04-07 12:00:00,2003_0254,821137.04352,-1291645.44834,-12.55536,75.93911,0.027082795039869816,-0.14822060478202098,169.6451721885906,0.15067456809003854,7.431000232696533,-0.7179999947547913
108,2003-04-06 12:00:00,2003_0255,800027.45,-1486247.6,-16.70701,74.50984,-0.07234176437298773,-0.13696962912833213,207.84118465360322,0.15490000056859174,-0.9190000295639038,-6.53000020980835
109,2003-04-07 12:00:00,2003_0255,800132.98405,-1499630.54395,-16.9161,74.40231,-0.07778588549109454,-0.1485979956457096,207.63049423420773,0.16772599169942626,2.190999984741211,1.7640000581741333
111,2003-04-06 12:00:00,2003_0268,860281.1,-1385280.6,-13.15906,75.02914,-0.06337077690783789,-0.13755108393670692,204.73586502287594,0.15144687536580592,-0.6169999837875366,-1.9739999771118164
112,2003-04-07 12:00:00,2003_0268,861899.57512,-1398265.13025,-13.34855,74.92107,-0.0681211363826131,-0.14916845440336832,204.5448779740703,0.163986941587275,5.168000221252441,0.8500000238418579
114,2003-04-06 12:00:00,2003_0270,863175.8,-1274438.9,-10.89027,75.86012,0.027440295992275564,-0.12621910947983384,167.73463714436593,0.12916746278388366,-0.5059999823570251,-0.2619999945163727
115,2003-04-07 12:00:00,2003_0270,871254.26191,-1282138.61353,-10.80331,75.76091,0.029503338465738056,-0.13671555568251376,167.82226692638375,0.1398627546783003,7.590000152587891,2.49399995803833
117,2003-04-08 12:00:00,2003_0295,633163.0,-1211322.35,-17.40375,77.43111,-0.002569185754716393,0.002295396336301241,311.7786655757772,0.0034452227479428383,3.7850000858306885,-0.2240000069141388
118,2003-04-09 12:00:00,2003_0295,632874.40548,-1211249.41858,-17.41306,77.43292,-0.0027568933888997664,0.002462295374974308,311.76935789347,0.0036963982024910557,0.07900000363588333,1.3890000581741333
120,2003-04-08 12:00:00,2003_0326,842885.3,-1308904.75,-12.22,75.70025,0.008677103290180697,-0.10660717031122524,175.34676828944805,0.10695971617050527,1.6890000104904175,-0.8939999938011169
121,2003-04-09 12:00:00,2003_0326,848502.51231,-1316242.93176,-12.19274,75.6165,0.00925495338496593,-0.1143838538561075,175.37419739209332,0.11475765850318335,1.065999984741211,1.6540000438690186
123,2003-04-09 12:00:00,2003_0356,579754.85,-1124982.75,-17.73588,78.35567,0.00018874341892011486,0.001808217961127741,5.959005715824787,0.001818041878816497,0.8190000057220459,1.4390000104904175
125,2003-04-12 12:00:00,2003_0399,754700.81418,-1988358.01684,-24.21525,70.54866,0.0014235687807161099,-0.009632053187402335,171.59283436405912,0.00973668304292468,1.5069999694824219,-0.4099999964237213
126,2003-04-13 12:00:00,2003_0399,755111.12221,-1989092.41993,-24.21194,70.54118,-0.0006276653806136364,0.008807353996945818,355.9236475253388,0.008829691288914825,0.17599999904632568,0.7929999828338623
128,2003-04-13 12:00:00,2003_0401,812717.0,-1540366.85,-17.1833,74.02278,0.031846194766548916,-0.016824701110013576,117.84799506214677,0.03601736648549224,3.634000062942505,4.960999965667725
129,2003-04-14 12:00:00,2003_0401,815828.9,-1540368.55,-17.09286,74.00958,-0.035732803309964825,-0.028239073948821653,231.6812356560771,0.04554424804380517,1.5460000038146973,4.191999912261963
130,2003-04-15 12:00:00,2003_0401,814242.56783,-1543969.6549,-17.1942,73.98746,0.07673223479913567,0.05833477156944311,52.75651811522391,0.09638869970763583,3.3459999561309814,7.605999946594238
131,2003-04-16 12:00:00,2003_0401,817755.63262,-1536418.91404,-16.97594,74.03299,0.10675787568476724,0.03570337179676681,71.50835694688237,0.11256986620931189,2.693000078201294,7.90500020980835
132,2003-04-17 12:00:00,2003_0401,824448.66251,-1529362.06377,-16.67125,74.06051,0.10361128443889572,0.03404053656607846,71.8125370651835,0.10905987526484834,5.132999897003174,8.472000122070312
133,2003-04-18 12:00:00,2003_0401,830933.0,-1522525.25,-16.37606,74.08718,0.032350941668157454,-0.0577714765132184,150.75199297859626,0.06621273990202997,4.619999885559082,9.27299976348877
134,2003-04-19 12:00:00,2003_0401,835777.70948,-1525567.63758,-16.28429,74.04191,0.03557648282758538,-0.06377172194801177,150.84405866227837,0.07302409636959573,1.656000018119812,-2.061000108718872
135,2003-04-20 12:00:00,2003_0401,841120.79802,-1528922.99796,-16.18309,73.99198,-0.02457772659905076,-0.03369524758970452,216.10746970768253,0.04170652652654229,2.809999942779541,3.1489999294281006
136,2003-04-21 12:00:00,2003_0401,840663.51774,-1532497.30945,-16.25268,73.9656,-0.030780537629648302,-0.023156143774134063,233.0459210383519,0.0385181579421779,1.565000057220459,1.218000054359436
137,2003-04-22 12:00:00,2003_0401,839294.08477,-1535530.46457,-16.33975,73.94746,-0.013343605170943122,-0.02055806934724466,212.98635190037515,0.02450889663457212,1.0549999475479126,0.6639999747276306
138,2003-04-23 12:00:00,2003_0401,839134.35,-1537642.0,-16.37746,73.93136,-0.07462947602962228,-0.05875960020402139,231.78483400293905,0.09498552157351349,-1.1790000200271606,-2.694999933242798
139,2003-04-24 12:00:00,2003_0401,835906.33173,-1545187.23878,-16.58775,73.88527,-0.0863430249226542,-0.07528845802934156,228.91257441267774,0.1145577141236242,-0.9580000042915344,-4.317999839782715
140,2003-04-25 12:00:00,2003_0401,832440.0,-1554458.2,-16.83015,73.82622,-0.17122039960508262,-0.19386343537623874,221.45097755646984,0.2586492930916326,-1.156999945640564,-8.821999549865723
142,2003-04-13 12:00:00,2003_0402,838080.6,-1532083.75,-16.32046,73.98013,0.06399505071181125,-0.040348250807884234,122.23102853742597,0.0756528113083924,3.6489999294281006,4.906000137329102
143,2003-04-14 12:00:00,2003_0402,844604.45,-1532488.65,-16.1394,73.94847,0.0009276518014415362,-0.06306167062249958,179.15722658012317,0.06306849324001125,1.1729999780654907,3.864000082015991
144,2003-04-15 12:00:00,2003_0402,847304.54066,-1537221.76688,-16.13679,73.89912,0.07740893010091657,0.027435419038929057,70.48455931007868,0.082127003337576,2.634999990463257,6.991000175476074
145,2003-04-16 12:00:00,2003_0402,852017.58744,-1531917.31726,-15.91815,73.92045,0.145608067525821,0.04043780167894038,74.47913433940943,0.15111891057451865,1.9989999532699585,7.401000022888184
146,2003-04-17 12:00:00,2003_0402,861313.85004,-1522749.09855,-15.50536,73.9513,0.141346003862627,0.03816148504192802,74.89115633149669,0.1464069388674562,5.580999851226807,8.972000122070312
148,2003-04-13 12:00:00,2003_0403,833909.95,-1367738.5,-13.62934,75.29038,0.00904062388224915,-0.05374858591910918,170.45210416793992,0.05450360876569693,3.187000036239624,3.8310000896453857
149,2003-04-14 12:00:00,2003_0403,836994.35,-1371296.9,-13.60148,75.24819,-0.036601522820144096,-0.048502746591998235,217.03922061586823,0.06076337630284483,1.6239999532699585,3.9649999141693115
151,2003-04-13 12:00:00,2003_0407,800683.2,-1531180.75,-17.39408,74.14718,-0.09403061254563559,-0.07762247936766008,230.4602513047321,0.12193033010244111,2.9730000495910645,5.067999839782715
152,2003-04-14 12:00:00,2003_0407,796591.6,-1540888.5,-17.66244,74.08623,-0.025018545835082277,-0.12372422389851954,191.43175445404353,0.126228408906209,1.6360000371932983,4.485000133514404
154,2003-04-13 12:00:00,2003_0409,780236.1,-1455293.05,-16.8026,74.84224,-0.04804776627793082,-0.05140163897267572,223.068465583872,0.0703613269728191,1.9450000524520874,4.0960001945495605
155,2003-04-14 12:00:00,2003_0409,778675.9,-1461168.65,-16.94626,74.80189,-0.04366268840740487,-0.030632776394214706,234.94734966835543,0.05333664170699244,0.4230000078678131,4.932000160217285
157,2003-04-13 12:00:00,2003_0410,806932.55,-1457553.2,-16.03015,74.70831,0.012013592838231953,-0.06137039914754182,168.92409594975106,0.06253520851817333,2.430000066757202,4.304999828338623
158,2003-04-14 12:00:00,2003_0410,810408.86252,-1461689.39563,-15.99469,74.66019,0.013025670979957975,-0.06676040612251398,168.95967966016258,0.06801926146409648,0.5640000104904175,4.775000095367432
160,2003-04-13 12:00:00,2003_0414,825759.29038,-1274375.07915,-12.05783,76.04866,0.04867273893464233,-0.08353058520485679,149.7709177439985,0.09667675098008666,3.878000020980835,3.4140000343322754
161,2003-04-14 12:00:00,2003_0414,833213.05,-1278144.95,-11.89998,75.98292,0.011231947217195282,-0.06883757156032795,170.73294363441534,0.06974788811579268,2.888000011444092,3.946000099182129
163,2003-04-13 12:00:00,2003_0415,871698.78106,-1790251.85121,-19.03792,71.76791,-0.038275059688444836,-0.05937933915645117,212.80524033436706,0.0706462038103313,2.1700000762939453,3.364000082015991
164,2003-04-14 12:00:00,2003_0415,870971.5,-1796312.2,-19.13282,71.72167,-0.05319102520083275,-0.11644001683571882,204.55141949800213,0.1280139159725149,-0.5870000123977661,-3.2839999198913574
166,2003-04-13 12:00:00,2003_0416,886094.95984,-1780102.05836,-18.53691,71.79267,-0.014230607514785464,-0.06432802894429822,192.47404211293474,0.06588327176224885,2.6610000133514404,3.6710000038146973
167,2003-04-14 12:00:00,2003_0416,887471.0,-1785625.55,-18.57224,71.74258,-0.06293551525258967,-0.08890341943870146,215.2950139436466,0.10892519023624714,-0.8299999833106995,-3.6760001182556152
169,2003-04-14 12:00:00,2003_0420,633622.35,-1210297.0,-17.36674,77.43746,-0.009796252362758615,-0.006149475779425601,237.88196313370955,0.011566443390973557,2.4539999961853027,2.621999979019165
171,2003-04-14 12:00:00,2003_0429,763379.6,-1563235.55,-18.97221,74.04044,0.02673345886582128,-0.04669677081675082,150.2092715484555,0.05380767814766503,1.9459999799728394,2.7780001163482666
172,2003-04-15 12:00:00,2003_0429,767225.52807,-1565847.42363,-18.89632,74.00387,0.06678855739345148,0.00884154460024789,82.45896765392752,0.06737124245267068,2.697000026702881,6.043000221252441
174,2003-04-14 12:00:00,2003_0431,789005.65,-1646898.4,-19.40158,73.25768,-0.01328973323491947,-0.134333869681258,185.64992251195906,0.13498964979951805,1.934999942779541,2.61899995803833
176,2003-04-14 12:00:00,2003_0432,667549.0,-1200588.75,-15.92515,77.36839,0.015026451549705087,-0.004730352180102945,107.47408950235842,0.015753427497641238,2.6050000190734863,3.505000114440918
178,2003-04-14 12:00:00,2003_0436,804287.3,-1626978.7,-18.69479,73.3592,-0.03869675258153487,-0.11520103878770008,198.56752342542728,0.12152661436130648,1.4279999732971191,3.0840001106262207
179,2003-04-15 12:00:00,2003_0436,805700.98656,-1637382.9962,-18.79975,73.26914,0.006008464781685135,-0.07606434990368033,175.4834779340748,0.0763012907839852,1.725000023841858,5.5370001792907715
181,2003-04-14 12:00:00,2003_0437,885601.9,-1680908.45,-17.21709,72.59096,0.002230850209377022,-0.07109098502945731,178.20263608025027,0.0711259786935491,-0.5389999747276306,-1.6150000095367432
183,2003-04-14 12:00:00,2003_0438,831072.55,-1301167.75,-12.43311,75.81749,0.0069204359549963,-0.058560477198784766,173.26027942068754,0.05896797371079149,2.3329999446868896,4.019000053405762
185,2003-04-14 12:00:00,2003_0441,668673.7,-1378748.2,-19.12726,75.9229,0.0,0.0,90.0,0.0,0.9070000052452087,1.065000057220459
186,2003-04-15 12:00:00,2003_0441,668673.7,-1378748.2,-19.12726,75.9229,0.0007235107576928905,-0.004478692984180747,170.82342782605338,0.004536756403318034,1.7790000438690186,2.065999984741211
187,2003-04-16 12:00:00,2003_0441,668898.80432,-1379069.09412,-19.12493,75.91938,0.004022885778241007,-0.005973986810403722,146.0436551693851,0.00720223079300097,0.4650000035762787,0.12099999934434891
188,2003-04-17 12:00:00,2003_0441,669436.79055,-1379381.81473,-19.11194,75.91469,-0.004743844186894365,0.010453784968148189,335.59183215241325,0.011479794328724383,0.10400000214576721,-0.3070000112056732
189,2003-04-18 12:00:00,2003_0441,668673.7,-1378748.2,-19.12726,75.9229,0.0,0.0,90.0,0.0,2.3289999961853027,0.8899999856948853
190,2003-04-19 12:00:00,2003_0441,668673.7,-1378748.2,-19.12726,75.9229,0.0,0.0,90.0,0.0,0.9520000219345093,-4.370999813079834
191,2003-04-20 12:00:00,2003_0441,668673.7,-1378748.2,-19.12726,75.9229,0.0,0.0,90.0,0.0,0.09300000220537186,0.7950000166893005
192,2003-04-21 12:00:00,2003_0441,668673.7,-1378748.2,-19.12726,75.9229,0.0,0.0,90.0,0.0,-0.7720000147819519,-0.9459999799728394
193,2003-04-22 12:00:00,2003_0441,668673.7,-1378748.2,-19.12726,75.9229,-7.945297844702754e-05,-0.0008313051948578086,185.45952836752832,0.0008350934694881065,-0.43700000643730164,1.1230000257492065
194,2003-04-23 12:00:00,2003_0441,668698.86579,-1378815.82104,-19.12752,75.92225,7.849616248069009e-05,0.0008213323437002795,5.459276125478652,0.0008250748246870637,-0.5130000114440918,-0.43700000643730164
195,2003-04-24 12:00:00,2003_0441,668674.00192,-1378749.01125,-19.12726,75.92289,9.531361169932486e-07,9.973202855454921e-06,5.459160849819057,1.0018644801247879e-05,-0.2709999978542328,-0.5189999938011169
