,date,floe_id,x,y,longitude,latitude,u,v,bearing,speed,u_wind,v_wind
0,2004-04-01 12:00:00,2004_0008,668673.7,-1378748.2,-19.12726,75.9229,0.0,0.0,90.0,0.0,2.9240000247955322,-0.25
1,2004-04-02 12:00:00,2004_0008,668673.7,-1378748.2,-19.12726,75.9229,0.0,0.0,90.0,0.0,1.5140000581741333,0.23600000143051147
3,2004-04-07 12:00:00,2004_0044,752530.13846,-1989863.17872,-24.28429,70.54293,-0.008471526636210213,0.026353413576928348,342.1795611535034,0.02768156734552165,-0.7129999995231628,-0.1940000057220459
4,2004-04-08 12:00:00,2004_0044,751040.09747,-1987992.36431,-24.30403,70.56337,-0.00027352214548782285,0.0005901471607231174,335.1331613244967,0.0006504521776286238,1.0299999713897705,-0.1550000011920929
5,2004-04-09 12:00:00,2004_0044,750999.9703,-1987953.01783,-24.30466,70.56382,-0.00010998902893855857,6.0723607032797585e-05,298.90255557883495,0.00012563814284651258,-4.019000053405762,0.828000009059906
6,2004-04-10 12:00:00,2004_0044,750989.22634,-1987951.46822,-24.30492,70.56387,-0.0015282516567398294,0.0011091845684994238,305.97164194175446,0.0018883441247096056,-1.3630000352859497,-0.26499998569488525
8,2004-04-09 12:00:00,2004_0046,690212.3,-1395497.85,-18.68303,75.6999,0.004976219768737937,-0.0026863873935771593,118.3621702892417,0.005655036729778909,3.5139999389648438,-10.661999702453613
9,2004-04-10 12:00:00,2004_0046,690700.58393,-1395515.28695,-18.66721,75.69779,0.000411145468758959,-0.00020689065407831827,116.71179121207075,0.0004602655094898797,3.552999973297119,-6.826000213623047
11,2004-04-20 12:00:00,2004_0106,252483.2,-671303.0,-24.38826,83.38626,0.00044572578064238955,-0.0001596038845925031,109.70124759464693,0.00047343940637243606,1.784999966621399,-0.1459999978542328
12,2004-04-21 12:00:00,2004_0106,252524.1,-671302.35,-24.38518,83.38612,0.0004674625776922561,-0.0001605210633004746,108.95185911909692,0.0004942552713991056,-4.129000186920166,4.484000205993652
13,2004-04-22 12:00:00,2004_0106,252566.78567,-671301.11074,-24.38196,83.386,6.775917331465142e-05,-0.00015891487037593998,156.9072492153049,0.00017275775408035027,1.9859999418258667,-0.6000000238418579
14,2004-04-23 12:00:00,2004_0106,252577.1,-671311.9,-24.38149,83.38587,-0.0013403437643947273,0.00043770224735217877,288.08495100374023,0.001410001653931291,-2.0910000801086426,1.569000005722046
16,2004-04-21 12:00:00,2004_0108,689919.25,-1215487.7,-15.42045,77.14994,0.022441560726461772,-0.066136632534352,161.25683689389842,0.0698403737878269,0.12300000339746475,4.156000137329102
17,2004-04-22 12:00:00,2004_0108,694426.21087,-1219500.05261,-15.34164,77.09781,0.023644304014283708,-0.06999888042357551,161.33599978131502,0.0738843445722698,1.246999979019165,6.879000186920166
18,2004-04-23 12:00:00,2004_0108,699194.13853,-1223744.73268,-15.25827,77.04266,0.014389793400144919,-0.04435615719020809,162.02617042771874,0.04663190790415189,1.3839999437332153,7.23799991607666
20,2004-04-21 12:00:00,2004_0109,268501.85,-665965.45,-23.04185,83.37851,-0.05948310292224844,0.060123216931730096,315.30663497583095,0.08457565103195291,-5.633999824523926,5.5980000495910645
21,2004-04-22 12:00:00,2004_0109,261792.90172,-663069.38784,-23.45518,83.42613,0.013826154404272446,-0.039143589689845264,160.5459484352836,0.04151365027816444,1.1330000162124634,-0.41499999165534973
22,2004-04-23 12:00:00,2004_0109,264146.0,-665776.4,-23.35939,83.39501,-0.0065436757194139656,0.010075246527298725,326.9970636819416,0.012013753972289131,-3.624000072479248,2.684999942779541
24,2004-04-21 12:00:00,2004_0128,363976.94548,-721057.82523,-18.21618,82.55383,0.0051588478295038495,0.007848060392757818,33.318538324457165,0.009391792313310094,-0.041999999433755875,3.859999895095825
25,2004-04-22 12:00:00,2004_0128,364069.29287,-720251.64631,-18.18459,82.56006,0.005026865014822121,-0.020013046143648898,165.90017429062874,0.020634713175255493,1.9670000076293945,2.4670000076293945
27,2004-04-22 12:00:00,2004_0133,362805.7,-646777.35,-15.71004,83.16202,0.02600855184742133,-0.016045789414191283,121.67221304596643,0.030559975901897837,0.7110000252723694,2.5239999294281006
28,2004-04-23 12:00:00,2004_0133,365443.8,-646887.1,-15.53678,83.14922,0.00599683454126807,0.001935023568960192,72.11645034789518,0.006301296749699799,-1.753999948501587,3.8610000610351562
30,2004-04-22 12:00:00,2004_0139,375824.55,-650312.6,-14.97577,83.07449,0.04230008720509019,-0.007919793087677394,100.60464171394938,0.043035107762266114,0.8709999918937683,2.6010000705718994
31,2004-04-23 12:00:00,2004_0139,379331.25,-649076.35,-14.69728,83.06812,0.006623557619833756,0.0015782603180852332,76.59749262518073,0.006808995606908577,-1.5750000476837158,3.5920000076293945
33,2004-04-23 12:00:00,2004_0141,273819.5,-645314.05,-22.00754,83.53542,-0.006634133226696382,-0.0016653897618566491,255.90803751955707,0.006839974176007822,-3.634999990463257,3.7209999561309814
35,2004-04-23 12:00:00,2004_0144,467503.1,-728478.95,-12.30966,82.02192,0.03226712970297565,-0.041715463914634904,142.2778608724567,0.05273848299754042,-0.9810000061988831,3.1740000247955322
37,2004-04-23 12:00:00,2004_0147,289215.2,-663843.9,-21.45884,83.3228,-0.005089435373643295,0.005685246044530898,318.1650778492824,0.007630489827615649,-2.558000087738037,4.539000034332275
