,date,floe_id,x,y,longitude,latitude,u,v,bearing,speed,u_wind,v_wind
0,2014-04-01 12:00:00,2014_0000,598807.70267,-1137659.28711,-17.2399,78.17249,-0.0007966885857620211,0.0001910354257917401,283.48418385851585,0.000819272382416813,1.5759999752044678,0.45399999618530273
1,2014-04-02 12:00:00,2014_0000,598739.10342,-1137676.74214,-17.24297,78.17264,-0.0001479097325805761,7.483355943417983e-05,296.836707027908,0.0001657629349693304,0.5400000214576721,1.3250000476837158
2,2014-04-03 12:00:00,2014_0000,598724.78335,-1137676.97218,-17.24354,78.1727,-0.0001327985574498893,7.528646384104525e-05,299.54986777511954,0.00015265486726095753,1.3170000314712524,-1.0829999446868896
3,2014-04-04 12:00:00,2014_0000,598711.60043,-1137676.55941,-17.24405,78.17276,-0.00011277700131371188,-3.534947919034273e-05,252.59661869398724,0.00011818729925140622,2.6549999713897705,-0.7179999947547913
5,2014-04-01 12:00:00,2014_0001,730467.58296,-1976519.04086,-24.71706,70.72455,0.0002627191004456755,0.0006683451768977989,21.459240971333998,0.0007181271483668718,-2.5309998989105225,-0.5709999799728394
6,2014-04-02 12:00:00,2014_0001,730468.8567,-1976457.00775,-24.71644,70.72507,0.00937449667897895,-0.018148416472563107,152.68155412538727,0.020426605406816557,-2.194000005722046,-0.6150000095367432
7,2014-04-03 12:00:00,2014_0001,731772.16762,-1977647.01065,-24.69444,70.71099,-0.006724500509883888,0.013777781879262355,333.98445707075143,0.015331215888505346,-2.180999994277954,-2.132999897003174
8,2014-04-04 12:00:00,2014_0001,730814.17595,-1976732.20887,-24.71024,70.72168,-0.0024121826305795457,0.00360789098599046,326.2338974564216,0.004339988756904892,-2.5350000858306885,-0.42399999499320984
10,2014-04-01 12:00:00,2014_0002,787600.82373,-831558.5912,-1.54867,79.45559,-0.0716641811781423,-0.28165656706723424,194.27532262221024,0.29063065329733034,3.5299999713897705,-9.432000160217285
11,2014-04-02 12:00:00,2014_0002,799839.57261,-853484.5953,-1.85737,79.23275,-0.02495682118009082,-0.17126504758171068,188.29081226764652,0.173073855468065,3.9539999961853027,-1.5019999742507935
13,2014-04-01 12:00:00,2014_0003,779970.79099,-2003310.50825,-23.727,70.342,-0.022364630995729145,0.016368705871987597,306.20045104990675,0.027714820069752753,-0.2070000022649765,0.871999979019165
15,2014-04-01 12:00:00,2014_0005,778865.02687,-1305883.39307,-14.18697,76.03053,-0.045735590424719544,-0.10492520013796217,203.55178860971938,0.1144597826989424,0.36000001430511475,0.9070000052452087
17,2014-04-01 12:00:00,2014_0007,758171.1028,-787177.75454,-1.06432,79.93559,-0.10220220429019507,-0.3065294026376047,198.43927830225923,0.3231185003108636,3.871000051498413,-9.229000091552734
18,2014-04-02 12:00:00,2014_0007,770183.4439,-812378.68765,-1.52553,79.69287,-0.015859884094069618,-0.202338952871836,184.48183731544435,0.20295957176922796,4.426000118255615,-1.434999942779541
20,2014-04-01 12:00:00,2014_0010,668673.7,-1378748.2,-19.12726,75.9229,0.0,0.0,90.0,0.0,0.5440000295639038,0.35499998927116394
21,2014-04-02 12:00:00,2014_0010,668673.7,-1378748.2,-19.12726,75.9229,0.0004262750834829101,-0.0023555741342568713,169.74251279643403,0.002393833734572719,-0.20999999344348907,0.39399999380111694
22,2014-04-03 12:00:00,2014_0010,668795.65,-1378915.25,-19.12588,75.92105,-0.00041626991594569086,0.0023006013551014302,349.7438885857083,0.0023379579204972807,4.14300012588501,-3.4830000400543213
23,2014-04-04 12:00:00,2014_0010,668676.5465,-1378752.09921,-19.12723,75.92286,-9.94984869913972e-06,5.498278921134697e-05,349.74259282434264,5.587581407545831e-05,1.6130000352859497,-0.5400000214576721
24,2014-04-05 12:00:00,2014_0010,668673.7,-1378748.2,-19.12726,75.9229,0.0,0.0,90.0,0.0,0.08500000089406967,-1.218000054359436
25,2014-04-06 12:00:00,2014_0010,668673.7,-1378748.2,-19.12726,75.9229,0.0,0.0,90.0,0.0,-0.5350000262260437,-1.5019999742507935
27,2014-04-01 12:00:00,2014_0022,708724.2277,-1079137.17355,-11.70374,78.12278,-0.06745757584658174,-0.08179956345188168,219.51134986158826,0.10602685093888126,1.4800000190734863,0.4790000021457672
