,date,floe_id,x,y,longitude,latitude,u,v,bearing,speed,u_wind,v_wind
0,2009-04-01 12:00:00,2009_0001,752578.44238,-1577021.64248,-19.48882,73.9705,-0.00010518993470165201,-0.0021313355806777045,182.82548322849146,0.0021339297738738514,1.7589999437332153,2.368000030517578
1,2009-04-02 12:00:00,2009_0001,752649.55,-1577191.75,-19.48912,73.96883,4.4199289427711535e-05,0.0006354620484049661,3.978775330647636,0.0006369973250720524,-0.039000000804662704,-1.2419999837875366
2,2009-04-03 12:00:00,2009_0001,752629.35034,-1577140.55432,-19.48899,73.96933,-0.009136640181457075,-0.020321846439948884,204.20853821915293,0.022281284445342893,-2.1480000019073486,-3.621000051498413
4,2009-04-01 12:00:00,2009_0003,803615.87578,-1590063.71136,-18.18803,73.66071,-0.026027220416270314,-0.15440422948531016,189.56814216280378,0.15658250951351316,1.9329999685287476,4.480999946594238
5,2009-04-02 12:00:00,2009_0003,807626.31386,-1602984.3495,-18.25926,73.53995,-0.027251318177060585,-0.16268538751133682,189.50929122388845,0.16495202227345143,0.46000000834465027,0.20200000703334808
7,2009-04-01 12:00:00,2009_0004,818590.69273,-1508076.74154,-16.50668,74.25567,-0.02174008736077617,-0.09628722320035289,192.72311639451442,0.09871099609510967,1.9910000562667847,4.745999813079834
8,2009-04-02 12:00:00,2009_0004,820908.6,-1516284.35,-16.56911,74.18025,-0.053419331518448715,-0.1326544699468926,201.93441433032314,0.14300641026460653,1.0130000114440918,-0.3009999990463257
10,2009-04-01 12:00:00,2009_0007,575103.27193,-907344.09556,-12.63219,80.10694,0.012786876546748578,0.00836391648486616,56.811236525711024,0.015279375340229218,-0.44600000977516174,2.1549999713897705
11,2009-04-02 12:00:00,2009_0007,575649.53784,-906142.28111,-12.57322,80.11356,-0.00999979310676884,-0.005065322698259732,243.13583679105778,0.01120952078439069,-2.377000093460083,-4.800000190734863
12,2009-04-03 12:00:00,2009_0007,575154.94399,-906974.97205,-12.61929,80.10954,-0.009995714936538714,-0.005073365660304724,243.08974366313197,0.01120952078439138,-0.29600000381469727,-2.5969998836517334
14,2009-04-01 12:00:00,2009_0008,815458.80125,-1758050.87557,-20.11611,72.24774,-0.03135552069591015,-0.1551819499632597,191.42318408575602,0.15831805415842912,1.121999979019165,0.8539999723434448
16,2009-04-01 12:00:00,2009_0009,799134.27928,-662224.38618,5.35222,80.44055,0.026168020710891644,-0.038800474694914794,146.00327826207769,0.0468000229110668,2.6740000247955322,0.06700000166893005
18,2009-04-01 12:00:00,2009_0012,843542.548,-1433547.50715,-14.52615,74.73278,-0.03866379817830305,-0.07587314569688482,207.00269743730018,0.08515646497778816,2.5769999027252197,4.394000053405762
19,2009-04-02 12:00:00,2009_0012,843988.01467,-1440891.52778,-14.64075,74.67327,-0.0611597723617075,-0.13060255992917558,205.0931867629484,0.1442135444935384,1.8550000190734863,-0.9380000233650208
21,2009-04-01 12:00:00,2009_0014,858430.24242,-1670421.25687,-17.80137,72.78823,0.03835235557982052,-0.14629401265884928,165.30995272166484,0.15123769807276408,0.49300000071525574,0.07400000095367432
22,2009-04-02 12:00:00,2009_0014,867154.85,-1680148.85,-17.70093,72.67406,0.017745737965869104,-0.15002074860820466,173.25391249912605,0.15106666154025986,0.33399999141693115,-0.07500000298023224
24,2009-04-01 12:00:00,2009_0015,668673.7,-1378748.2,-19.12726,75.9229,0.0,0.0,90.0,0.0,1.0490000247955322,0.9710000157356262
25,2009-04-02 12:00:00,2009_0015,668673.7,-1378748.2,-19.12726,75.9229,0.0,0.0,90.0,0.0,0.07400000095367432,-0.8140000104904175
26,2009-04-03 12:00:00,2009_0015,668673.7,-1378748.2,-19.12726,75.9229,0.0,0.0,90.0,0.0,-0.9580000042915344,-1.6349999904632568
27,2009-04-04 12:00:00,2009_0015,668673.7,-1378748.2,-19.12726,75.9229,0.0,0.0,90.0,0.0,0.37400001287460327,-3.615999937057495
28,2009-04-05 12:00:00,2009_0015,668673.7,-1378748.2,-19.12726,75.9229,0.0,0.0,90.0,0.0,0.2370000034570694,-3.9719998836517334
29,2009-04-06 12:00:00,2009_0015,668673.7,-1378748.2,-19.12726,75.9229,0.0,0.0,90.0,0.0,0.7269999980926514,-3.375999927520752
30,2009-04-07 12:00:00,2009_0015,668673.7,-1378748.2,-19.12726,75.9229,0.0,0.0,90.0,0.0,0.48899999260902405,-2.563999891281128
31,2009-04-08 12:00:00,2009_0015,668673.7,-1378748.2,-19.12726,75.9229,0.0,0.0,90.0,0.0,0.16099999845027924,-5.389999866485596
32,2009-04-09 12:00:00,2009_0015,668673.7,-1378748.2,-19.12726,75.9229,0.0,0.0,90.0,0.0,0.9750000238418579,-5.572000026702881
33,2009-04-10 12:00:00,2009_0015,668673.7,-1378748.2,-19.12726,75.9229,0.0,0.0,90.0,0.0,1.0579999685287476,-2.0309998989105225
34,2009-04-11 12:00:00,2009_0015,668673.7,-1378748.2,-19.12726,75.9229,0.0,0.0,90.0,0.0,2.4010000228881836,-1.9129999876022339
35,2009-04-12 12:00:00,2009_0015,668673.7,-1378748.2,-19.12726,75.9229,-4.496561559615466e-05,6.614898416960739e-05,325.7935940544711,7.998496541608377e-05,1.9470000267028809,-0.3490000069141388
36,2009-04-13 12:00:00,2009_0015,668667.71039,-1378744.75292,-19.1274,75.92295,-4.699859199882894e-05,6.913938283254261e-05,325.7934723212709,8.360096834569127e-05,0.039000000804662704,-0.14499999582767487
37,2009-04-14 12:00:00,2009_0015,668661.45,-1378741.15,-19.12756,75.923,8.995173324476773e-05,-0.00013232666476365444,145.79329930442208,0.0001600051890446383,0.335999995470047,-4.421000003814697
38,2009-04-15 12:00:00,2009_0015,668673.43186,-1378748.04568,-19.12727,75.9229,-0.002709126948626802,0.0014042729084521987,297.39991464816694,0.003051450675529389,0.8270000219345093,-4.300000190734863
39,2009-04-16 12:00:00,2009_0015,668409.88017,-1378741.01922,-19.13601,75.92401,0.0026768104248552876,-0.001388896236583019,117.42310056066799,0.0030156834725495346,1.3420000076293945,-2.1480000019073486
40,2009-04-17 12:00:00,2009_0015,668670.33876,-1378748.10851,-19.12737,75.92291,3.454174723513691e-05,-1.792905833492532e-05,117.43178427745983,3.8917649400153186e-05,0.4749999940395355,0.2930000126361847
41,2009-04-18 12:00:00,2009_0015,668673.7,-1378748.2,-19.12726,75.9229,-3.9836934016085804e-05,-0.00011381502516996941,199.2907975013299,0.00012058541066913005,0.7929999828338623,-0.09700000286102295
42,2009-04-19 12:00:00,2009_0015,668674.89422,-1378758.54991,-19.12739,75.92281,3.843975087236021e-05,0.00010982395153230615,19.29068194753563,0.00011635684241719284,0.4880000054836273,-1.1690000295639038
43,2009-04-20 12:00:00,2009_0015,668673.74188,-1378748.56294,-19.12726,75.9229,1.3969361469786796e-06,3.991160089910447e-06,19.29043136602553,4.228568252024509e-06,0.039000000804662704,-1.4459999799728394
