,date,floe_id,x,y,longitude,latitude,u,v,bearing,speed,u_wind,v_wind
0,2010-04-09 12:00:00,2010_0099,668673.7,-1378748.2,-19.12726,75.9229,0.00414032518514222,-0.0065923672077103255,147.86919337209747,0.007784702822845416,2.7639999389648438,-1.0369999408721924
1,2010-04-10 12:00:00,2010_0099,669244.11779,-1379104.5875,-19.11389,75.91772,-0.0018766994441587275,0.0032698777447788983,330.14694893979436,0.0037701593161968646,1.024999976158142,-2.680999994277954
2,2010-04-11 12:00:00,2010_0099,668974.89767,-1378921.2075,-19.11995,75.92029,-0.001833312879495035,0.0031935002119526166,330.14088664633647,0.0036823198826098453,0.36800000071525574,-3.197999954223633
3,2010-04-12 12:00:00,2010_0099,668711.95,-1378742.1,-19.12588,75.9228,-0.00030979594795346786,0.0008189239115307817,339.2785512114933,0.0008755626204020266,0.27000001072883606,1.2280000448226929
4,2010-04-13 12:00:00,2010_0099,668656.98965,-1378690.11854,-19.12687,75.92345,-5.904515772059741e-05,-0.0003315255771568677,190.09856914020355,0.00033674254105984955,0.3880000114440918,-2.318000078201294
5,2010-04-14 12:00:00,2010_0099,668664.89909,-1378718.11736,-19.12706,75.92318,-6.028500418518273e-05,-0.0003577290501336208,189.56568787783465,0.0003627731454216397,0.5009999871253967,-2.4700000286102295
6,2010-04-15 12:00:00,2010_0099,668673.7,-1378748.2,-19.12726,75.9229,0.0,0.0,90.0,0.0,1.1139999628067017,0.014999999664723873
7,2010-04-16 12:00:00,2010_0099,668673.7,-1378748.2,-19.12726,75.9229,0.0,0.0,90.0,0.0,0.5379999876022339,0.46799999475479126
9,2010-04-09 12:00:00,2010_0102,738544.0,-1666313.0,-21.0961,73.28931,-0.0006732466165677554,-7.974488961646944e-06,269.3213732027119,0.0006732938431280429,1.1490000486373901,-2.2290000915527344
10,2010-04-10 12:00:00,2010_0102,738491.1,-1666337.2,-21.09793,73.2893,0.0003247074266519753,-0.00010013488242867312,107.13897495274023,0.00033979686226031004,-0.5370000004768372,-4.63700008392334
11,2010-04-11 12:00:00,2010_0102,738520.25416,-1666333.74262,-21.09704,73.28923,-0.0002056270621325736,1.3116957198870541e-05,273.6499543004228,0.0002060450029664158,-1.5210000276565552,0.16599999368190765
12,2010-04-12 12:00:00,2010_0102,738503.55253,-1666339.90517,-21.0976,73.28923,0.0002849979557508732,8.823416944435804e-05,72.7976948502303,0.00029834393481301466,1.0809999704360962,2.1559998989105225
13,2010-04-13 12:00:00,2010_0102,738522.97568,-1666322.95847,-21.09683,73.2893,-0.00031722550981356026,-8.050529885869252e-06,268.546263192216,0.00031732764630255033,-1.3559999465942383,-1.7380000352859497
15,2010-04-10 12:00:00,2010_0120,717745.25,-743285.9,-1.0016,80.48272,0.045931830023291965,-0.10262950054832597,155.88909870080323,0.11243908302759954,2.868000030517578,-0.04800000041723251
16,2010-04-11 12:00:00,2010_0120,726759.52942,-746907.89905,-0.78337,80.40134,-0.11771281274671805,-0.25731395518933153,204.58256239791996,0.2829607354738838,-1.4780000448226929,-9.645999908447266
18,2010-04-10 12:00:00,2010_0121,745744.8,-1570639.15,-19.60148,74.04933,0.0006600242317322967,-0.0012247992968142656,151.68050149301854,0.0013913178299549416,-0.6669999957084656,-6.585000038146973
19,2010-04-11 12:00:00,2010_0121,745841.70291,-1570710.28534,-19.59959,74.04836,0.0006858875875275745,-0.001272893196820249,151.68237322733427,0.0014459249196399065,-1.3860000371932983,-2.5940001010894775
