,date,floe_id,x,y,longitude,latitude,u,v,bearing,speed,u_wind,v_wind
0,2020-04-03 12:00:00,2020_0073,718159.7,-1479812.4,-19.1125,74.90021,-0.0007407832659195431,-0.00034572618013851595,244.98137119599895,0.0008174878829068931,-0.257999986410141,-9.395000457763672
1,2020-04-04 12:00:00,2020_0073,718115.16064,-1479867.21767,-19.11472,74.89994,0.0034062053013573625,-0.0008165698323989177,103.4811088044961,0.0035027162097690696,0.5529999732971191,-5.6519999504089355
3,2020-04-04 12:00:00,2020_0083,862899.86493,-1066583.08022,-6.02543,77.38458,0.23387400610336648,-0.1496974209277976,122.62238123551606,0.27768033521168134,-1.496000051498413,-9.638999938964844
4,2020-04-05 12:00:00,2020_0083,886744.17964,-1063928.91122,-5.19021,77.26511,0.22097260287534096,-0.1621218796786637,126.26653293464767,0.27406640635445684,3.553999900817871,5.019000053405762
5,2020-04-06 12:00:00,2020_0083,910378.24904,-1062465.42618,-4.40837,77.13615,-0.10475738828550643,-0.26906745897717804,201.27270635021418,0.28874107411457023,-2.128000020980835,-6.495999813079834
7,2020-04-05 12:00:00,2020_0097,829769.3,-1477159.6,-15.67564,74.45207,-0.12057024316687436,-0.1958116817787865,211.6225146725312,0.22995520924379156,-0.013000000268220901,1.527999997138977
8,2020-04-06 12:00:00,2020_0097,828972.59556,-1497011.74988,-16.02096,74.29812,-0.12106780339192506,-0.19932749334270486,211.27371515540636,0.233214199011192,-2.921999931335449,-13.204999923706055
9,2020-04-07 12:00:00,2020_0097,828164.6,-1517145.25,-16.37118,74.14199,-0.12469723661537405,-0.1468638257780391,220.33348972187545,0.19266131978597262,-1.156999945640564,-7.997000217437744
10,2020-04-08 12:00:00,2020_0097,824787.68599,-1533445.05689,-16.7257,74.02671,-0.019388589034391432,-0.07725259409598201,194.08889188754546,0.0796484819648377,3.6489999294281006,2.4019999504089355
11,2020-04-09 12:00:00,2020_0097,826474.1,-1540116.85,-16.78062,73.96623,-0.030509305415782832,-0.07191348695603533,202.98909044301644,0.07811765052233317,3.759000062942505,1.555999994277954
12,2020-04-10 12:00:00,2020_0097,827089.36519,-1546838.11303,-16.86671,73.90993,-0.10834569334434459,-0.1556868559472241,214.83485277404233,0.1896765309177666,-2.1579999923706055,-4.328000068664551
13,2020-04-11 12:00:00,2020_0097,825176.91016,-1563114.19281,-17.17011,73.78788,-0.0031033304767902822,-0.09996272328064362,181.77816933308054,0.100010882936462,1.7610000371932983,0.6320000290870667
15,2020-04-05 12:00:00,2020_0108,900758.5,-1317383.95,-10.63771,75.34508,-0.09543088202371931,-0.1958990804216145,205.97270823305223,0.217907097070883,0.7509999871253967,1.3899999856948853
17,2020-04-05 12:00:00,2020_0116,873396.05,-1090611.9,-6.31117,77.15367,0.037508487360189094,-0.08443014028610447,156.04658956817457,0.09238687792528084,3.378000020980835,5.577000141143799
18,2020-04-06 12:00:00,2020_0116,880485.49991,-1094280.09246,-6.17898,77.08712,-0.10880604877727122,-0.22315059751097788,205.9934100273448,0.2482638624931715,-2.1570000648498535,-7.256999969482422
