datetime,buoy,longitude,latitude,u,v,speed,depth,u_wind,v_wind
2020-07-23 12:00:00,2019P144,-1.44499,80.07799,-0.12183245033357935,-0.10879935509692662,0.16334150000471775,-2852.6954059415843,-2.552000045776367,-4.573999881744385
2020-07-23 13:00:00,2019P144,-1.47213,80.07532,-0.14053126861606433,-0.04500884753256171,0.14756298253644037,-2840.0358717925706,-2.996999979019165,-3.8910000324249268
2020-07-23 14:00:00,2019P144,-1.49879,80.07502,-0.12118275650563914,0.021814872935350456,0.12313061826974846,-2835.7163177113066,-2.7230000495910645,-3.2149999141693115
2020-07-23 15:00:00,2019P144,-1.51852,80.07676,-0.07306201765670942,0.06712613948510605,0.09921681826305072,-2834.2898081911962,-2.078000068664551,-3.0439999103546143
2020-07-23 16:00:00,2019P144,-1.52676,80.07945,-0.009097244267428327,0.0883481159894846,0.08881525461401707,-2835.186216159933,-1.3580000400543213,-3.2009999752044678
2020-07-23 17:00:00,2019P144,-1.522,80.08259,0.04390206086926993,0.09744405632314669,0.10687719617054738,-2833.7673469003153,-0.968999981880188,-3.3510000705718994
2020-07-23 18:00:00,2019P144,-1.50994,80.08588,0.07567984321063843,0.08335078608081108,0.11258237965452651,-2837.178736299106,-1.4129999876022339,-3.572000026702881
2020-07-23 19:00:00,2019P144,-1.493,80.08809,0.1139773623448289,0.024104722607044805,0.11649839818232266,-2842.761863588839,-1.569000005722046,-3.4730000495910645
2020-07-23 20:00:00,2019P144,-1.46626,80.08747,0.13643260851631595,-0.07122566336732719,0.15390565872859302,-2850.4448467970096,-1.315000057220459,-3.319999933242798
2020-07-23 21:00:00,2019P144,-1.44072,80.08339,0.1111201857068224,-0.15533847276982649,0.19099145738482867,-2856.205491153767,-1.4620000123977661,-3.3269999027252197
2020-07-23 22:00:00,2019P144,-1.42369,80.07722,0.07142625822384058,-0.1936759611128677,0.20642695627473606,-2854.438968354953,-1.8309999704360962,-3.490999937057495
