datetime,buoy,longitude,latitude,u,v,speed,depth,sea_ice_concentration
2020-06-27,ASFSTUCB2,9.760964999999999,81.921795,-0.05190127130658082,-0.05075195198954549,0.07259133966244487,-879.6044096378541,95.0
2020-06-28,ASFSTUCB2,9.46929,81.881405,-0.05863406318524558,-0.06702235176382468,0.08905026109768138,-802.9287227091266,97.0
2020-06-29,ASFSTUCB2,9.141935,81.82807500000001,-0.03582175127057505,-0.03922932776762613,0.053123799009396795,-793.6227966606788,98.0
2020-06-30,ASFSTUCB2,8.942705,81.79688999999999,-0.016716453194090097,-0.03465528876607503,0.03847634139117506,-794.5613827678326,98.0
2020-07-01,ASFSTUCB2,8.850045,81.769375,-0.06926357107832931,-0.05453725409207472,0.08815755419943487,-797.218276577888,98.0
2020-07-02,ASFSTUCB2,8.468135,81.72591,-0.16932927242774634,-0.04847696747818583,0.17613182244214423,-796.4683873562484,98.0
2020-07-03,ASFSTUCB2,7.5389,81.68635,-0.149633037565367,0.037890511309391035,0.15435587704498208,-813.1528423675342,99.0
2020-07-04,ASFSTUCB2,6.714855,81.715565,-0.08205851025386193,-0.01533373922112883,0.08347887555294901,-727.5465012157583,99.0
2020-07-05,ASFSTUCB2,6.2636400000000005,81.70313999999999,-0.15258949762696897,-0.01953844393126518,0.15383531966783817,-841.8529010681393,99.0
2020-07-06,ASFSTUCB2,5.426235,81.68674999999999,-0.1619603427623702,-0.0506376496494408,0.16969185068742682,-761.185230088209,98.0
2020-07-07,ASFSTUCB2,4.5417950000000005,81.64557500000001,-0.23303295104827432,-0.05191178279763757,0.23874503024669752,-755.8326458062737,95.0
2020-07-08,ASFSTUCB2,3.27576,81.60234,-0.12804995153832374,-0.06809137539883539,0.14502836099422825,-846.5641778387688,96.0
2020-07-09,ASFSTUCB2,2.584635,81.54769999999999,-0.03980536979504803,-0.04543826610215293,0.060407809850139264,-1092.2647072039179,92.0
2020-07-10,ASFSTUCB2,2.370715,81.51159,-0.1475952910664253,-0.07039014722907924,0.16352107745460295,-1114.6727303660894,95.0
2020-07-11,ASFSTUCB2,1.58277,81.45494,-0.22608130291802278,-0.014878864123009011,0.22657037786679385,-1487.4323895203452,95.0
2020-07-12,ASFSTUCB2,0.37771,81.44125,-0.01818085802108705,-0.02674598721734182,0.032340244751905285,-2001.7453425467768,97.0
2020-07-13,ASFSTUCB2,0.28105,81.42002,-0.005840353513104048,-0.047302039862349356,0.047661228522744924,-2142.754044753874,97.0
2020-07-14,ASFSTUCB2,0.250135,81.382495,0.012934854805726974,-0.10190601438708091,0.10272364010832745,-2298.6701390816306,98.0
2020-07-15,ASFSTUCB2,0.317965,81.301655,-0.006056989785304508,-0.08761163393995447,0.08782075794985982,-2390.6671785380277,98.0
2020-07-16,ASFSTUCB2,0.286455,81.23216500000001,0.011815993900492962,-0.10304297539584567,0.1037182360546367,-2557.0780074126733,90.0
2020-07-17,ASFSTUCB2,0.34735499999999997,81.15044,-0.004463764940701734,-0.18738830512974242,0.1874414631207388,-2543.863835030877,83.0
2020-07-18,ASFSTUCB2,0.32473,81.00185,-0.09774049445453677,-0.13670792341040625,0.16805433817489757,-2557.706785526395,82.0
2020-07-19,ASFSTUCB2,-0.164745,80.893135,-0.06922964246072211,-0.16885175140465364,0.18249289670466182,-3100.648397368046,85.0
2020-07-20,ASFSTUCB2,-0.50639,80.759125,-0.015371612412632726,-0.1878305327418271,0.18845847154809142,-2764.601395311474,88.0
2020-07-21,ASFSTUCB2,-0.58104,80.610255,0.005211963799881009,-0.16118350805058526,0.16126775199693322,-2875.9851688636404,90.0
2020-07-22,ASFSTUCB2,-0.5560700000000001,80.482535,-0.018285399397804936,-0.16447539277167483,0.16548870251027395,-2677.0662422910154,93.0
2020-07-23,ASFSTUCB2,-0.642485,80.35221999999999,0.011013091432564848,-0.19088422648067727,0.19120166343949135,-2415.1713515723454,93.0
2020-07-24,ASFSTUCB2,-0.591245,80.20102,-0.03524815873432882,-0.3238063812544071,0.3257192122599385,-2538.1771899310666,85.0
2020-07-25,ASFSTUCB2,-0.7510399999999999,79.944575,-0.22176535877129563,-0.18122624114448693,0.2863962723750454,-2672.072326285468,86.0
2020-07-26,ASFSTUCB2,-1.7420849999999999,79.799595,-0.1234567908401348,-0.2539878051961159,0.28240287603508024,-2725.3011593341143,86.0
2020-07-27,ASFSTUCB2,-2.28304,79.59812500000001,-0.0978170425883549,-0.2896942724897116,0.30576289070793944,-2615.7039368359724,83.0
2020-07-28,ASFSTUCB2,-2.702345,79.36865,0.013284133669714482,-0.19252979135025247,0.192987535257401,-2323.108313953005,82.0
2020-07-29,ASFSTUCB2,-2.64621,79.21637,,,,-2391.3354916966164,77.0
