datetime,buoy,longitude,latitude,u,v,speed,depth,sea_ice_concentration
2020-05-01 12:00:00,2019O6,16.67656,83.65913,0.005407950333852781,-0.018459481074393394,0.019235341648884387,-4000.4229116738393,97.0
2020-05-02 12:00:00,2019O6,16.5873,83.63972,0.01783302915711606,-0.024372264750815883,0.030199738707518877,-4000.175533532952,99.0
2020-05-03 12:00:00,2019O6,16.93124,83.62026,0.04849436548534089,0.0025625715797074136,0.04856202484377012,-4001.342631112315,99.0
2020-05-04 12:00:00,2019O6,17.2837,83.64379,0.00866788461838931,0.022867971657594403,0.024455599593758703,-4018.937137312862,99.0
2020-05-05 12:00:00,2019O6,17.05398,83.6567,-0.045094865647584734,4.955550284641702e-06,0.045094865919871586,-4008.205438390916,98.0
2020-05-06 12:00:00,2019O6,16.63592,83.64368,-0.09808964185290489,-0.0012866766460571666,0.09809808038704254,-4000.1185984242743,99.0
2020-05-07 12:00:00,2019O6,15.64245,83.65387,-0.1618952729776701,-0.04966047054065421,0.16934060867622244,-3988.2274687275726,98.0
2020-05-08 12:00:00,2019O6,14.32672,83.56396,-0.17405786322630415,-0.11005368668290905,0.20593191521327314,-3837.740457182848,98.0
2020-05-09 12:00:00,2019O6,13.16986,83.47919,-0.11746659111921251,-0.12422558130980982,0.170968988652704,-3737.44034744066,99.0
2020-05-10 12:00:00,2019O6,12.67534,83.36748,-0.05755133635354975,-0.17323269227995217,0.18254238409377702,-3878.8005570716314,98.0
2020-05-11 12:00:00,2019O6,12.37668,83.2039,-0.04530276207138355,-0.15238342714965453,0.15897499527023254,-3560.453742863637,99.0
2020-05-12 12:00:00,2019O6,12.06321,83.1252,-0.1774088616586463,-0.09563419461131309,0.20154355205258045,-3820.2883935800915,98.0
2020-05-13 12:00:00,2019O6,10.03971,83.04765,-0.1994889188716693,-0.03907932114202073,0.20328064859574962,-3879.591594707518,98.0
2020-05-14 12:00:00,2019O6,9.41902,83.06695,-0.08852243106469943,0.009633974713225663,0.08904512491079752,-4015.432872579293,99.0
2020-05-15 12:00:00,2019O6,8.87613,83.06306,-0.053572186364247,-0.0033044837251842603,0.05367400455095204,-3991.116849887769,98.0
2020-05-16 12:00:00,2019O6,8.71373,83.06198,-0.014761499817295593,-0.008138607006146319,0.016856417201069503,-3992.8929276016547,96.0
2020-05-17 12:00:00,2019O6,8.68193,83.05015,-0.01716195662492857,-0.030576304023283096,0.03506341573378395,-3992.487339576939,98.0
2020-05-18 12:00:00,2019O6,8.48927,83.01334,-0.00194948342496519,-0.05909545366113124,0.05912760039980587,-3986.9179411524583,99.0
2020-05-19 12:00:00,2019O6,8.65409,82.95623,0.034816196932738054,-0.04607994062609004,0.057754034464816244,-3955.7587779472665,99.0
2020-05-20 12:00:00,2019O6,8.94116,82.94004,0.04747683190872817,0.012072085462885056,0.048987598588957494,-3919.666903062426,99.0
2020-05-21 12:00:00,2019O6,9.27028,82.97539,0.014247214526430343,0.03838309517012371,0.040941972553858494,-3962.674504929759,98.0
2020-05-22 12:00:00,2019O6,9.12411,83.00114,-0.029218187845181355,0.0032750531510513936,0.029401164502422604,-4001.662921010896,98.0
2020-05-23 12:00:00,2019O6,8.89041,82.98056,-0.03927939489385475,-0.018010053053689516,0.04321149007178639,-3988.328823090735,98.0
2020-05-24 12:00:00,2019O6,8.61292,82.97249,-0.04260855014524802,0.002730248146147453,0.04269593423757883,-3972.482730250849,99.0
2020-05-25 12:00:00,2019O6,8.33612,82.9849,-0.014956076745386475,0.04220624746526708,0.04477780205317422,-3978.757698694164,99.0
2020-05-26 12:00:00,2019O6,8.41944,83.03965,-0.005268857426552746,0.0656032035411227,0.06581444502112978,-3990.8021852252755,100.0
2020-05-27 12:00:00,2019O6,8.26526,83.08916,-0.01781715186786129,0.02344782415761281,0.029449131708910604,-4044.986833460668,100.0
2020-05-28 12:00:00,2019O6,8.18533,83.07694,-0.023033629906866745,-0.032445574942089224,0.039790243025259776,-4041.675097626202,100.0
2020-05-29 12:00:00,2019O6,7.96266,83.03754,-0.019855753189179766,-0.05104726356707367,0.054772931749139636,-4012.4098927538876,100.0
2020-05-30 12:00:00,2019O6,7.92396,82.99585,0.01024782809660528,-0.02728562617234483,0.029146584299271187,-4006.928387167581,100.0
2020-05-31 12:00:00,2019O6,8.09595,82.99414,0.0008197258623174226,-0.014391211884164874,0.014414538840499905,-3992.1876591373953,100.0
2020-06-01 12:00:00,2019O6,7.93517,82.97298,-0.03371689977711073,-0.04469996750007067,0.05599032438812178,-3991.5889207744494,100.0
2020-06-02 12:00:00,2019O6,7.65942,82.92304,-0.04891008386944296,-0.08805499403567699,0.10072675056179989,-3960.3541638439247,100.0
2020-06-03 12:00:00,2019O6,7.30683,82.83298,-0.008533078897827034,-0.12918262697555052,0.129464143869184,-3858.772694252888,100.0
2020-06-04 12:00:00,2019O6,7.5425,82.71782,0.047361436483945134,-0.1461105888211511,0.15359495379564478,-3675.161968497059,99.0
2020-06-05 12:00:00,2019O6,7.89848,82.60073,0.07045035519028191,-0.0852921133184467,0.11062548142613271,-2413.5687361711134,99.0
2020-06-06 12:00:00,2019O6,8.4159,82.58214,0.061986532028360686,-0.014427768358520474,0.06364346512180265,-2043.152038183723,99.0
2020-06-07 12:00:00,2019O6,8.66237,82.57804,-0.03420927783443889,-0.021494471691938983,0.040401571792065195,-1917.6128406548844,99.0
2020-06-08 12:00:00,2019O6,7.99806,82.54756,-0.1047753503736214,-0.042520615310398635,0.11307465132508715,-2043.5178833866253,100.0
