datetime,buoy,longitude,latitude,u,v,speed,depth,sea_ice_concentration
2020-06-29,ASFS50UCB3,8.959800000000001,81.80245500000001,-0.00630548765233434,-0.011180340514529796,0.01283585558327053,-795.1210977323854,98.0
2020-06-30,ASFS50UCB3,8.924745000000001,81.79357999999999,-0.016811540607500355,-0.03459857712215511,0.03846673155436199,-794.9364157935013,98.0
2020-07-01,ASFS50UCB3,8.831595,81.76611,-0.06920061478438033,-0.05458838560477582,0.08813975793858238,-797.2869903298854,98.0
2020-07-02,ASFS50UCB3,8.450185,81.722605,-0.16934862045838014,-0.04854041729114937,0.17616789537811764,-798.7705080313975,98.0
2020-07-03,ASFS50UCB3,7.52122,81.682995,-0.14963943823073808,0.03794702697780054,0.1543759642252148,-811.137777252681,99.0
2020-07-04,ASFS50UCB3,6.69747,81.712255,-0.08197596245751036,-0.015466898040258525,0.08342231929060052,-727.9909692153178,99.0
2020-07-05,ASFS50UCB3,6.246895,81.699725,-0.15267490021551794,-0.01951883685958021,0.15391754334113206,-825.8959858750907,99.0
2020-07-06,ASFS50UCB3,5.409365,81.68334999999999,-0.16283357390604314,-0.04986864591063221,0.1702987217684702,-757.3063438957482,98.0
2020-07-07,ASFS50UCB3,4.520455,81.642775,-0.23299652151471137,-0.05202708884890858,0.23873457439601745,-755.7025860391489,95.0
2020-07-08,ASFS50UCB3,3.255055,81.59945,-0.12794884137981205,-0.06820654571071287,0.14499323738789982,-851.459137565505,96.0
2020-07-09,ASFS50UCB3,2.5647200000000003,81.54472,-0.03971669547783632,-0.04560264693195786,0.06047327762640281,-1122.9889853776133,92.0
2020-07-10,ASFS50UCB3,2.351355,81.50848,-0.152496910079141,-0.07074460120687381,0.1681074245344483,-1119.390956589849,95.0
2020-07-11,ASFS50UCB3,1.53757,81.451495,-0.19684487973711196,-0.005633746068279932,0.1969254827935682,-1472.1089445167593,95.0
2020-07-12,ASFS50UCB3,0.48783,81.445595,-0.04226431171765855,-0.03633421339671757,0.05573551029752594,-1938.1194905057127,97.0
2020-07-13,ASFS50UCB3,0.263215,81.41670500000001,-0.005656513040767749,-0.04741579187354432,0.0477519995264664,-2151.44369883355,97.0
2020-07-14,ASFS50UCB3,0.23328500000000002,81.37908999999999,0.012923594773378254,-0.10179930683318485,0.10261636406335689,-2300.2654756243073,98.0
2020-07-15,ASFS50UCB3,0.30103,81.298335,-0.005758573827854684,-0.08804716574908564,0.08823527961636327,-2412.4109028899643,98.0
2020-07-16,ASFS50UCB3,0.271085,81.2285,0.013135358954047383,-0.10335723568852687,0.10418855898814114,-2568.001432302253,90.0
2020-07-17,ASFS50UCB3,0.33875500000000003,81.146525,0.009435127830409416,-0.1301715148760165,0.130513006716929,-2546.061792269859,83.0
2020-07-18,ASFS50UCB3,0.38680000000000003,81.0433,-0.11269698744214987,-0.1935715447108454,0.22398784319752468,-2450.4124402489415,82.0
2020-07-19,ASFS50UCB3,-0.177345,80.88938999999999,-0.06856019481094959,-0.1691531516515571,0.182519283984378,-3110.518779651781,85.0
2020-07-20,ASFS50UCB3,-0.51554,80.755145,-0.013512126972728605,-0.18814931120742026,0.1886338805282705,-2743.059561656749,88.0
2020-07-21,ASFS50UCB3,-0.5811299999999999,80.60602499999999,0.005506647380396648,-0.161196942925052,0.16129097176765506,-2850.7621811091517,90.0
2020-07-22,ASFS50UCB3,-0.55476,80.478295,-0.018731686477868076,-0.16448200961609305,0.16554518285245776,-2672.685612770483,93.0
2020-07-23,ASFS50UCB3,-0.643245,80.34797499999999,0.006273346363786764,-0.1866462535305296,0.18675165014420292,-2373.0198894874407,93.0
2020-07-24,ASFS50UCB3,-0.61406,80.200135,-0.02747604243731841,-0.31820528045377294,0.31938931324745606,-2544.330432252905,85.0
2020-07-25,ASFS50UCB3,-0.7386649999999999,79.94814,-0.22902333119268514,-0.18858994172587637,0.2966780280889769,-2632.0315028827517,86.0
2020-07-26,ASFS50UCB3,-1.7619099999999999,79.79723,-0.12320566053284647,-0.2542629374456007,0.2825407513011184,-2723.9466292301113,86.0
2020-07-27,ASFS50UCB3,-2.3016300000000003,79.595545,-0.09725786983294088,-0.29038228636641933,0.3062367800899011,-2610.620247322796,83.0
2020-07-28,ASFS50UCB3,-2.7184150000000002,79.36553,0.022224069767980276,-0.22297549801587702,0.2240803025535275,-2319.9863321370394,82.0
2020-07-29,ASFS50UCB3,-2.62474,79.189165,0.02818910497020897,-0.09012045767787759,0.09442628093434362,-2396.5774926513727,77.0
2020-07-30,ASFS50UCB3,-2.506705,79.11788,,,,-2434.2142938764773,80.0
