datetime,buoy,longitude,latitude,u,v,speed,depth,u_wind,v_wind,x,y,x_anom,y_anom,x_tide,y_tide,x_notide,y_notide,u_tides,v_tides
2020-06-17 11:00:00,2019V4,6.42024,82.15018,0.0386643905808035,-0.0834267977685676,0.091950887352447,-994.8994718194692,5.632999897003174,-2.1689999103546143,665752.9972665007,-531078.691176507,,,,,,,,
2020-06-17 12:00:00,2019V4,6.42861,82.14752,0.0270709206840269,-0.0791954720721533,0.0836944295841252,-986.5881140266216,5.888000011444092,-2.5169999599456787,666056.8757776215,-531161.9003679408,,,,,,,,
2020-06-17 13:00:00,2019V4,6.43335,82.14494,0.0096439575303135,-0.0797998048388596,0.0803804377268908,-979.4883971907074,5.247000217437744,-1.9049999713897705,666320.3282886683,-531281.8220267902,,,,,,,,
2020-06-17 14:00:00,2019V4,6.43328,82.14224,-0.010832465228394,-0.0856934653876684,0.086375414980606,-974.4420048261666,5.414000034332275,-2.4739999771118164,666549.4020693593,-531465.8030786569,,,,,,,,
2020-06-17 15:00:00,2019V4,6.42811,82.13927,-0.0260295379898226,-0.0949130424436354,0.0984175922986889,-971.3005241792544,4.807000160217285,-1.9220000505447388,666754.1211180103,-531727.4531607128,,,,,,,,
2020-06-17 16:00:00,2019V4,6.42069,82.13596,-0.0331954616978941,-0.1032260810598006,0.1084322944896994,-968.3842695002812,4.6539998054504395,-1.6859999895095823,666966.8308009348,-532038.408229787,,,,,,,,
2020-06-17 17:00:00,2019V4,6.41206,82.13244,-0.0350293410345684,-0.1065519616182658,0.1121622719902574,-965.3032912232404,4.526000022888184,-1.5920000076293943,667186.0919170716,-532377.7709815911,,,,,,,,
2020-06-17 18:00:00,2019V4,6.40376,82.12891,-0.035479943610561,-0.1024713836977865,0.1084398952210282,-961.457009157531,4.454999923706055,-1.787999987602234,667409.1858510645,-532714.0476772739,,,,,,,,
2020-06-17 19:00:00,2019V4,6.39492,82.12566,-0.036818841894581,-0.0893228330891723,0.0966136410116827,-958.4283586981556,4.264999866485596,-2.187000036239624,667603.3627774782,-533037.681976229,,,,,,,,
2020-06-17 20:00:00,2019V4,6.38598,82.123,-0.0251657562087223,-0.0826743182759881,0.0864196632020527,-956.8632327371996,4.084000110626221,-2.049999952316284,667746.3590155251,-533322.4874512883,,,,,,,,
2020-06-17 21:00:00,2019V4,6.38277,82.12019,0.0007503724302525,-0.0739071531890893,0.0739109623215636,-952.539619765488,3.788000106811523,-2.263000011444092,667955.3983918864,-533550.7420259813,,,,,,,,
2020-06-17 22:00:00,2019V4,6.38634,82.11811,0.0274465627739499,-0.053804320725222,0.0604004862298883,-946.7072943459984,3.2950000762939453,-1.777999997138977,668165.5027177377,-533650.3771923704,,,,,,,,
2020-06-17 23:00:00,2019V4,6.39601,82.11663,0.0490744515905624,-0.0397479961340122,0.0631522366633511,-939.3153900328416,3.303999900817871,-1.6970000267028809,668381.419785909,-533638.0886409763,,,,,,,,
2020-06-18 00:00:00,2019V4,6.41001,82.11548,0.0638054250369984,-0.0386903912797631,0.0746195593764342,-930.1391676991404,3.252000093460083,-1.715999960899353,668609.6085498158,-533552.8141005515,,,,,,,,
2020-06-18 01:00:00,2019V4,6.42678,82.11407,0.0690639301727505,-0.0498765525779551,0.0851909440490483,-918.7967017907976,3.250999927520752,-1.9919999837875368,668885.7059133744,-533452.7654140915,,,,,,,,
2020-06-18 02:00:00,2019V4,6.44331,82.11218,0.0676910791296183,-0.0665022819207823,0.0948927589144897,-905.9479544002884,3.3550000190734863,-2.255000114440918,669200.4148537625,-533387.9609750138,,,,,,,,
2020-06-18 03:00:00,2019V4,6.45941,82.10967,0.0664259743847964,-0.0844881564956488,0.1074739906256526,-891.7199435167389,3.569000005722046,-2.6510000228881836,669563.9122479795,-533370.0823922589,,,,,,,,
2020-06-18 04:00:00,2019V4,6.47532,82.10659,0.05827007344604,-0.104743287727443,0.1198605764351265,-876.8733067690895,3.5880000591278076,-3.2100000381469727,669974.2118347004,-533392.898310096,-144.95428028493188,631.5264646098949,-381.11981353887603,609.9170528571012,236.16553325394415,21.609411752793676,,
2020-06-18 05:00:00,2019V4,6.48748,82.10274,0.0380021791813692,-0.1224275080735785,0.128189938589731,-863.635562768402,3.3580000400543213,-3.7309999465942383,670415.2292366319,-533511.5805912628,15.771059408551082,701.8863709841389,-234.74904646376228,725.1908163352696,250.52010587231337,-23.304445351130653,0.04482517453992305,0.01741626558667112
2020-06-18 06:00:00,2019V4,6.49362,82.09849,0.0133136673078431,-0.1287747894247996,0.1294611915926368,-854.214083278172,3.0880000591278076,-4.423999786376953,670834.3203894465,-533727.6853870405,157.692494509276,684.5042385526467,-58.37855685143006,735.3141650811333,216.07105136070606,-50.809926528486585,0.049001602817902,-0.009276894480704307
2020-06-18 07:00:00,2019V4,6.49389,82.09422,-0.0019976455158221,-0.1269609772370507,0.1269766920682445,-848.6328967088361,2.621000051498413,-4.754000186920166,671200.4640191939,-534013.8306394665,251.39150766353123,605.264998113038,118.06249382513215,658.3971760741986,133.32901383839908,-53.13217796116055,0.04521246744274999,-0.02900026778429634
2020-06-18 08:00:00,2019V4,6.49266,82.09009,-0.0044929950731379,-0.1227295686817534,0.1228117829588695,-844.1932435271317,2.190999984741211,-4.9019999504089355,671540.7018577944,-534308.0694886567,325.265153063694,524.0112387361005,267.1512087363699,526.5122370341996,58.113944327324134,-2.500998298099148,0.03494027656021135,-0.03916929015390528
