datetime,buoy,longitude,latitude,u,v,speed,depth,u_wind,v_wind,x,y,x_anom,y_anom,x_tide,y_tide,x_notide,y_notide,u_tides,v_tides
2020-06-13 16:00:00,2019T64,7.48117,82.27583,-0.0125882381246057,-0.2473715650415542,0.2476916529279694,-981.7070710312036,7.642000198364258,-4.859000205993652,664628.2807473018,-510334.3392752739,,,,,,,,
2020-06-13 17:00:00,2019T64,7.47923,82.26801,0.0016565667414807,-0.2342265984528123,0.2342324564106007,-930.4266209078684,7.578000068664551,-4.210999965667725,665285.820541166,-510875.0390875602,,,,,,,,
2020-06-13 18:00:00,2019T64,7.48198,82.26033,-0.0044511567160635,-0.2150366430936015,0.215082706578367,-889.8982676067892,7.447000026702881,-3.9600000381469727,665973.1088682094,-511351.99875629577,,,,,,,,
2020-06-13 19:00:00,2019T64,7.47705,82.25378,-0.0336596443695992,-0.1760485348700985,0.1792374355122171,-873.4708328926023,7.614999771118164,-3.7219998836517334,666494.3265486098,-511843.36817080475,,,,,,,,
2020-06-13 20:00:00,2019T64,7.46546,82.24868,-0.0181641180289557,-0.1425058140797342,0.143658770112714,-865.4370257290195,7.550000190734863,-3.5920000076293945,666830.804304603,-512316.24633865786,,,,,,,,
2020-06-13 21:00:00,2019T64,7.46813,82.24435,0.014583393158607,-0.1106180937831876,0.1115752572403246,-856.2517491608168,7.197999954223633,-3.434999942779541,667228.2862405182,-512572.1815295409,,,,,,,,
2020-06-13 22:00:00,2019T64,7.47261,82.24136,0.0311803188908701,-0.0834157017439288,0.0890527460753931,-849.8399830069029,6.228000164031982,-4.564000129699707,667526.3675410944,-512718.1790636577,,,,,,,,
2020-06-13 23:00:00,2019T64,7.48341,82.23883,0.0613800457473863,-0.0788795816709905,0.0999474783100689,-843.6484547319991,5.570000171661377,-4.617000102996826,667841.344939333,-512759.98603294714,,,,,,,,
2020-06-14 00:00:00,2019T64,7.50268,82.23614,0.0846743903639333,-0.0855314540856386,0.1203552326303575,-837.5076751960256,5.123000144958496,-4.234000205993652,668245.9742472863,-512713.51145993377,,,,,,,,
2020-06-14 01:00:00,2019T64,7.52488,82.23317,0.0953479387956502,-0.0932391255312479,0.1333595289524182,-834.5194841015692,4.948999881744385,-4.081999778747559,668701.0426574603,-512651.1649070492,,,,,,,,
2020-06-14 02:00:00,2019T64,7.54936,82.22997,0.1004938906820062,-0.0995882278816076,0.1414808721948166,-822.2071520892997,4.797999858856201,-4.560999870300293,669196.4282938598,-512577.132322367,,,,,,,,
2020-06-14 03:00:00,2019T64,7.57406,82.22658,0.0980823111549809,-0.1030657974422026,0.142276837060358,-812.9976992907949,3.89299988746643,-4.428999900817871,669710.2590954443,-512512.763239445,,,,,,,,
2020-06-14 04:00:00,2019T64,7.59734,82.22315,0.0924813533771152,-0.1048795295367727,0.1398303130165903,-797.4670759022843,3.111000061035156,-4.4670000076293945,670214.9167006984,-512467.3013234646,,,,,,,,
2020-06-14 05:00:00,2019T64,7.61928,82.21964,0.0835784735738136,-0.1021608579140036,0.131993189728311,-792.5772303206334,2.2070000171661377,-4.826000213623047,670714.5815127557,-512442.4856879208,,,,,,,,
2020-06-14 06:00:00,2019T64,7.63819,82.21639,0.0659065846071726,-0.0976285886925224,0.1177922714980746,-795.3297812361624,1.6030000448226929,-5.135000228881836,671164.7418157829,-512435.69104957563,,,,,,,,
2020-06-14 07:00:00,2019T64,7.65148,82.21318,0.0404177506572711,-0.0986860009075593,0.1066420242836759,-789.9143528067921,1.212000012397766,-5.517000198364258,671561.2456777986,-512491.8900221374,,,,,,,,
2020-06-14 08:00:00,2019T64,7.65793,82.20986,0.0175736645619701,-0.0977778661048071,0.0993445760278146,-791.0239561225693,1.1660000085830688,-5.815999984741211,671906.1354041358,-512635.4084839344,,,,,,,,
2020-06-14 09:00:00,2019T64,7.66006,82.20671,0.0082595966721418,-0.1048804719991877,0.1052052011259845,-791.0098037932194,1.2029999494552612,-6.254000186920166,672197.6959452814,-512818.32208357577,40.25845994078554,1156.3318310054601,-387.6796215809751,989.8859707620843,427.93808152176064,166.44586024337582,,
2020-06-14 10:00:00,2019T64,7.66196,82.20292,0.0071766105596347,-0.1209001871520885,0.1211130009228352,-786.8021536634144,-0.3810000121593475,-7.0279998779296875,672542.5801840903,-513046.1518666681,-8.355476247961633,1207.8197599989944,-300.18228283624666,1181.0626492877968,291.826806588285,26.757110711197583,0.029673317400679685,0.04162621749506665
2020-06-14 11:00:00,2019T64,7.66356,82.19871,0.0011252410115412,-0.1381291563606765,0.1381337395578874,-784.707998780679,0.0529999993741512,-6.466000080108643,672921.130070037,-513305.20071045536,-19.102651417953894,1244.6382947152597,-174.03173629608136,1289.5947367265642,154.92908487812747,-44.95644201130449,0.04064309786260873,0.01452974018074441
2020-06-14 12:00:00,2019T64,7.66251,82.19378,-0.0120976426948459,-0.1620075580316009,0.1624586157091544,-785.9974379317601,0.6129999756813049,-6.24399995803833,673338.2325622477,-513642.8869038099,11.328697300283238,1219.387673430494,-7.551978225463813,1285.6767785891566,18.88067552574705,-66.28910515866255,0.0505573170124938,-0.019134500514291043
2020-06-14 13:00:00,2019T64,7.65767,82.18799,-0.0289562365085239,-0.1907222223054839,0.1929078269896792,-783.8707194669396,0.8550000190734863,-6.565000057220459,673795.7221636114,-514081.9191382715,83.92821846995503,1108.8987887523253,189.980946193874,1151.8263330236687,-106.05272772391896,-42.92754427134332,0.056391577778567806,-0.055096953589274356
