frequency,2019T69,2019P146,2019P140,2019P124,2020P160,2019P125,2019P103,2020P225,2020P185,2019P158,2019P198,2019P148,2019P202
1.345291479820628,0.00037077449452800333,0.0003434313012879675,4.540901873190219e-06,0.0006333457297405588,9.960869963802757e-05,3.160377499976352e-05,0.000107337684572677,0.001459990398864651,0.00013480640949404497,0.00019416827744506984,7.37085759031519e-05,0.0001838701333082637,0.0004684901902693818
1.399103139013453,0.0003202091793415971,0.0001986882926558126,4.8923997118057234e-06,0.0006285599117857762,0.0001440041987123503,4.9536927046661457e-05,7.792076893918813e-05,0.0007378807525676807,9.843494413523074e-05,0.00013565244002832418,7.860149067481443e-05,0.00019365307531255219,0.0008251803470496056
1.452914798206278,0.0002998867906573698,8.658850715522646e-05,1.3676543954342272e-05,0.0007496507997206263,0.00012757631836334246,3.6728470002981234e-05,4.474818687623601e-05,0.0003882019569284592,0.00010284843211884192,7.869552772445675e-05,8.36743095859406e-05,0.00017424923327586994,0.0010877727167810417
1.5067264573991033,0.0002420029141804549,0.00017211133438408828,1.4567328073388475e-05,0.0006958746613137996,7.00043801610261e-05,3.095090106783753e-05,0.00011400074223535887,0.0008605786898062598,0.0002089480569079638,0.00012348977393563106,7.525886170359448e-05,0.00011814658106075498,0.0008883116586627263
1.5605381165919283,8.830251160407003e-05,0.00020430714709575624,2.479643683112677e-05,0.00036395193599495645,4.341518616623835e-05,1.0316577136114159e-05,0.0001837305514137357,0.0011351643895382872,0.0002299811077927804,0.00024040955940546208,5.258071099790558e-05,0.00010280771097810031,0.0004150248080140649
1.6143497757847534,3.57456930998372e-05,0.0001615204054214146,1.6210459418883178e-05,0.00011643262373091753,4.182926294334791e-05,1.0589912564050925e-05,0.000187560148416808,0.0009024417752677013,0.00015473676936606946,0.00023377870145870625,4.891955088698473e-05,7.467143776951234e-05,0.00011416142990067682
1.6681614349775786,2.2510404320279998e-05,6.570946092359771e-05,1.3907276424849957e-05,0.00010129395661853893,2.6289268466647407e-05,4.208870960574135e-06,0.0001026554183231524,0.0003419059008290555,6.911813654882758e-05,0.0001720404479872467,5.228787558387608e-05,6.201737126208198e-05,7.347075131984163e-05
1.7219730941704037,3.7167937814158557e-05,1.7085080457694296e-05,4.594479537881011e-06,0.00010587069000039119,1.2708313112129172e-05,4.347144237382909e-06,4.20718374186425e-05,0.0002084413375858348,6.0920964321245854e-05,9.954630126539554e-05,5.863976676060359e-05,9.021476297093749e-05,5.1619046321691825e-05
1.7757847533632287,2.8738227083454645e-05,4.366959503003463e-05,9.531783831519497e-06,9.750861960155632e-05,1.6957768355211972e-05,1.2670601862639587e-05,4.3356002644010475e-05,0.0002297988523974728,7.846095260794129e-05,0.00012123119545607912,5.640813814307084e-05,7.84074353804488e-05,5.410898475400222e-05
1.829596412556054,0.00010729686722445921,0.00012209321795564936,0.00020950046077388907,0.00015927438303044356,0.0002676377544522571,0.00012049843127062567,0.0002896415492895975,0.00036132408959932004,0.00023378667331657466,0.00020393955898451383,0.0002250674440623146,0.0002668544648388694,0.0002680910423131537
1.883408071748879,0.0003587772320021297,0.0008264409817405516,0.0014464098485266876,0.00039880398456933235,0.001009628861416664,0.0005766984431515815,0.0012191627070214741,0.000694484771753221,0.0011698891800363729,0.0004989933634088744,0.0006577059309587832,0.0007125612121563782,0.0006700809249860766
1.937219730941704,0.0003685755546024084,0.0012721613857116453,0.002162508003850743,0.0005179974183171864,0.0011754504571921559,0.0007703626312038646,0.0015587954490876943,0.0009382173523632,0.0016019170965483795,0.0006933895425676877,0.0007515094159298289,0.0008411895051720374,0.0006537412478547207
1.9910313901345293,0.00032258332981188644,0.0012854057968570223,0.0020035199640369926,0.0004548298396089211,0.0009221800365057751,0.0006929163753559979,0.0013892625053583034,0.0007742797262158767,0.0014676222725690201,0.0006977046205730605,0.0005727384818556088,0.0007037151137221063,0.000511930248548953
2.0448430493273544,6.848351147918662e-05,0.0005948492420833374,0.0007659135291187342,0.00020894270166629635,0.00017793351697599407,0.00023814829676385268,0.00048583227055412083,0.00030394442282516556,0.0005124170911586275,0.0003479644318367562,0.00011617841467699489,0.00025953046494503647,0.00016713881357366327
2.0986547085201797,7.289304240610418e-05,0.00012072354674386123,4.526681784736895e-05,0.00012195538515387218,8.702276250661839e-06,3.55030429534761e-05,0.00013216078360971936,0.0001522431242224239,6.252475929464733e-05,0.00015486056445369244,3.8729051116443585e-05,0.00011802146243621294,0.00018762755241143324
2.1524663677130045,5.61769274668967e-05,2.8999820999819664e-05,3.5873975634949378e-06,0.00011475352368200528,3.7196450983542626e-05,5.646317626531777e-06,5.672730486089874e-05,0.0001638726759308673,1.767356887803747e-05,0.00011417567394612761,5.578396327096277e-05,7.394932117441827e-05,0.0001120724380251719
2.2062780269058297,6.090905193820494e-05,1.3180246688929827e-05,1.0589199157790812e-05,8.027299759494442e-05,7.318508816261944e-05,1.4559529263140862e-05,1.906397137456769e-05,0.00022436573283246905,2.792722713505906e-05,0.0001326584094365526,5.926244884764338e-05,4.319459035882713e-05,3.4690351578945144e-05
2.260089686098655,6.593786015184583e-05,1.4039041582519579e-05,9.45521863602512e-06,3.1787384125207254e-05,7.799679623094037e-05,4.0501417781870904e-05,1.652820757325543e-05,0.0002973645512962512,2.9704270268773316e-05,0.00011055244744374079,4.663077752164125e-05,5.1188217682450304e-05,7.427024652076557e-05
2.31390134529148,4.691894180147952e-05,1.4134120967310195e-05,1.4813436793200278e-05,3.402507429807894e-05,5.7182118161147915e-05,6.10769849377626e-05,3.23718913241361e-05,0.0003805920330777969,2.6254531106466016e-05,8.073400299232892e-05,1.5113404693424689e-05,5.011143363522719e-05,9.564637958025197e-05
2.367713004484305,3.656563516950567e-05,1.932179797040537e-05,9.972214923907964e-06,4.5420493012848396e-05,2.0691700143779754e-05,6.14083492973125e-05,4.6869890997475244e-05,0.0003521061133485869,1.2805119394373006e-05,8.326047955767749e-05,1.0092041372709972e-05,4.920110465111069e-05,9.046670994267767e-05
2.4215246636771304,3.9179912558129416e-05,2.2695417786833397e-05,2.021063904329136e-05,5.080059538543786e-05,2.5585012225878922e-05,4.0742071579558006e-05,7.958361205976943e-05,0.00017638464160852938,1.4167676448236469e-05,8.396795009531392e-05,7.0215338545907155e-06,4.44355221414252e-05,3.743268143054239e-05
2.475336322869955,7.240295502857966e-05,2.3301771136780437e-05,1.481524952527428e-05,4.351473079222614e-05,1.640536414909398e-05,2.193055407881111e-05,8.19846138235779e-05,0.00010188919542808425,1.1328032126638812e-05,6.062132344963843e-05,1.1851408860574593e-05,3.5440128031226076e-05,2.61258552161845e-05
2.5291479820627805,8.931052913923477e-05,1.5952359556611683e-05,1.7299715810383476e-05,3.0250812590658894e-05,1.5655952426151897e-05,1.4552442946865272e-05,6.86628569714382e-05,0.00014830773652213408,1.621914377574522e-05,4.7424855109107565e-05,2.1258601046238163e-05,1.749924971494437e-05,2.645641302803324e-05
2.5829596412556057,9.328625253024795e-05,1.4245958052120348e-05,8.03074833013382e-06,6.712358603603869e-06,5.766519463789647e-06,2.4891318440087778e-05,4.73817216551305e-05,0.00022793201231852857,1.7237070849502996e-05,3.058800710023142e-05,2.250562380061703e-05,1.7798027464745327e-05,4.605134414704676e-05
2.6367713004484306,9.881758716758254e-05,2.67132163333654e-05,9.297668913663168e-06,1.0026699133530027e-05,4.799796616502571e-06,3.417471547247196e-05,3.512322654591584e-05,0.00035607526430387915,2.1328946695731522e-05,4.053040370077493e-05,2.7702074352083338e-05,2.4698498302487553e-05,6.626852171137631e-05
2.690582959641256,0.00010680911990488553,3.372418864992679e-05,5.019301248291485e-06,1.6392100188007475e-05,1.6899885032722648e-05,3.201013251315195e-05,3.958738981315176e-05,0.0004648765458056161,2.134373870441711e-05,6.540035354729683e-05,2.5747725920390276e-05,2.720492456919852e-05,7.610245808970367e-05
2.7443946188340806,0.00010494414442236105,2.9112270394406425e-05,4.959555862854694e-06,4.367127832973842e-05,1.768771594904788e-05,1.8048326853020185e-05,2.296565300320129e-05,0.0005658766709100424,2.0657490208049607e-05,6.326675968704012e-05,2.974554988214441e-05,4.099344177014491e-05,7.235407651731773e-05
2.798206278026906,8.14632181387217e-05,2.5338547643069314e-05,4.1146001317932854e-06,4.3908221693310465e-05,4.220765936761094e-05,9.277583686987057e-06,1.8025579521701353e-05,0.0005429245717525127,1.575329410337795e-05,5.145011313517676e-05,2.1497252232748537e-05,4.554671455892484e-05,8.230505008394848e-05
2.852017937219731,8.017222960958713e-05,2.911076150830931e-05,4.063891117805727e-06,3.89907216218308e-05,7.422564093438647e-05,6.514983586796939e-06,7.943591296987112e-06,0.0004568211623606216,8.204372459269752e-06,2.0306474944452024e-05,1.0948026324939974e-05,4.5369037946401676e-05,0.00010524012363709281
2.905829596412556,6.797444762307787e-05,2.2534478988803527e-05,1.9198354565707178e-06,2.1060619213745903e-05,7.79292480138668e-05,4.858571305101082e-06,5.923168981257185e-06,0.00034965450823528613,3.5833300947021905e-06,8.892315510538935e-06,4.2402876093469135e-06,2.6069754931828013e-05,0.00011237809548132654
2.9596412556053813,6.0163598295086955e-05,1.3817474867735403e-05,2.0221053395886283e-06,2.1463965219274012e-05,5.2272539230409094e-05,3.1823530862082508e-06,1.1113793511503913e-05,0.0002460436429995165,9.57292768100444e-06,1.632482690185382e-05,1.9562457916578932e-06,8.688053551988606e-06,8.684332040315668e-05
3.0134529147982065,3.2363358727028424e-05,3.3889669791587537e-06,2.487023443775908e-06,1.720956421087207e-05,6.808754389707613e-06,2.8646571799104063e-06,1.1943374470855331e-05,0.0001440509762649006,1.830802809322817e-05,2.4111339492996154e-05,3.816245497280613e-06,1.8885363748315795e-06,5.9406235345329156e-05
3.0672645739910314,2.326409646940805e-05,8.178086287543947e-06,5.608140305852747e-06,1.200523245502984e-05,1.450966899558238e-06,3.921964116292953e-06,3.3314309062201646e-05,6.045351497876185e-05,2.7468745219014033e-05,3.1567363069518526e-05,8.794962298881504e-06,5.524246581744546e-06,3.909472367823953e-05
3.1210762331838566,1.8141893944323217e-05,1.0884811050868079e-05,5.5833061295927275e-06,6.718636526532011e-06,3.9514262285951624e-06,2.9218457500328554e-06,4.2873118827142286e-05,2.8787960659638783e-05,3.6326082703395934e-05,2.5148618538425476e-05,9.480477932194572e-06,6.370765306481013e-06,3.7514584484126646e-05
3.174887892376682,1.7337875976427486e-05,1.7278809641523197e-05,4.300704211308389e-06,1.2976603006241828e-05,4.678256188793015e-06,2.080458890444246e-06,4.60655055244409e-05,3.459013847982224e-05,4.937865773865656e-05,2.4095311869540594e-05,1.2208597715975392e-05,9.614622299307167e-06,3.3633638671604665e-05
3.2286995515695067,1.1221965792116176e-05,1.7533416493306104e-05,3.6610201077452386e-06,1.614133079101361e-05,8.32270042517846e-06,1.7750751501118287e-06,2.9985650812275865e-05,5.301620047485999e-05,5.392811014290242e-05,1.8716482857627547e-05,6.903685652318447e-06,5.93838710969911e-06,2.4943370792289198e-05
3.282511210762332,4.159812122208542e-06,2.358387901286408e-05,7.129857198154255e-06,1.87875693005279e-05,8.26311108883173e-06,1.366856956978544e-06,1.580137688465846e-05,6.677975915416648e-05,4.050932273432322e-05,1.630195125326516e-05,7.552440686593016e-06,5.969037322044509e-06,1.6412280001063352e-05
3.3363228699551573,3.9568661224637835e-06,2.0698487028479338e-05,7.91358655868915e-06,1.1915509197770534e-05,9.81014621667405e-06,8.9632634054663e-06,1.5792000760927092e-05,7.269797204149796e-05,2.1811152883903344e-05,6.772500463018365e-06,7.783530381888353e-06,3.4854503497309404e-06,1.2837609707496709e-05
3.390134529147982,4.643984545790762e-06,1.7062497649202026e-05,8.620631702441472e-06,9.04775604537569e-06,5.951699559602151e-06,1.2124829112252774e-05,8.031682693665137e-06,9.137048727322463e-05,1.072646699419514e-05,2.1380170110000996e-06,9.371277647086917e-06,1.6979758867010824e-05,1.0974433702865576e-05
3.4439461883408073,5.24035445015482e-06,1.0828653646999181e-05,5.424917402501384e-06,1.5512612779566208e-05,4.627191067183146e-06,2.017093590210215e-05,1.2737737887967129e-05,8.901425044234049e-05,1.1370185914645927e-05,1.4959054129313954e-06,1.0148208717155374e-05,1.6900984897576548e-05,3.75729230625371e-06
3.4977578475336326,5.658747086573853e-06,7.118517479486729e-06,4.6390250283344515e-06,2.2176930802778854e-05,7.006409753999847e-06,1.7053437984048617e-05,1.2945127429144987e-05,6.0985507477436145e-05,1.4215924635572815e-05,1.4892895727772158e-06,5.357232396196464e-06,1.855469564372911e-05,2.7221464353179132e-06
3.5515695067264574,1.5313353934718336e-05,7.384689387278336e-06,2.7916881262436514e-06,2.2477825118704043e-05,1.4516374781459166e-05,1.760953187749437e-05,1.581234445073372e-05,2.1948972008162832e-05,1.777444266679937e-05,2.915439305942665e-06,4.142748708426848e-06,8.407691634266624e-06,1.5313184593781032e-06
3.6053811659192827,1.5515609891561824e-05,7.98682633738385e-06,2.301594402883838e-06,1.70556671826314e-05,1.642332475409789e-05,1.3321389222555827e-05,8.673177487088403e-06,1.0768480278355002e-05,1.8459516023160532e-05,1.0525478851879047e-05,9.11385225310904e-06,1.0614924639227826e-05,5.907130073278127e-06
3.659192825112108,1.8800491889540096e-05,8.527599225097242e-06,4.676267047314363e-06,1.1919374872229845e-05,1.2004059390774568e-05,8.965340274814695e-06,1.2074222552779157e-05,2.405178970340923e-05,1.0929660231355208e-05,2.3555472863001295e-05,1.2867585197393535e-05,1.2931099092546026e-05,1.2785132303404274e-05
3.713004484304933,1.4692296200291978e-05,9.6390538428218e-06,3.8739926469718825e-06,6.423537459250091e-06,4.530219021927929e-06,4.749570420225763e-06,1.1723742191906164e-05,1.9055777531268363e-05,9.937865419704615e-06,2.288442744655226e-05,1.279067400698811e-05,9.345315490248751e-06,1.4513877773063819e-05
3.766816143497758,1.2731509397636916e-05,1.0479868759673781e-05,7.500727246897383e-06,2.5919312490349684e-06,5.199722304779688e-06,5.5044122200524526e-06,1.9486916222350833e-05,3.843449527288364e-05,1.1160704942970593e-05,2.2104888290301863e-05,1.2648365376652604e-05,1.6518250324365505e-05,1.0077463603120791e-05
3.8206278026905833,7.900284833881898e-06,8.300972933305104e-06,5.7053286513860345e-06,1.3161782009035806e-06,7.122460863971828e-06,9.525870887370932e-06,1.7354564214606578e-05,3.9435855611667994e-05,1.2855527761628265e-05,2.5139243291571223e-05,2.1064763980965452e-05,1.4452815844587649e-05,3.7168421330434274e-06
3.874439461883408,1.442466024195584e-06,1.4190237785215676e-05,6.23225383275448e-06,3.952238622515278e-06,8.092188126740445e-06,9.236111367014395e-06,2.0254194864516182e-05,6.04950438783139e-05,9.099920372202818e-06,3.292820980077331e-05,2.796930301511824e-05,1.601828107879429e-05,4.485105702101232e-06
3.9282511210762334,2.435921777214406e-06,1.614819010898051e-05,4.151538405900847e-06,4.955532824247163e-06,9.40378482964354e-06,5.255207718427514e-06,1.8029354045479965e-05,5.333998118472918e-05,6.0313437101194474e-06,2.7952529511256893e-05,2.1673816694252486e-05,5.364798091120959e-06,4.734329980924694e-06
3.9820627802690587,8.627417350811626e-06,1.6784501643616065e-05,9.634386131019336e-06,6.155174160395969e-06,1.8350345341336503e-05,2.9218466746936453e-06,1.7040918525367456e-05,5.387393407359714e-05,6.229045520043863e-06,1.7989562452159856e-05,9.973407806732764e-06,4.5492153051703065e-06,3.0584086216050255e-06
4.0358744394618835,1.1721610821061849e-05,8.682434179487613e-06,8.508915357850006e-06,3.256300915872943e-06,2.4400250671767953e-05,3.2046765412217904e-06,1.986854150181099e-05,4.520080943930224e-05,7.943691420565767e-06,1.545282084779535e-05,2.4278595292138234e-06,6.009955106761847e-06,2.2200383186744815e-06
4.089686098654709,2.5036549413094405e-05,6.2200362994359545e-06,1.7034113460286532e-05,3.1030417775112606e-06,2.055284654939615e-05,2.983232816153247e-06,1.5112184667313984e-05,3.5790856823438495e-05,7.400364113619668e-06,1.558260711828069e-05,1.7704268026505036e-06,6.772203680256092e-06,7.90780400245955e-06
4.143497757847534,2.8887404931815326e-05,9.744865286479575e-06,1.417478890505605e-05,7.90329479704138e-06,9.493978250730637e-06,2.178933723718024e-06,2.051232651961673e-05,2.7750989020252696e-05,6.6396187980982615e-06,1.2691257749410381e-05,1.3344698817782511e-06,1.0062987423793106e-05,1.0289799608180322e-05
4.197309417040359,2.941539409869455e-05,1.359838549003273e-05,1.4591695161821719e-05,1.2176240203858138e-05,1.871822895755146e-06,4.464046783057925e-06,3.964119194931071e-05,2.092318562334072e-05,4.713623524781146e-06,1.012085155040417e-05,1.853498188811007e-06,1.7241398062598674e-05,1.1792841866445567e-05
4.251121076233184,1.7638572742953446e-05,1.2071468145250103e-05,4.497133089822595e-06,1.5472412501996997e-05,1.6809588026996532e-06,6.799365446792593e-06,6.673092772929842e-05,2.315245537132225e-05,5.865730891467925e-06,1.4824208701113571e-05,5.050969941844958e-06,1.6621269633418415e-05,1.2271860817543938e-05
4.304932735426009,1.704319272695534e-05,8.818312620977852e-06,1.5990164861464102e-06,1.652802997373684e-05,4.1921144477742225e-06,6.897812876174281e-06,6.357519132099735e-05,2.577474645160134e-05,8.856701170308014e-06,1.3836467688625262e-05,5.934303770374151e-06,1.3128570631820008e-05,1.3275764169805756e-05
4.358744394618834,2.36266844557798e-05,5.881157029400994e-06,2.195781895562045e-06,1.2231582707184224e-05,8.897305017662479e-06,4.442974650263569e-06,3.622921074228568e-05,3.347522083352287e-05,1.3811301208138623e-05,1.0176802608625073e-05,5.229198569919743e-06,3.6201802954398497e-06,1.143202413988277e-05
4.4125560538116595,2.2376864938296794e-05,3.643099818522695e-06,2.4006009734366497e-06,1.1901201198725012e-05,8.952092599030579e-06,1.906997537728176e-06,8.118656747284698e-06,4.11257377714692e-05,1.5778403473517777e-05,8.261858036845848e-06,3.2265095750084547e-06,4.798321878652639e-06,5.877225223003486e-06
4.466367713004485,1.3981645382201281e-05,2.991380630546582e-06,3.817920330029799e-06,5.6180741450453825e-06,6.9061069707938794e-06,3.2272569908644484e-06,3.993873403203037e-06,3.921977641642562e-05,1.2178144731942591e-05,9.145996056936028e-06,1.9524925424136136e-06,3.4821660173832678e-06,5.515896839610351e-06
4.52017937219731,6.209697692059926e-06,1.6716162000263115e-06,3.0836255320882577e-06,8.356464954626171e-06,3.2061218591964404e-06,6.1134327728825334e-06,1.3551726476894983e-05,2.6669991995395338e-05,6.255164970640246e-06,1.2342242184291247e-05,4.07393811567049e-06,4.205871528069861e-06,5.869880403797424e-06
4.573991031390134,4.745220716240452e-06,9.127859086019784e-07,2.6320026103816344e-06,4.69614141504757e-06,2.9414384381828107e-06,6.58795552002638e-06,1.5109106463191487e-05,1.504931318463386e-05,2.299468368564318e-06,1.9976682489973573e-05,3.708220756368856e-06,4.9051073469020766e-06,1.7002375574860075e-05
4.62780269058296,4.157159805290186e-06,3.36005807119919e-07,1.0842763501531437e-06,5.7847594420854446e-06,4.3935829905755895e-06,5.218323681136987e-06,1.760358682029152e-05,1.3263760080676873e-05,3.570840359356883e-06,1.777933314110629e-05,3.5622155751675006e-06,6.277493224797678e-06,1.9266169243947346e-05
4.681614349775785,2.3653152286680534e-06,6.155616332357188e-07,1.2944564461559718e-06,8.51515980929324e-06,4.996062788452097e-06,2.8633079659153607e-06,1.4284893351627046e-05,1.5356465784077696e-05,5.0706820995038245e-06,1.7017768465588462e-05,1.5030254907938532e-06,8.444200682023412e-06,1.8737836216615575e-05
4.73542600896861,1.7485163847454112e-06,2.6552090702742617e-06,1.6351560372979772e-06,1.1796472815631182e-05,5.543706113858077e-06,2.566431944129026e-06,1.3735248545083206e-05,1.4968296030065065e-05,5.4003923940402876e-06,8.299611359023235e-06,3.970661033238062e-06,1.0664993660992477e-05,9.491980726295726e-06
4.7892376681614355,1.895669774351335e-06,2.9735168103520453e-06,1.5239108241604386e-06,1.3937192196613671e-05,3.9948562359845956e-06,1.1004891394768876e-06,1.1198446150027699e-05,1.964162891260727e-05,4.299422150358609e-06,9.326157996122377e-06,6.3721297081873604e-06,8.791777127647692e-06,7.0986000902788375e-06
4.843049327354261,3.3638802414940577e-06,2.5553361094686916e-06,9.770157663274633e-07,9.685982696574941e-06,2.602337768229015e-06,6.225425722169653e-07,6.14401412406078e-06,4.0201685808788404e-05,2.1957287846575036e-06,7.892827951705276e-06,6.309316128356901e-06,5.794303269838059e-06,1.1080605691233457e-05
4.896860986547085,3.473441140326369e-06,8.676180971334386e-07,2.1577510374369128e-06,6.347223670173029e-06,1.4014556051269097e-06,3.2107011265906055e-07,6.847826257653984e-06,4.8141417567138715e-05,2.334870627692716e-06,7.3779785171694255e-06,4.19287857784795e-06,1.3661771355810859e-06,9.879341002828998e-06
4.95067264573991,2.979877462658868e-06,1.8424315776995146e-06,3.681901074600563e-06,2.6709706695829697e-06,1.5994818900335531e-06,8.975094296426222e-07,5.391591845075289e-06,4.829768942342491e-05,2.924702727197865e-06,5.737983715637665e-06,2.68737757858259e-06,6.295501828124526e-06,7.002360347777598e-06
