frequency,2019P144,2019O3,2019T69,2019P151,2019P184,2019V2,2019P152,2019P195,2019O5,2020R10,2020R11,2019P209,2020M29,2019P155,2019V4,2019O6,2020R12,2019P127,2020P215,2020T73,2019S86,2019S93,2020P228,2020P214,2019P124,2020P217,2020T75,2020T61,2020P213,2020E1,2019S94,2019S81,2020T74,2020T76,2019S96,2020E3,2020P211,2019P137,2020P220,2019P139,2019P105,2020T79,2019P138,2019P128,2020P226,2020P186,2020P227,2019P103,2020P219,2020P225,2019F2,2020P185,2020P218,2019P102,2019P206,2019P158,2020S97,2019P199,2019P204,2019T62,2019T63,2019P205,2019P198,2019P201,2019T66,2019P200,2019P148,2019T70,2019T64,2019T58,2019T59,2019T65
1.937219730941704,0.001487707543562444,0.0008827900375269338,0.0016084656451972375,0.001209804770731331,0.0017825658612672165,0.0010961741642044707,0.0016441101673772068,0.0010192690583395135,0.0010718761583384253,0.0012889882955069035,0.001225904986701128,0.0013482466695238188,0.001225336652187726,0.0012811030005419096,0.0010561652827901003,0.002161366152380376,0.0020548310009459447,0.002179619225495278,0.0023031035717694277,0.0010456092927421184,0.002159416642051358,0.0011918150456247988,0.0011666853030422354,0.001706078783104605,0.0021391776095213495,0.000941225607241687,0.0013341948964627022,0.0013293763376392344,0.0006054669671486547,0.0013300203842186132,0.002043720856610814,0.0008855868001472853,0.0011548044046331607,0.0017640405505362463,0.001214252791649805,0.0012568343974219622,0.0020236292131570236,0.001250146117922613,0.0010577669404381828,0.002318201392948677,0.001899786201381078,0.0011077532601599751,0.0011559617743280718,0.0009711375170116705,0.0011222618267235393,0.0015225515780836812,0.0013727575632391884,0.0018399441484534757,0.002103984662994963,0.0011134608741669263,0.0011901566372654782,0.00128342400389568,0.0010301593461796716,0.0016069588618770284,0.00195571294411383,0.0013897233260991766,0.0012823667480649531,0.0009594876365113476,0.0012972113211993143,0.0012217959096931454,0.0012378290614414016,0.001094618274610069,0.0021802699477567454,0.0012247438021188958,0.0013277850436058014,0.002172845601654119,0.0019598888769341623,0.00205114031725958,0.0021600847968425954,0.001636479227162726,0.0008999536021237064,0.0012414411770270539
1.9910313901345293,0.0011975967616436377,0.0006691548554245688,0.0013202594378616834,0.0008958693342339901,0.0014835151834884062,0.0009352987066809603,0.0014560960461957816,0.0007409840714118208,0.000848616479128771,0.0009804093143781784,0.0008940952411067151,0.0010859061557926342,0.0008916727745551719,0.0011472053600178073,0.0008417234218344435,0.0018730364324542252,0.0016981845368557328,0.0015156958498804686,0.001966359509278742,0.0008249114587999222,0.0018685410608071835,0.0008389733337783584,0.0008818452385769596,0.001518030366802516,0.00171649258310477,0.0007641274119554962,0.0009927412763597687,0.0009954182165656967,0.0003638466964879416,0.0010019232406057513,0.0016919814855371148,0.0006704655690839195,0.0008262317010164241,0.0013641736671863745,0.000883399531403102,0.0009139981726959511,0.0016192519148290933,0.0010207585950095233,0.0007831094782740803,0.0019293372353644768,0.0016029102646506362,0.0008450460396967525,0.0008945216308356637,0.0008726930652605853,0.0008508800352481969,0.001111928695100118,0.0009895155599634626,0.0014123447811055785,0.001650924301008107,0.0008477678171617646,0.0008418192728307985,0.0009837657175787132,0.0007788551716428047,0.0012296270748946194,0.001608103623332392,0.0009932513670797695,0.0009624472419814036,0.0007075528124801681,0.0009450951616596508,0.0008893710114700731,0.0008839720454620118,0.0008626778572287608,0.0017894211353561373,0.0009232936480546926,0.0009923250553274048,0.0017765524381011457,0.001684666808025518,0.0016962408618474596,0.0018715902225401478,0.0012735180058336141,0.0006812487347522332,0.0008871910511988023
2.0448430493273544,0.00023325636536495717,0.00012614235462556818,0.00027089335574554573,0.000140351483800303,0.0005066145910958901,0.0002875908873353131,0.00042210592997139605,9.439608036576623e-05,0.00013587297250218665,0.00017065712752752595,0.00012862676833469202,0.00021057971711463673,0.0001298308757721027,0.0004356430707759468,0.00013361703765023584,0.0005767677022913638,0.00042062186865637934,0.0002863282419077057,0.000585211259575398,0.0001506032186931782,0.0005730880746023202,0.00010243390035824633,0.00015485998735037296,0.0005461855377910471,0.000420094705615593,0.00026933352593826057,0.00016356098179780127,0.00016663091684377944,8.960213728613232e-05,0.00017274137299482303,0.00041998300979688067,0.00012453239682571658,0.00010458236093961913,0.00025049248475343124,0.00012551103236565212,0.0001336576745231059,0.0005050321463651695,0.00018052150726245104,0.00010828111638984626,0.0004932114352295941,0.0004202621766639801,0.00014694870002517947,0.00019645031955156317,0.0001431482034362719,0.00014432663160277742,0.0002051320663689082,0.00015526769065388302,0.0002891080133731098,0.00034758566203585927,0.00014729983853875784,0.00010390624161195912,0.00014786697813412317,0.00011646235235257418,0.00021674817203769337,0.000389167871079057,0.0001612175564626601,0.00016446356957990982,8.741326547625517e-05,0.00015753259269180652,0.00012867859806908042,0.0001232710947532768,0.0001275776035576381,0.0005019561976220664,0.00016782895307659328,0.00016664361276224495,0.0004270462546771174,0.0004639851723917658,0.0004204357982559519,0.0005760021997608466,0.0002259563294883742,0.00012996050551886305,0.00012467309297304604
2.0986547085201797,3.101191526674724e-05,3.100781078788215e-05,5.5159512431760177e-05,6.525735916091003e-05,8.260793055950715e-05,9.844257680899375e-05,5.401321155317405e-05,4.626019330084597e-05,2.755181970406993e-05,6.311965169609936e-05,7.084650743251181e-05,5.326353350076434e-05,7.336413132273567e-05,0.00014945022230911206,2.9143658923993492e-05,3.798122815328157e-05,2.7291064398033577e-05,1.59405828969704e-05,3.1378048494248016e-05,7.194573825919444e-05,3.686710284112178e-05,5.707637871830366e-05,6.925197933595046e-05,5.496015684599076e-05,3.339291742855979e-05,0.0001369974046742499,5.467296578556771e-05,5.479857441071232e-05,6.309996807755417e-05,5.829348946124759e-05,2.857423176783057e-05,2.99768280382963e-05,2.8788889106817e-05,2.250191842023534e-05,6.971907724630876e-05,7.10223234537964e-05,0.00014966813064972847,4.582905882259565e-05,2.9310324384849364e-05,1.2138234200987086e-05,5.677148721514462e-05,7.670057126728206e-05,9.684715262960354e-05,8.034411983398342e-05,7.214168707967764e-05,1.9805140711075344e-05,7.021276787902985e-05,2.5990587749490215e-05,1.9476903476676585e-05,7.314997315433353e-05,5.3913886449209464e-05,3.754996905250925e-05,5.006559945280106e-05,8.058188957996172e-06,2.4492413023254438e-05,7.719790337953082e-05,5.879054504046448e-05,4.504264780257972e-05,7.390626393068846e-05,7.168744205992966e-05,5.343311986922137e-05,2.598270682048755e-05,2.9524801792254725e-05,5.599253332389662e-05,6.05280401821804e-05,2.1688051667666422e-05,3.546077375501501e-05,2.6989931157374702e-05,3.756495193823221e-05,9.39080049068963e-06,3.220570116394757e-05,5.4164561879284946e-05
2.1524663677130045,1.307784675258641e-05,3.260368433988892e-05,1.9578225695306236e-05,4.999937074421538e-05,5.447014925526995e-05,6.90401962448409e-05,2.1687662394125086e-05,2.247227208416337e-05,7.39499789468677e-06,4.4353662376518184e-05,5.972547969016522e-05,1.6310892119598604e-05,6.358600077860648e-05,7.479387764751165e-05,7.909889968096492e-06,1.4549275129356783e-05,1.7110196435517264e-05,1.1442934777302266e-05,1.2348085929777373e-05,2.2325827559495744e-05,1.4145669836208026e-05,3.761628705140351e-05,3.7714338472256386e-05,1.390567940997891e-05,6.989000769727051e-06,6.399568031521878e-05,5.231313454907336e-05,5.087919248429982e-05,5.47565514341926e-05,4.868554203819054e-05,1.7200673479786755e-05,3.2166303386812475e-05,3.151551912333333e-05,1.6932592990196368e-05,6.114573002368794e-05,6.001207851485118e-05,8.503395541632103e-05,4.04279831307689e-05,3.991613210618479e-05,9.614686198216546e-06,2.770692167835965e-05,4.494572719463931e-05,2.7997219540199754e-05,4.433727119679994e-05,4.335737243961835e-05,1.854378605854165e-05,3.951172088281344e-05,1.4028887524289455e-05,2.6713533372941984e-05,4.206710989720681e-05,3.411997380992474e-05,2.1329190976619337e-05,5.9512744585452785e-05,9.115905798250384e-06,1.1377518108896204e-05,4.5455709697056735e-05,4.865555983697417e-05,3.7270574398134526e-05,3.16173582028866e-05,6.146746804397567e-05,4.283004159682875e-05,2.9923504178561525e-05,6.306501265208019e-06,2.397964587858604e-05,5.612339809045718e-05,1.506991529261588e-05,2.401484800781646e-05,1.6200448455440013e-05,1.4179081766804554e-05,1.1449529679381932e-05,3.419799619581559e-05,4.334846458731913e-05
2.2062780269058297,8.45825056703552e-06,9.57090117310448e-06,2.4089128915182575e-05,4.128270963105667e-05,4.2986588136699916e-05,5.628144281955744e-05,1.17450205886607e-05,2.132801279548309e-05,1.2863239533620224e-05,4.1163034547837104e-05,5.129926626850323e-05,1.1966651934384849e-05,5.467911797900571e-05,1.9685143013027194e-05,1.269383956385863e-05,1.2121323929264762e-05,2.5945785030683288e-05,1.4557869762727387e-05,1.0072498669318449e-05,1.315683416911448e-05,1.1999395622312308e-05,3.545950845201377e-05,2.8691305337108723e-05,1.5252680322633324e-05,4.980294467509159e-06,2.8971412159811466e-05,5.0558093908255324e-05,4.841609406124909e-05,3.1643851205248636e-05,4.28275685628111e-05,2.6206043491488107e-05,1.0483232573096028e-05,3.2663789970697806e-05,2.5419687403372242e-05,5.2758405573558236e-05,5.05596313169714e-05,2.6855900147305797e-05,4.487457882295772e-05,3.226581558302953e-05,2.4653748608164596e-05,1.9043173470636863e-05,3.500422209050789e-05,1.6339768608725362e-05,3.568539854743686e-05,3.5734616336742345e-05,2.468775270523317e-05,3.434778993434741e-05,1.7506500070267098e-05,3.604144146399001e-05,3.320045729678196e-05,3.244560486106387e-05,1.9237296032237243e-05,4.6449990499505544e-05,1.7650710559394684e-05,1.8410450022603964e-05,3.745555306308429e-05,4.5487213694589144e-05,3.340583840271919e-05,2.706510560179645e-05,5.303343240877386e-05,4.7814456820056975e-05,3.3871099658129556e-05,6.499549733432323e-06,2.473684103317997e-05,5.2737489843113236e-05,2.4143110959939197e-05,1.9020223264789924e-05,2.4821506756156774e-05,1.1921854312727696e-05,2.0624299915070505e-05,1.1000708327150689e-05,4.8349454986339146e-05
2.260089686098655,8.119748130404882e-06,8.955462109253112e-06,2.8160865500649934e-05,1.8962403450942372e-05,2.5654615737449633e-05,5.519508706794308e-05,1.1267432472089282e-05,1.4562003980523151e-05,1.906185277780177e-05,2.3128796060924397e-05,2.4709576803068596e-05,1.4091289542783959e-05,2.6618383632442276e-05,2.2576995805106796e-05,1.9306406615387395e-05,2.6737095548367292e-05,3.549173329069321e-05,1.2576358758810836e-05,1.597567181033593e-05,9.857767606204101e-06,2.6422804337295792e-05,2.4016587769014922e-05,1.250703744480827e-05,2.664194326687207e-05,5.5137461662976256e-06,3.889069510012327e-05,2.8922820739436542e-05,2.6955827708784317e-05,3.383102344363915e-05,2.2386249465917273e-05,3.646822372092665e-05,9.678379137984157e-06,2.1898366105113486e-05,2.8129485862378387e-05,2.5678409581556693e-05,2.4108492707167624e-05,6.472852697705892e-06,3.735867454250589e-05,2.8200387433859305e-05,5.244701357322398e-05,2.1281783002065073e-05,1.5849479397930387e-05,1.785961271365693e-05,3.640188531597758e-05,1.8164691728673206e-05,2.258464264953654e-05,1.931098913084116e-05,1.6543044909786885e-05,4.275266909606821e-05,1.5048938179153275e-05,2.252589273812839e-05,1.7544922759950543e-05,3.124258006464567e-05,3.61238268018951e-05,2.8170991801387362e-05,1.960787825031206e-05,2.5365866595883746e-05,1.821892351766247e-05,1.70149470747718e-05,2.5928869051161603e-05,3.4233589672047786e-05,2.022150562508724e-05,7.584080201331613e-06,1.779189716879865e-05,3.053836126662307e-05,3.253317724163716e-05,2.9957083518001052e-05,3.499536970907704e-05,2.648875932320879e-05,3.7334969157230256e-05,9.643191365480351e-06,3.447545675707519e-05
2.31390134529148,9.371456363182838e-06,8.524614790667981e-06,2.4291084383659157e-05,4.772688716114346e-06,2.3799470114272747e-05,4.4587090654040574e-05,4.6332343061649975e-06,6.4385430695010925e-06,2.3518709639423922e-05,6.653979738504729e-06,5.883361000432077e-06,9.25993181762131e-06,6.841865959729766e-06,1.8883938522881917e-05,2.375435983747828e-05,2.4677193645920125e-05,3.371517327492972e-05,5.061156426457485e-06,1.8486985049587128e-05,6.654681568952904e-06,2.4277750700960404e-05,1.8765742880863674e-05,3.816416413538391e-06,2.838114843199655e-05,5.908047842451109e-06,5.531292828245845e-05,1.0127150511424462e-05,8.195414989018195e-06,5.582594967240878e-05,5.148765564647144e-06,3.517195731081734e-05,8.882515018480718e-06,1.549132013920752e-05,1.964031097088065e-05,6.425750664972403e-06,6.1899760985612884e-06,7.4934700791935325e-06,3.268949529153395e-05,2.3496514920471225e-05,5.4814678377956694e-05,1.724514652505731e-05,5.473591205780142e-06,8.950756949749154e-06,3.997632484815795e-05,7.084132017256589e-06,1.3381611171447933e-05,7.589407510416454e-06,7.626158133932738e-06,3.1503314958091386e-05,5.27127440508069e-06,1.8233913120904474e-05,1.594403633369285e-05,2.1634055317172663e-05,4.060531918116168e-05,2.9968368181879273e-05,7.819967623247803e-06,7.458229102433073e-06,1.4088048844769857e-05,9.310084196153881e-06,6.735692076968197e-06,1.4177614161822036e-05,6.987810879934479e-06,6.4243017404857366e-06,9.94115561742967e-06,1.0949992900699339e-05,2.769989928962533e-05,2.1794544953077945e-05,3.379151914016558e-05,2.4425007423988705e-05,3.903977021928808e-05,8.071120254814955e-06,1.4170020579237143e-05
2.367713004484305,7.971888152944482e-06,1.5938406073485424e-05,1.5426711434761672e-05,2.0532236973519744e-06,2.0197076266845327e-05,2.808447610678425e-05,2.1153482070056747e-06,7.8873251252084e-06,2.118168602661227e-05,1.9940835110950097e-06,2.8766838708374937e-06,1.0960918165457511e-05,3.549837231140067e-06,2.2672910744001244e-05,2.1066582598755732e-05,2.5613399262418957e-05,2.4862168538801344e-05,6.029322847959497e-06,2.1323616434156923e-05,9.654076063177119e-06,2.4996943229347186e-05,3.556750090051572e-05,1.0959735999756988e-06,1.7672241561104384e-05,5.501529139529716e-06,5.7387559437572484e-05,4.433898645312049e-06,3.5527024557714878e-06,0.00010312307842448196,2.2920924397892943e-06,2.583257989472089e-05,1.605247034711346e-05,1.4465947784383262e-05,1.0276737694026478e-05,2.6766075339501038e-06,2.9183531577673874e-06,1.4923458223877102e-05,3.7421090650091274e-05,1.7456141867588834e-05,3.84523126612498e-05,1.973752972725043e-05,2.107794261818382e-06,1.718174529543155e-05,3.090087298273376e-05,2.6725793198136206e-06,7.179541996598646e-06,5.394637868757847e-06,3.788662900535378e-06,1.6979059748814228e-05,1.7761095226608276e-06,3.2213986740839676e-05,1.4995480681480921e-05,2.0920073750754947e-05,2.9518611340787446e-05,2.4981063712862277e-05,2.2581057288487203e-06,2.4905279361380607e-06,1.5762669436536423e-05,6.4996613051875275e-06,3.064025650137305e-06,2.080896643610681e-05,8.907715001169045e-06,9.85614827578163e-06,1.580849193476893e-05,6.040691700691853e-06,1.7865284535803013e-05,2.1836139146623618e-05,2.5159298901348612e-05,2.5200067131649133e-05,2.883238340365253e-05,1.3930007514568427e-05,2.062215170869741e-05
2.4215246636771304,5.813842155556582e-06,2.7114172086210768e-05,4.575282057376533e-06,5.977213745714443e-06,1.5124195394885e-05,4.199597187459002e-05,2.3329365317863496e-06,1.474701066921323e-05,1.996687769991411e-05,6.15436122806518e-06,7.112594972745486e-06,8.882627941685353e-06,8.482118597056381e-06,4.3163261415356227e-05,1.8529930199079955e-05,9.769421429972863e-06,1.0016534863093174e-05,6.903186995713552e-06,1.2073957458543624e-05,1.3612045169979571e-05,9.055606990359314e-06,5.5471357872119876e-05,4.326469905932287e-06,7.287961835065075e-06,3.916569011145497e-06,3.886506974377413e-05,6.567777869438389e-06,5.797613995822484e-06,0.0001464679698412582,5.485517292580555e-06,1.0187487612136313e-05,2.7100095443662957e-05,1.6505273449253497e-05,4.717969504834357e-06,6.244003309919277e-06,6.069069200887119e-06,4.0903379877741735e-05,5.6583233404843945e-05,1.645659461303079e-05,1.1357382635539743e-05,1.1497390418734665e-05,5.266020331018247e-06,2.6131204196895965e-05,1.2696286280472247e-05,5.7711294122021275e-06,5.502953347098351e-06,1.5304893446055916e-05,4.7509977542506845e-06,6.975123560126913e-06,5.344086595880798e-06,4.85815515562746e-05,1.359078519260024e-05,2.084100897124865e-05,1.1829719007896366e-05,1.2628552379415708e-05,5.182253206203273e-06,3.998319608914308e-06,1.6386193720407973e-05,1.7089342986348485e-05,7.480706579967393e-06,4.233003179891159e-05,1.305694492508177e-05,9.942088605212029e-06,2.7588814485148364e-05,8.400737257754605e-06,5.382037915239105e-06,6.774099600326334e-06,1.0010231038296275e-05,9.514319226964794e-06,1.3774222169667961e-05,2.5585549674326455e-05,4.1897336220868626e-05
2.475336322869955,3.6735174149541004e-06,2.5144587493572486e-05,2.0078430861685404e-06,8.705255236583925e-06,8.798598776379875e-06,6.245232801190856e-05,4.57126594518547e-06,1.8236611958907962e-05,1.4550228440511817e-05,8.019116753589306e-06,9.291941195373378e-06,7.817701239163994e-06,1.0880197364815313e-05,6.440948331435268e-05,1.3062573617672878e-05,5.179731952131978e-06,4.199809454442136e-06,1.0961680832811602e-05,6.686168410035859e-06,1.1665302980347257e-05,4.408688224424729e-06,5.490725093508212e-05,6.36892363069538e-06,1.1101451571720964e-05,7.159097113490336e-06,1.759488903019395e-05,7.122045393197539e-06,6.338577836791911e-06,0.00015503993034813581,6.611146609293483e-06,4.9268653372198425e-06,2.5000141308106456e-05,1.2915838081565332e-05,4.893167151069128e-06,7.88422672112001e-06,8.296321381081342e-06,7.294432821009448e-05,6.069920836432862e-05,1.651399998690208e-05,3.3122895531902145e-06,8.914595267813189e-06,7.703056728883734e-06,2.6982413116275624e-05,4.119223002797488e-06,8.464543215537346e-06,2.4653875133711496e-06,1.8478181363725024e-05,1.0236842333662127e-05,5.3795946286470295e-06,7.955314967626737e-06,4.7706150362530715e-05,1.3229943936143328e-05,1.2397810118529145e-05,6.348677893020441e-06,3.6647154885556537e-06,6.071722917318187e-06,5.382154019949963e-06,9.275778188892842e-06,2.0755832579052166e-05,9.719306793495434e-06,5.0549178648747976e-05,1.2934331099728242e-05,9.430477389169487e-06,2.7215904549669108e-05,8.256961214522552e-06,4.829346058689147e-06,5.35596968928704e-06,4.432423548058396e-06,5.155570471743776e-06,7.18986038451949e-06,2.4086673249830715e-05,5.009912809355882e-05
2.5291479820627805,3.822345109559702e-06,1.553674342428193e-05,2.4575665241589183e-06,9.133625948602042e-06,7.252145987465109e-06,5.989033516861099e-05,5.648419444062384e-06,1.4932493659922657e-05,7.802345301119692e-06,7.676309088696985e-06,9.048853030164741e-06,6.997190979455969e-06,1.050649059748853e-05,6.332111453920207e-05,6.903019834310512e-06,3.842089284952999e-06,5.358386954778967e-06,1.2124015771587195e-05,3.382603046872548e-06,8.006523819997836e-06,3.2400295547619575e-06,3.5732182900943776e-05,6.523017789277714e-06,1.6140692891423353e-05,1.0940280133382674e-05,7.3704183573037886e-06,6.905652691113995e-06,5.825186632486903e-06,0.00011872236399053873,6.31649906689799e-06,6.826965206341439e-06,1.5575411332833513e-05,1.1160630567022723e-05,5.49942136296099e-06,7.975646409833642e-06,8.987253140456209e-06,9.871569575370234e-05,3.753302650662562e-05,1.7311744815165446e-05,4.25312955835113e-06,7.547261403240055e-06,8.40946688332092e-06,1.821093481322233e-05,6.792298327887899e-06,9.13060392636468e-06,4.628546419366008e-06,1.4286410156253564e-05,1.7808761519777097e-05,5.977111352244246e-06,8.914994775446283e-06,3.1814025639457534e-05,1.1614201824937292e-05,8.950640255120367e-06,8.486857107538125e-06,3.6043524866497323e-06,5.941755195272612e-06,5.557830752716123e-06,5.22205632254697e-06,1.559178150702102e-05,9.550581286118788e-06,3.8106318312943255e-05,9.57082053725736e-06,6.942979906253189e-06,1.7321986707456984e-05,7.315088253654591e-06,6.3245514419238875e-06,6.026715533091754e-06,5.608950211794303e-06,3.883121486084717e-06,1.0760730989496183e-05,1.5208997461145021e-05,3.7568079398433835e-05
2.5829596412556057,4.1672011092226555e-06,3.77131319970905e-06,3.0004520823161296e-06,5.600372800944372e-06,2.638725074767042e-05,3.94111687876733e-05,9.119468146720374e-06,1.0744766239954383e-05,6.439927133915119e-06,6.638388141310207e-06,7.3244802467531415e-06,4.851458013458409e-06,7.720656265555029e-06,4.086374285237223e-05,7.9013070110382e-06,2.5141117086699056e-06,6.023045287632199e-06,1.4454202279848402e-05,1.717574401054021e-06,3.2672640182456965e-06,2.144504607431042e-06,1.3928812280658049e-05,4.6869832699953175e-06,1.2989841739773281e-05,1.3059902056910352e-05,1.7073453728478838e-05,6.56363623906597e-06,6.224979307277365e-06,7.444290696008362e-05,6.153016901466589e-06,7.263301255258993e-06,3.7456826182312275e-06,8.481179038954935e-06,3.4470227921132647e-06,6.320299556170364e-06,9.491176788309858e-06,9.710024000918912e-05,8.180528926123687e-06,2.5720548891212885e-05,3.978017459211902e-06,5.005189163630526e-06,5.259025287631564e-06,3.5768846350401628e-06,1.6016916963588756e-05,5.504768284537065e-06,1.1063176996281629e-05,6.809168090264027e-06,2.4156936057927564e-05,4.777412445422884e-06,5.767209955804951e-06,1.3756549690486868e-05,5.689278117255613e-06,5.945413481737221e-06,7.474877249150018e-06,3.0938083536909845e-06,4.781141216364234e-06,6.005868022183655e-06,7.82262048355412e-06,4.854529103140687e-06,7.210414453224271e-06,1.6353993653656173e-05,4.5490393050167346e-06,3.430357002435104e-06,5.796802872891047e-06,6.237902126661806e-06,8.710744693365261e-06,4.830122922427115e-06,6.141246727545526e-06,2.598424253428432e-06,1.1076298000924927e-05,3.2932205821312164e-06,1.5871612569420127e-05
2.6367713004484306,5.372279067132302e-06,4.943718828761496e-06,3.5401826861138434e-06,3.0477565279308835e-06,4.6871911147745996e-05,2.0303240359534114e-05,1.0676011439110612e-05,8.583359255742304e-06,8.747765278312835e-06,6.824650569111595e-06,6.2481362428326515e-06,6.114065026362463e-06,6.143040855736941e-06,2.6859782208775414e-05,1.04041412569879e-05,3.9534229551674276e-06,5.839797754964272e-06,1.2592000445099641e-05,1.7179156345088293e-06,1.1527392769352033e-06,4.092969916948078e-06,4.68654147655896e-06,4.29345043851881e-06,9.57176352127769e-06,1.058044213482911e-05,3.526518496258887e-05,8.3979646550302e-06,9.319610618463719e-06,4.124631188874563e-05,7.1072168759226245e-06,6.465679090674977e-06,4.134701714552228e-06,5.740225350696311e-06,2.0975452939100278e-06,5.805588894933168e-06,1.1091672262196875e-05,9.101203015455947e-05,9.545838628819475e-07,3.021751190090344e-05,1.0408616943087652e-05,5.105788843808536e-06,2.853690853250276e-06,4.676192176863436e-06,2.282718205892479e-05,2.908444241875161e-06,1.4966178889485396e-05,4.02817098166856e-06,2.2208391503654086e-05,5.973432344742361e-06,3.7204550518294006e-06,5.52625091784182e-06,3.5843172942823614e-06,7.116428286365153e-06,5.132592104019513e-06,3.77414572180376e-06,6.244180018080822e-06,8.66151822086162e-06,1.315533885050847e-05,1.162446030995632e-06,6.0805830122031774e-06,6.7629546419285315e-06,5.585725644261111e-06,1.558679104003281e-06,1.736134961535659e-06,7.327789291249958e-06,8.955317153282518e-06,5.5640392767940665e-06,6.3542387841229495e-06,4.038676138878947e-06,8.717043028789244e-06,4.348019833578558e-06,6.3498152088864546e-06
2.690582959641256,4.161574788298757e-06,6.8150988538286195e-06,1.0606709666604224e-05,5.899033246061362e-06,4.7803864832203216e-05,1.217543904226452e-05,8.962476910918327e-06,1.1779696818068231e-05,1.7080666040154465e-05,1.3744471806725257e-05,1.0904691937330133e-05,1.7768186241319807e-05,1.0482992245474567e-05,2.5497526755205125e-05,1.782201363429323e-05,5.1479576224530825e-06,4.47917619700293e-06,7.91923784749031e-06,1.9279618410436624e-06,6.678311861030668e-07,4.922608024660523e-06,2.1687449010986863e-06,8.560254674075722e-06,4.636502087647835e-06,6.166364220273036e-06,4.57509458762293e-05,1.6536141715927363e-05,1.8775692105714884e-05,2.147193996737969e-05,1.4060275211326316e-05,4.502140494356526e-06,5.370853699153651e-06,7.339886551835146e-06,1.8031413216370253e-06,1.0074213394427644e-05,1.9119671390325203e-05,8.060087390536252e-05,5.371286703998082e-06,3.081909654717966e-05,1.2821938262319808e-05,1.0175149744644114e-05,5.586268980048624e-06,5.872338090396114e-06,2.2387354592893308e-05,6.089180783398465e-06,1.45713554563243e-05,9.04422001071047e-06,1.817926535195478e-05,6.30421213419884e-06,6.4875791807188885e-06,2.9466219256504884e-06,1.1475672985787575e-05,5.16601514739131e-06,5.7810777939585235e-06,1.319646177395671e-06,1.4772647395499616e-05,1.7732349119770717e-05,2.0655504505492868e-05,6.622914370798982e-06,1.061173635294282e-05,5.895592852543179e-06,1.69328916513791e-05,1.1252681298918966e-06,1.9578574150501326e-06,1.4308432851002448e-05,9.313194757251459e-06,1.1249473132264173e-05,5.044052165986002e-06,5.184237741652843e-06,2.974595268364927e-06,6.475427480309536e-06,5.667125733703831e-06
2.7443946188340806,2.238594451341179e-06,9.67642948186518e-06,1.9737142109990334e-05,1.6608233792256897e-05,3.609103702647689e-05,6.848821517397922e-06,1.067624388856986e-05,1.676181640572667e-05,1.8160499402365746e-05,2.444237925888806e-05,1.9429398148947378e-05,4.100895751378657e-05,1.9166661523033318e-05,2.2721709776944506e-05,1.8227704956437508e-05,8.259736779692549e-06,4.075485098998806e-06,3.2020290999367746e-06,1.5912277500976199e-06,5.456688168356464e-06,7.957835440215977e-06,5.423931894980422e-06,1.9418663579662308e-05,1.1858293187915464e-05,2.1463980124611708e-06,4.5706422126535894e-05,2.9275347166997915e-05,3.183283221444237e-05,1.168014706185457e-05,2.548583693168891e-05,4.016272101630287e-06,7.587894854151381e-06,1.605958312065567e-05,2.4419795505790125e-06,1.7792273983680265e-05,2.9958050694760435e-05,6.651698641803072e-05,1.0472429742167821e-05,2.349290415497848e-05,1.693816014440156e-05,1.1500615013402342e-05,1.6070117882991268e-05,1.384008766788957e-05,1.9744405726182858e-05,1.7203165421147115e-05,1.2483990872093937e-05,1.989389726036651e-05,1.7469826304551202e-05,5.842649398790829e-06,1.7393815472892362e-05,5.995762865637796e-06,2.1775388846243593e-05,1.5083707047510471e-05,1.0896668137192391e-05,1.5056150352548314e-06,2.8486524684311394e-05,3.3107503016244414e-05,3.304655036172764e-05,2.1722871787612782e-05,1.8880671656812333e-05,1.041958554854526e-05,3.874292181319124e-05,1.107831477992411e-06,9.490039652849481e-06,2.5877670710874375e-05,8.324830857363733e-06,1.284725248773223e-05,4.522419337644425e-06,8.4288118811356e-06,3.7059435980834738e-06,8.530439991073938e-06,1.0363437597787176e-05
