frequency,2019P144,2019O3,2019T69,2019V2,2019V3,2019P191,2019P142,2019P195,2019P209,2019V4,2020T73,2019S93,2020P228,2020P216,2020P160,2020P217,2020T75,2020P213,2020E1,2019S81,2020T74,2020P210,2019P105,2020P186,2020P227,2020P225,2019F2,2020P218,2019P102,2019P159,ASFS30UCB3,2020M26,2019P199,2019T63,2019P205,2019P201,2019T66,2019P200,2019T65
11.354260089686099,3.6284488992293166e-10,3.761767610872698e-09,4.02684644524717e-09,1.9778193850700466e-08,1.1936979399926094e-09,2.8834497717838656e-08,1.0516670903952025e-09,4.2407362564252206e-09,3.075149975103763e-08,9.4018743565273e-09,1.238546883888895e-08,1.7662743458299086e-08,1.497846625763858e-08,2.345067680216619e-08,4.933644282766414e-09,1.6126811004752825e-09,8.378435411468162e-09,5.43467500252213e-09,7.064828425879132e-09,3.6746179791990513e-09,4.9766658142390125e-09,3.2902003162054675e-10,1.961585562463489e-08,1.0250882336044856e-09,2.124889834115687e-08,2.1566797986814766e-08,2.9341655869118646e-12,1.387248948880152e-09,9.646727621579113e-09,2.690651992629124e-09,1.2015391582734831e-08,8.012957041983942e-08,4.068200967925026e-08,1.8453869002271434e-09,3.3003279063590265e-08,4.0423942866663645e-09,4.733396907795389e-09,1.0322801761672658e-08,2.225243768419835e-09
11.300448430493274,3.1402922711710634e-10,3.2965104325299785e-09,5.666973361159233e-09,3.3054817210846444e-08,9.960455907858752e-10,5.795268913778324e-08,1.1440100140147582e-09,1.2608797405879345e-09,2.8797916453962832e-08,1.1974186748357702e-08,4.9562398316399754e-09,2.5395683017935664e-08,3.474515614702395e-08,2.0213554571102093e-08,5.501836015467607e-09,2.216176129478642e-09,1.0421815624201147e-08,8.413764058092833e-09,3.4368882329194073e-09,6.155742478313791e-09,3.7060826123946493e-09,3.2185054948618823e-10,2.172512298757096e-08,1.7867867826168888e-09,1.9313467464868753e-08,1.3019548580096235e-08,3.431602829449522e-12,1.5340683958073852e-09,1.0791138457473786e-08,5.76904660778686e-09,1.5673639655204167e-08,5.9698010324438e-08,4.1795354898731655e-08,4.17972164038316e-09,4.2835988883989475e-08,7.295046889512284e-09,9.335036545210574e-09,6.769514674870388e-09,1.5174840842055676e-09
11.24663677130045,1.4631497200329697e-10,1.3721940932049142e-09,4.398089552422172e-09,3.2335944357501526e-08,2.224690869875135e-09,8.501011278121809e-08,8.654662678499186e-10,3.195666355494175e-09,1.778983625784259e-08,1.4029318830561058e-08,3.4874045201972665e-09,2.046585919058457e-08,4.0860911747312174e-08,1.3598838150332246e-08,3.7041807072183975e-09,2.661322161018508e-09,1.9591840682215225e-08,9.71981177252297e-09,3.849605350099507e-09,8.119187669147019e-09,3.3013394911424854e-09,2.8872654320261667e-10,1.9366052339974848e-08,4.077321539522206e-09,1.028621752950191e-08,2.3273133156143372e-08,3.960754926520476e-12,2.3859071701359373e-09,9.335793217643306e-09,5.838096878326824e-09,1.1629711708793542e-08,7.268394071857172e-08,3.5157547304845994e-08,4.518373777477756e-09,3.826986037085511e-08,1.000437377617726e-08,3.312511682515943e-08,6.420212230890761e-09,2.0777601059680454e-09
11.192825112107624,2.64438183788441e-10,4.886393317252198e-09,3.513780542548511e-09,1.6917631596271978e-08,7.980144606272078e-09,7.52317901676696e-08,4.998837071139581e-10,5.706770272347875e-09,2.1494709798423968e-08,1.3695287528669088e-08,2.2393844036740397e-09,1.620485935852316e-08,3.6801993603808405e-08,6.165830423806341e-09,4.232247756957803e-09,4.1234587512226744e-09,3.6967641507848125e-08,1.6484732293448035e-08,3.5496824247082067e-09,1.375504908192358e-08,6.841451883676825e-09,2.44612983452929e-10,1.5935827811993288e-08,7.48679997906236e-09,2.891734321287788e-08,3.499724429128616e-08,1.155035054276304e-11,2.808575712930412e-09,5.931326260640925e-09,8.495711787926233e-09,7.689085758784149e-09,6.389101102468887e-08,2.854081900211342e-08,8.975230399229202e-09,6.933302368740525e-08,1.6821474810246284e-08,6.183455848948019e-08,1.4444582207920053e-08,4.669784780530507e-09
11.1390134529148,1.433403462151632e-09,1.086029676740191e-08,8.036548184236984e-09,4.966747370217729e-09,1.4988133907059046e-08,4.4197987623774977e-08,2.2165955566220716e-10,6.414188636078674e-09,2.6391451715591403e-08,8.170115258050733e-09,4.672225434114258e-09,1.0040888756634735e-08,2.0187186423643235e-08,6.194305033692551e-09,8.89213090246592e-09,6.5526747720494965e-09,4.9197647566248194e-08,2.0642938598055744e-08,1.0231514665813374e-08,1.744343726847654e-08,7.936600309508e-09,2.1190606151634047e-10,2.1135993895688392e-08,8.816495522954806e-09,3.631510145267784e-08,4.672864271446138e-08,2.1721182115442002e-11,3.1879063374236114e-09,2.6292790502987065e-08,1.2605931661790698e-08,3.917389558695685e-09,4.906760681524453e-08,2.8289102213189625e-08,1.263413142645398e-08,6.236446970248914e-08,1.4348600061715e-08,6.175466276065368e-08,1.90279483779274e-08,8.972791506570708e-09
11.085201793721973,4.958475668099185e-09,1.0844611871403538e-08,1.9079877101206223e-08,1.5818993812673415e-08,1.349521811304748e-08,1.5834432175454977e-08,2.034222939700654e-10,1.2329210938015186e-08,2.9270441534188493e-08,1.8981719021991693e-09,3.332579116101043e-08,1.0301363387639254e-08,3.92978872257288e-08,1.4124770908449827e-08,1.2700835530613253e-08,8.754186597831771e-09,4.275249916195298e-08,2.074338825778077e-08,1.6859139748491444e-08,1.7311821997125653e-08,1.3521186086744497e-08,1.755776878080367e-10,2.987121233318507e-08,8.923166061190082e-09,4.123092750529491e-08,5.2925967572493965e-08,2.4743322692580712e-11,4.729707748877547e-09,6.267350997961072e-08,2.9346299502894005e-08,2.5075450551439415e-09,1.1782726902484108e-07,4.564847046322302e-08,1.4229286565127056e-08,7.576009292092629e-08,1.9329820520759033e-08,4.8331639748634016e-08,2.1356134500720366e-08,1.707257321203809e-08
11.031390134529149,6.853689792416574e-09,8.352486052177832e-09,2.7104493527034445e-08,2.6339913801599928e-08,9.0588908958406e-09,3.1265973419456974e-08,3.3540607196784407e-10,2.8297095290604103e-08,2.3637888093911076e-08,8.373587302603128e-09,4.996550607743117e-08,1.045241353530578e-08,4.0196130691221415e-08,2.4546483056490578e-08,1.1880286114827351e-08,1.0541470089416725e-08,2.6884929982793975e-08,1.2267170248715364e-08,3.795934988638502e-08,1.9363127052360166e-08,1.0952343401658662e-08,2.4639687323498443e-10,3.802187200504806e-08,5.9117591291321435e-09,2.36599469105742e-08,5.260255054126769e-08,3.4157583742466534e-11,5.834670359048115e-09,8.31378673510946e-08,5.321952362675853e-08,1.97136026990536e-09,2.59570585356385e-07,4.787173821360726e-08,1.0614623781984988e-08,7.40012481955692e-08,1.506228721115662e-08,3.2924180143999124e-08,1.5342135008749896e-08,2.564764889529352e-08
10.977578475336323,7.232787446943494e-09,3.3283349312975363e-09,2.3600847539774838e-08,3.533991366082476e-08,2.9287358878110556e-09,3.559094156301912e-08,2.414956767531065e-10,3.209455647946988e-08,2.280492199008939e-08,1.0984727098160762e-08,7.818549353580061e-08,2.6131979591351892e-08,4.736247734485179e-08,3.583446688625236e-08,6.533828264631822e-09,1.0711887181173472e-08,1.2529870483360179e-08,4.859147623573022e-09,4.14283895293442e-08,1.49674914130295e-08,1.0884694184142656e-08,2.0797896179931572e-10,2.9306248587458418e-08,4.290293988151757e-09,3.3170565438502634e-08,4.9627752056191954e-08,5.6299416280349534e-11,5.737307406516186e-09,6.082258459400601e-08,5.144305547436879e-08,5.879817911488015e-09,2.6357286905688266e-07,3.832358495541762e-08,7.490510795553949e-09,7.86946608442879e-08,1.985037084864089e-08,4.901997475288179e-08,1.4491262855353778e-08,4.087852674881847e-08
10.923766816143498,5.903381323538219e-09,3.1808870195707405e-09,1.4526462692653767e-08,4.2563581267241024e-08,2.537511607776576e-09,2.9198488845976004e-08,2.6562785051056884e-10,3.01140882124173e-08,2.8244016357340545e-08,1.2914244652384e-08,8.840526355978529e-08,5.085098149347449e-08,2.4115518322917048e-08,5.801521234474076e-08,3.015962991098037e-09,1.145887017515223e-08,3.663823055348985e-08,7.95201444897115e-09,5.4628913792223815e-08,1.533901930503175e-08,5.873263759972609e-09,5.263592744087628e-10,1.8650410717238383e-08,3.265073633748505e-09,4.224347947061346e-08,3.472410267526071e-08,1.1089348442732872e-10,2.61957952204498e-09,2.5290681699449562e-08,4.7156245296855055e-08,2.6111981901746355e-08,2.493046889793915e-07,1.467463256401837e-08,2.181561650292149e-08,7.695524319003181e-08,1.872100480706111e-08,7.407540622173129e-08,3.1052414709809565e-08,5.3858970830414574e-08
10.869955156950674,6.554919169846684e-09,1.968167553360638e-09,8.564680534548887e-09,3.901277599349963e-08,2.4971980942385917e-09,1.750722776117719e-08,1.896096875945999e-10,2.092798915604631e-08,4.456262724319365e-08,7.600256374330628e-09,7.163464432310077e-08,6.032544988063562e-08,2.3387976853943697e-08,5.5751529906695374e-08,5.9569999727500865e-09,1.095699687219991e-08,6.644960072804497e-08,1.638015235837772e-08,7.095465865382189e-08,6.514517146937119e-09,4.547170601117607e-09,1.3303355624430844e-09,1.2144023662607977e-08,3.246945796011818e-09,7.952379226661084e-08,7.49469770780425e-08,1.3690897780938518e-10,1.2171630677674447e-09,1.6181243955001887e-08,3.9216595043756544e-08,3.330910317619979e-08,1.5700151504459004e-07,2.9257861016622704e-09,5.29150709949575e-08,8.262264024657214e-08,3.196003666669072e-08,7.923541185252027e-08,2.78405907419099e-08,4.941294843943945e-08
10.816143497757848,1.0613858952438352e-08,2.786361308961093e-09,7.219207986790329e-09,2.880307144363297e-08,3.5832247729096557e-09,4.631751903293699e-08,3.331722106622119e-10,1.7520952443142597e-08,5.4644730005485945e-08,1.4176164578304515e-08,5.588060509932069e-08,6.100061955385657e-08,1.0805923169158465e-08,4.4467947605109635e-08,1.9195516004111124e-08,8.491063796153064e-09,7.503225284094284e-08,4.022545154930275e-08,8.522624265843083e-08,9.342452950358126e-09,1.0110160306165908e-08,1.6649262547637276e-09,1.3536046816420972e-08,4.701648570511053e-09,7.432761279728056e-08,1.3532038361980737e-07,1.2630819104830246e-10,6.512888406617502e-10,2.187111654697721e-08,3.472299055944274e-08,3.634707170888161e-08,1.6807541236167072e-07,3.5514957851553922e-09,9.09051435981245e-08,1.7998134013708402e-07,3.195717190007402e-08,8.414681387700774e-08,3.49501680297393e-08,5.355518642823966e-08
10.762331838565023,2.4025456934711116e-08,8.485574170160827e-09,3.359524903056408e-08,2.1809940790591508e-08,1.3193761450057995e-08,1.1820081909404985e-07,3.9058479350569023e-10,2.6876458733577952e-08,4.5112171947907006e-08,5.9218175858820166e-08,2.4941985581944237e-08,5.1063255632169194e-08,1.1874410402098917e-08,1.632648437130622e-08,2.3183002950359436e-08,7.647276998348689e-09,5.365631648796736e-08,6.252546362192092e-08,8.344876471448666e-08,3.7562646992228566e-08,1.727289673111874e-08,1.2722240707305145e-09,1.9789376387399886e-08,8.778414339365399e-09,6.253960810887919e-08,1.529021370068405e-07,7.49299685900273e-11,1.4578303363509388e-09,3.552024981144558e-08,2.076642834450345e-08,3.4200938203146734e-08,9.346981815732278e-08,1.140998969977833e-08,1.0522502792560435e-07,1.70136507747639e-07,2.914263086839007e-08,6.792866776033495e-08,2.956758498873629e-08,6.020948955897145e-08
10.708520179372197,4.463040452297239e-08,1.4102393960372592e-08,5.109073410983136e-08,1.0146327451477493e-07,1.8369750889645356e-08,1.536871445257288e-07,7.189506749897824e-10,1.9142038729501576e-08,3.593755893980239e-08,8.195604660732416e-08,2.5873633735830607e-08,5.674708179756729e-08,1.2083175627041828e-07,9.863153879669489e-09,3.2215049381585676e-08,8.210493976495414e-09,4.248668368580403e-08,6.729692590320657e-08,5.0452028427972724e-08,6.126548868737406e-08,2.7888061205716487e-08,4.665641015690636e-10,2.1673005223416672e-08,1.1488000491479957e-08,8.048228627968107e-08,1.1107619141475318e-07,3.824591508936146e-11,7.027154302974204e-09,2.894652346895616e-08,5.409191794264338e-09,5.699716240058596e-08,2.924384656739191e-07,4.4294203164034886e-08,1.0946199628608775e-07,2.834551004322523e-07,4.4027125979292316e-08,7.727020312351811e-08,3.105298961596579e-08,1.1271176573990099e-07
10.654708520179373,5.774715908545838e-08,1.618267676944578e-08,5.531040885792366e-08,2.502653729938002e-07,2.4578238611296035e-08,1.5872659755335525e-07,7.992660966237758e-10,2.6559007742222032e-08,3.294803992862875e-08,8.198574841502676e-08,1.3274318555474582e-08,7.190445509906904e-08,1.7973627011580064e-07,2.2239654999766224e-08,6.865380938768688e-08,1.035366482883913e-08,7.693146481561887e-08,4.77266974492555e-08,4.676264669975948e-08,7.875595827426503e-08,2.1731282080301346e-08,5.730944603553246e-10,3.8506809097470123e-08,1.0940051925020002e-08,7.112050645619164e-08,7.93907036142213e-08,2.4577955954992903e-11,1.1614947982148839e-08,2.8180864506189128e-08,9.19754915940207e-09,1.0300191935581604e-07,4.133954669653834e-07,6.445738743281287e-08,1.590017619362043e-07,1.7743327934696368e-07,4.675915089711837e-08,6.591514992028384e-08,3.778663125505275e-08,1.8330633082253177e-07
10.600896860986548,5.255235624570963e-08,1.0732011982306408e-08,9.454964990637934e-08,3.372260102342721e-07,1.6565610649621763e-08,2.0955627106143094e-07,1.7819215868120104e-09,1.5905875754514917e-08,3.299502448773215e-08,5.072296755924265e-08,3.4351437015985296e-08,7.428325029343814e-08,2.53749278875692e-07,6.17777041878958e-08,1.2417795237010837e-07,7.711845212617582e-09,9.274023401984698e-08,2.610901796993025e-08,3.1793885051009283e-08,5.8570532902298e-08,2.2007376122279027e-08,1.2909675561245218e-09,6.130626016124503e-08,7.387184962576314e-09,9.026316187244875e-08,8.10342930473776e-08,2.7067404424743057e-11,1.0939560374192682e-08,3.184582997381329e-08,3.489714356847805e-08,1.1409770264269343e-07,4.446991019119402e-07,5.817535874854227e-08,1.724899915359503e-07,2.769821797156907e-07,4.2427071257373124e-08,5.761259228892247e-08,4.70713902387577e-08,1.9758941262104707e-07
10.547085201793722,3.384035726030296e-08,6.449062467970817e-09,1.1135076801774608e-07,2.668240719331975e-07,1.1036704837891137e-08,3.720615651307681e-07,2.8317571711671173e-09,1.8388753262337923e-08,5.259795843501846e-08,2.6374418318844003e-08,8.131827845543167e-08,8.413214732974961e-08,2.1904626471509406e-07,8.376612512778876e-08,1.5039841009974332e-07,3.813340147600754e-09,1.0294059775554118e-07,4.479232599909011e-08,3.166197572315331e-08,3.9063279689497184e-08,1.6964735597316598e-08,1.3291651563756432e-09,7.528585866113983e-08,9.618400698447257e-09,3.8001442445150866e-08,8.024425608642232e-08,7.550623567161143e-11,6.3038703211775316e-09,3.495418620631867e-08,7.501180505633613e-08,1.0092595914099735e-07,2.391715101407502e-07,2.540316242101991e-08,1.942287447957733e-07,2.2443443379066075e-07,1.0819129192615346e-08,5.46359019117287e-08,5.210494228697938e-08,1.7650692712133036e-07
10.493273542600898,2.4176134387387558e-08,1.115834152063928e-08,1.250645613413758e-07,1.3179705133940565e-07,7.489607609840328e-09,4.887248252846041e-07,6.530942836173033e-09,1.4023215444673745e-08,6.341321086320565e-08,3.764040885641908e-08,9.46218719675323e-08,9.814995497453616e-08,2.2843599030597123e-07,1.091587917733988e-07,1.2264983890502373e-07,4.271842577608647e-09,7.08943918294681e-08,6.86970481436622e-08,1.536929483775496e-08,3.3144316358798396e-08,4.3859761684951496e-08,1.0157110969677157e-09,7.448233460773989e-08,2.3008072953218344e-08,3.814405460861593e-08,7.227131166520033e-08,1.4178616315134675e-10,7.392854437076247e-09,4.017970649746998e-08,9.603752734649822e-08,6.415731792772712e-08,1.3363783013411836e-07,1.1072300725576922e-08,2.505067528935838e-07,2.428056774229317e-07,4.8012248695930715e-09,4.958355526150788e-08,7.343600215161473e-08,1.7180562438735e-07
10.439461883408072,2.213637082161071e-08,2.5169399146472292e-08,1.2814173416527368e-07,5.823392531182027e-08,1.0338971176518458e-08,4.2554864214059566e-07,1.1070016122513583e-08,2.715398450078668e-08,6.233735547850273e-08,5.058831349366931e-08,7.85457399240586e-08,1.2576880949171312e-07,3.535448839485365e-07,7.376163354716488e-08,8.753745841889484e-08,1.9629944094221063e-08,6.310733316879993e-08,6.354489332368141e-08,3.329228067856434e-08,3.494862711695389e-08,5.2683033216079405e-08,8.573290388114849e-10,6.169788278143865e-08,3.078174265404166e-08,1.358361027259964e-08,5.8948329708769736e-08,1.591244505883073e-10,1.0870321876407857e-08,4.506550090276994e-08,7.524234659336511e-08,3.777126280548743e-08,2.2943337242050873e-07,1.8284747822534293e-08,2.600115874442361e-07,2.245739738738676e-07,2.3175224365556827e-08,6.80504997289857e-08,6.080364941261806e-08,1.6059114244115336e-07
10.385650224215247,2.129244034781932e-08,3.362913583475083e-08,2.2397634512049457e-07,7.335295695563579e-08,1.568904417417151e-08,3.077749224946622e-07,1.409348645946319e-08,3.248267554178866e-08,5.3847027387144314e-08,6.349009827891837e-08,6.261750600177864e-08,1.41699176822506e-07,6.397961127061035e-07,5.1391511167838904e-08,7.507170936166187e-08,3.26485889533769e-08,4.195804262030266e-08,1.0723899073524993e-07,6.972423889314224e-08,4.758641314826813e-08,4.702997095609793e-08,1.9468899125404788e-09,1.068303334664844e-07,3.949164879749734e-08,4.856590828509306e-08,2.0319041565940721e-07,1.1374510414828398e-10,1.039196715507025e-08,5.48870325013858e-08,3.834000304385131e-08,2.747385776787307e-08,2.0178061342458934e-07,2.4465703881977732e-08,2.396645639001948e-07,1.2954255626068025e-07,4.804283046924287e-08,5.073142038044623e-08,1.4919799484233823e-07,1.2832272280177293e-07
