frequency,2019P144,2019O3,2019T69,2019P92,2019P192,2019P151,2019P184,2019V2,2019P152,2019P195,2019O5,2020R10,2020R11,2019P209,2020M29,2019P155,2019V4,2019O6,2020R12,2019P127,2020P215,2020T73,2019S86,2019S93,2020P228,2020P214,2019P124,2020P217,2020T75,2020T61,2020P213,2020E1,2019S94,2019S81,2020T74,2020T76,2019S96,2020E3,2020P211,2019P137,2020P220,2019P139,2019P105,2020T79,2019P138,2019P128,2020P226,2020P186,2020P227,2019P103,2020P219,2020P225,2019F2,2020P185,2020P218,2019P102,2019P206,2019P158,2020S97,2019P199,2019P204,2019T62,2019T63,2019P205,2019P198,2019P201,2019T66,2019P200,2019P148,2019T70,2019T64,2019T58,2019T59,2019T65
10.224215246636772,1.9131394082315993e-08,3.4247905043319207e-08,3.719580669293869e-08,6.64381611270226e-08,4.07796717994061e-08,8.113251862044651e-08,4.264830687510645e-08,2.191077712637239e-07,1.4682507158568592e-07,8.135493768571688e-08,3.9515874308607125e-08,1.139187857162287e-07,7.088370406359161e-08,1.017769561506489e-07,4.199596064740977e-08,8.132841464914852e-08,7.59122193063125e-08,1.9045098834367615e-08,2.03669740960362e-08,3.8154379189283095e-08,8.184788727258623e-10,2.0176682524436565e-08,4.228423272181786e-08,1.9590211393457746e-08,5.666768285049356e-08,6.160945381710015e-10,3.24908695049358e-08,7.994439225091192e-07,1.4139211795742827e-08,2.8387761153192036e-10,1.477176057871374e-07,1.4838797629629608e-08,3.525514170350504e-08,3.637375363972684e-08,1.9046610399966813e-08,1.2155169847029729e-08,6.613630798313693e-08,3.506708424557962e-08,1.4156001409356595e-09,2.442979395292837e-09,2.76116142534676e-08,2.132864522403519e-09,3.5508226483437744e-08,3.696330740477224e-08,1.8255902448150607e-08,1.3084818241189996e-08,3.804442589618863e-08,2.8296653013186457e-08,4.3182023283742465e-08,2.9364092192006342e-08,3.977187824756471e-08,5.531344377988752e-09,3.008477354585961e-11,1.507585788055764e-08,9.351463272319585e-08,2.198927472761007e-08,9.014063415210079e-09,1.90664192061566e-07,2.702801753683474e-09,8.027342579496489e-08,4.6913063407214486e-08,6.102407114557538e-08,9.234144048541386e-08,6.482212808001278e-08,7.336722154232242e-09,7.360888712860026e-08,1.925360815010853e-08,1.7046468639510358e-08,1.4177582353764282e-09,6.356914419413911e-11,1.5254526737532516e-08,4.084090357803594e-11,5.926690580440036e-11,8.090575031144651e-08
10.170403587443946,3.7356123326641894e-08,8.115120509968012e-08,2.9705759057923075e-08,4.3845044477480566e-08,2.930589009960672e-08,7.772249043510401e-08,6.811791890321416e-08,2.3322047926484088e-07,1.3508666342416312e-07,6.179701195304682e-08,4.195030483715563e-08,7.996973882089993e-08,9.00513489326824e-08,1.1626813262051712e-07,6.86810546818496e-08,6.704298918373158e-08,6.433173432703964e-08,2.2896338542019606e-08,1.4641728027513353e-08,2.408364323004021e-08,1.763786013264741e-09,2.1330952381131986e-08,4.753018073813161e-08,2.092863074653209e-08,4.0398121744988834e-08,1.422214965902675e-09,5.021003119614049e-08,5.71263245229208e-07,1.8618636401426347e-08,1.6933903121466539e-09,1.9144207948733386e-07,3.8544272987024906e-08,4.7444255645030707e-08,8.268137505463755e-08,3.987710568698161e-08,1.8413811098943885e-08,5.265062415338873e-08,4.2219983397227e-08,1.5256213192909292e-09,3.101558808754936e-09,2.4249312923247223e-08,2.8667305037900124e-09,1.5461171846320338e-08,3.4873959549421974e-08,3.594695631623457e-08,1.403585584467042e-08,2.0952289487748587e-08,6.781379943127175e-08,5.859138562230844e-08,5.334856640989242e-08,5.9020797929012595e-08,1.97626890241298e-08,7.518116025201621e-10,2.562781675196856e-08,9.497689519561182e-08,2.2081459351812456e-08,9.336472382445793e-09,1.706699000227717e-07,5.254133885345948e-09,1.1059874156396221e-07,4.030950773530136e-08,6.515942127879933e-08,1.2409437132058952e-07,1.0431572018133436e-07,1.7685005930396313e-08,1.0664253256733945e-07,2.0973368004157218e-08,1.6356697623501212e-08,1.882461376256933e-09,1.3280782716064166e-09,1.7818213870215613e-08,1.3980088939428764e-09,7.379484100636838e-10,1.259387732734394e-07
10.116591928251122,5.383685336392621e-08,1.2080744826187658e-07,2.2649823929616053e-08,3.480515751709616e-08,1.9714543864513704e-08,4.97059901758367e-08,6.849140288395824e-08,1.9925996012079856e-07,1.0019832626879419e-07,5.901798480238433e-08,4.883443884345602e-08,8.68273579332665e-08,7.473752552370051e-08,1.8023596306439735e-07,7.310966586338436e-08,1.4578545762036086e-07,7.048563409704643e-08,1.5850678607053916e-08,1.5858787431020204e-08,1.0001586576395264e-08,1.6123581069488197e-09,2.4344802061865765e-08,6.422975880838495e-08,2.829050781248412e-08,1.0571249478506483e-07,3.2490860171966614e-09,5.794760685234146e-08,2.985645308512675e-07,1.3611646433114283e-08,4.9763347621850175e-09,2.0752617056601921e-07,4.823065548193259e-08,4.8057859810786995e-08,1.013265758593202e-07,3.7319177592973744e-08,2.005807699053212e-08,4.7481436231651825e-08,2.932849719856533e-08,2.69212059188772e-09,2.7404770949387126e-09,3.528766179035087e-08,3.711872995321746e-09,1.216520278240587e-08,4.19358926864138e-08,5.253885134774543e-08,1.804974075037422e-08,4.962948322087848e-08,8.481739220020255e-08,6.048260058618692e-08,7.057614532112295e-08,6.226969265415682e-08,5.7896483603675944e-08,1.5852470197417652e-09,5.0512443382633973e-08,1.0203896522651891e-07,2.4150001577095903e-08,1.1313309961378015e-08,9.171625148923187e-08,2.310685816434306e-08,9.391196567741617e-08,3.171238444318636e-08,4.970748388247187e-08,1.0944282661458618e-07,1.1577517637993191e-07,2.493896439378916e-08,9.466434256795007e-08,1.4075041060593475e-08,2.8634973438558958e-08,2.497908788154904e-09,6.193851687625871e-09,1.5743511241401556e-08,4.680663147434695e-09,2.852651273839398e-09,1.2944346489477704e-07
10.062780269058296,4.44335343527839e-08,1.1411635067271058e-07,1.717889924219683e-08,2.6113994609854252e-08,7.070084877230312e-08,2.0816758143769337e-08,5.7493641692566503e-08,9.997963843123412e-08,6.560411742666884e-08,5.1705059096141384e-08,3.782049964821435e-08,6.246414107920043e-08,5.583209195768793e-08,1.451616585999021e-07,7.724704846968157e-08,2.2239894649376088e-07,3.86614301778958e-08,1.2369530231195549e-08,3.2493345959311994e-08,9.204743994727438e-09,3.6003891311604466e-09,1.8700893918394234e-08,7.605845747598071e-08,3.666084374482616e-08,1.0976190691037926e-07,9.664040707559727e-09,5.4028868310823105e-08,1.4279343786981093e-07,1.2423561897369602e-08,5.7288660506940855e-09,1.1432128862453476e-07,5.0283709459223073e-08,3.317839262353303e-08,1.1819362792111278e-07,2.835798330615802e-08,2.9734660612513984e-08,9.583968804250579e-08,1.022346566951851e-07,7.917837454150291e-09,2.89941346263741e-09,9.936462845398276e-08,3.090932303165919e-09,3.2633089680598335e-08,4.5595978800079674e-08,6.222238476241219e-08,1.6070282206994108e-08,6.070238875400291e-08,7.408549111871859e-08,2.714830831328261e-08,7.563147123802728e-08,6.245073785695749e-08,6.440196461525577e-08,1.5871626240588756e-09,6.555267791913404e-08,1.4705862834252027e-07,2.844775261055142e-08,7.834084003538303e-09,5.124586983209683e-08,7.749826698997285e-08,7.78313447559268e-08,1.1925482251655443e-08,4.4717041061392206e-08,4.436343596919761e-08,1.9675194345304827e-07,2.2382993848635153e-08,4.4059204070883955e-08,2.311100871005212e-08,4.218826809882347e-08,1.967429939153718e-09,7.66715702385134e-09,1.3865845472523044e-08,5.270360826612319e-09,3.3256707731659602e-09,7.150976746958888e-08
10.008968609865471,2.788636424879328e-08,1.0016463212488791e-07,3.88360303642838e-08,2.776383825158428e-08,1.2677085366997833e-07,4.894956076331797e-08,4.022937073089565e-08,2.053866803622004e-07,6.636401942711713e-08,5.3666844847149325e-08,4.163812308467426e-08,1.0603587099707017e-07,4.9926937487446316e-08,1.3141485690491372e-07,7.099881669995898e-08,2.115700268463963e-07,4.3271559445346425e-08,1.4186299562734726e-08,3.5948669400719e-08,1.6618562265844977e-08,2.739113385119832e-09,1.2416433654284338e-08,6.942449866875307e-08,3.75283998369361e-08,1.1246508122067418e-07,1.4969966562130765e-08,3.475156917067336e-08,2.844396406659352e-08,2.053757722480995e-08,4.715825087879531e-09,6.728715804835468e-08,3.7998141013718594e-08,5.367181690499589e-08,1.002898127110088e-07,3.522259928185517e-08,2.3248767611530875e-08,1.2852562588437856e-07,1.778246136993151e-07,9.313877664934051e-09,3.419215018774139e-09,1.84900532435889e-07,3.3110495105090008e-09,3.2515311969671585e-08,4.0585572015397067e-08,5.227686444188939e-08,3.0217777100814415e-08,6.001421756737927e-08,5.388111193531753e-08,6.245315962344072e-08,5.235653403424948e-08,1.0703696219381084e-07,7.377540918639509e-08,1.125771932124335e-09,8.205696501561815e-08,1.2197213943996167e-07,2.259027714546969e-08,1.3154893994468265e-08,5.8564013820426036e-08,1.1932290980619553e-07,7.006117888529256e-08,1.3686379332005705e-08,4.440314568248531e-08,6.909072352550835e-09,3.282453915502956e-07,1.6010920139020035e-08,2.1875052039963583e-08,4.608210907493951e-08,3.68636614665212e-08,2.7512647277259465e-09,6.473941190950397e-09,1.4437655669195714e-08,3.946833886057107e-09,2.661095803726275e-09,2.2935623670276315e-08
9.955156950672647,9.808452914587063e-09,8.96792237323546e-08,4.916562152244107e-08,1.7283629947362887e-08,1.6327526579267262e-07,5.967428427111396e-08,3.411871747182301e-08,4.0832989973462125e-07,6.469772202468257e-08,1.1003628200623596e-07,4.972172057048564e-08,5.757408613237901e-08,4.368838889460179e-08,1.2857242334959416e-07,5.524086455961785e-08,1.155385025478062e-07,6.601211372566503e-08,1.9265160422242667e-08,3.794606606437646e-08,1.8648670894715285e-08,4.953715065611531e-09,1.2920389817933262e-08,3.713845709477806e-08,8.891290893532682e-08,5.879128726583858e-08,1.6965405715479916e-08,1.8566268083777575e-08,2.638802448523852e-08,3.109714621947206e-08,1.5186372714676573e-09,8.94663086253561e-08,3.0013306857052146e-08,6.841756453240958e-08,1.0455577717613248e-07,4.316730888821964e-08,3.4796324461253426e-08,1.2048606751313038e-07,1.9438675847991468e-07,9.076051138429317e-09,2.8797379628389883e-09,2.41064640017334e-07,6.375914403015445e-09,3.339065738768378e-08,2.4455593198991442e-08,3.555789657624624e-08,3.954510440197218e-08,3.023877761784323e-08,7.252543086588148e-08,1.087837612020399e-07,3.687535218197237e-08,1.2524929126475156e-07,6.511104827194134e-08,3.604999400669124e-10,7.118123761270926e-08,7.066216034546237e-08,1.9086084822324844e-08,2.6072639729174297e-08,1.156601253989802e-07,1.0207330403182519e-07,8.429684823263782e-08,1.1368632658789266e-08,3.761665514067738e-08,6.528488877287381e-09,3.7919155571825273e-07,1.0501009148597156e-08,3.8926626676602555e-08,5.4899751372167595e-08,2.4727361723163788e-08,5.177834919983123e-09,1.7315848379268622e-09,1.351469154537634e-08,6.731681311958444e-10,7.369440305446469e-10,1.5489969476763408e-08
9.90134529147982,5.091055965328247e-09,9.68022286880271e-08,3.6308500009749896e-08,9.064896296886481e-09,1.6636512039402253e-07,5.0685637197250496e-08,2.4133800295227277e-08,4.605225339890495e-07,4.978100376452093e-08,2.3880890637878695e-07,5.572307047218012e-08,1.0096540322594041e-07,2.8805622773961756e-08,1.3722879063097506e-07,2.6658452261790062e-08,4.074869117245666e-08,6.204046416513431e-08,2.041882060189659e-08,2.1777799074116935e-08,2.3291166189207586e-08,3.0047427799885598e-09,3.155928448610514e-08,1.325758784425828e-08,1.4569010677980496e-07,3.634865865436592e-08,1.0917027196000408e-08,1.4664646326592724e-08,3.4215057807618295e-08,2.7890304944587963e-08,8.83355921029221e-10,1.7386493010789168e-07,2.6300565346251685e-08,7.521028206212959e-08,1.0362938514030885e-07,9.198763417298898e-08,3.8638176297269205e-08,6.009595119808574e-08,1.5992298021758958e-07,3.741390065059556e-09,1.4227021250349537e-09,3.995453613531046e-07,6.181814076125861e-09,1.894652244269131e-08,8.508533687818456e-09,2.5245714374961575e-08,6.045528485757998e-08,9.071411372951554e-09,1.2577634146389143e-07,1.1074562765465853e-07,1.0908765556992256e-08,1.1800726858378133e-07,7.842931973381058e-08,4.87979119503015e-10,4.695829801487304e-08,6.08586771996651e-08,2.763240015120083e-08,3.0117593515109235e-08,1.6835096138456118e-07,5.111824450628753e-08,8.780597165444954e-08,1.191762958369054e-08,2.2143196537645357e-08,3.677667143565932e-08,2.7544130651317937e-07,1.2309375279645201e-08,6.130410685356335e-08,3.767477352031588e-08,7.898694300694346e-09,6.569925135004747e-09,4.937555468307724e-10,1.1211598337248043e-08,9.730934100883985e-11,2.6889906505610796e-10,4.999680459248521e-08
9.847533632286996,1.4168424310582346e-08,5.766941249403786e-08,1.5280677559734687e-08,1.3876987885202785e-08,1.9056553446807289e-07,1.4670690277345204e-08,3.19723127644584e-08,3.078772702102155e-07,4.6085773958027e-08,3.366921810720034e-07,1.0481032447156285e-07,8.136230814371489e-08,4.2147142219876226e-08,8.656472003812608e-08,1.2088439827458029e-08,5.2903843897398136e-08,1.3473299429075655e-07,2.053334889003809e-08,1.5982050245626667e-08,1.3152938658453265e-08,2.947759241089455e-09,5.980066482605146e-08,5.930791346115924e-09,2.26350760979999e-07,6.906210232533781e-08,4.779896640973002e-09,2.216965848821911e-08,4.511493008818974e-08,1.6885915893940635e-08,5.21800962998135e-10,2.3998653484848364e-07,4.701895602860161e-08,4.385846452601655e-08,6.843977766780958e-08,1.0697099301739963e-07,1.1543204351329538e-07,2.819334024698343e-08,1.018726775820132e-07,2.4786829944747057e-09,1.284745751582237e-09,5.758987509392593e-07,7.363495020102041e-09,1.0771871984390455e-07,3.0900899746188484e-08,2.239684464862513e-08,5.467675180785114e-08,2.130322723712308e-08,1.822520732517687e-07,6.345570485891978e-08,2.9947420899790856e-08,4.786794310481671e-08,1.3113117216747758e-07,3.4496524522901096e-10,1.714904424509976e-08,1.4611118272920627e-07,5.712148002663807e-08,2.5794541667317364e-08,1.4283046250173644e-07,3.966621884516049e-08,9.003053868268987e-08,1.330400799040348e-08,3.1878971512161374e-08,6.906342101879911e-08,1.309742301777331e-07,1.2205727934469133e-08,6.59013513388204e-08,1.8231031578695457e-08,4.495080683820123e-09,6.181994410210652e-09,4.734235892013304e-10,1.202413429131142e-08,5.706950120578079e-11,3.1879529956966143e-10,9.82222722241299e-08
9.79372197309417,2.271282760236843e-08,4.595591315071023e-08,1.4946004580467902e-08,8.372058245120667e-08,3.4168149037485076e-07,3.187502598129797e-08,7.238146158129168e-08,1.2018971559370013e-07,6.593539379699974e-08,3.3559935570210815e-07,1.2197889950836735e-07,8.605862925728919e-08,1.0433647465187317e-07,2.982896556403561e-08,1.2902028788062144e-08,6.971563208510958e-08,1.2969007188160678e-07,1.8006964493711833e-08,6.728162724508507e-09,1.088830240479179e-08,6.983656537107767e-10,5.444372694682208e-08,5.33215605971294e-09,2.44060082835492e-07,1.458964223203079e-07,7.735116413464821e-10,4.403039203501813e-08,6.903631519188772e-08,6.56413397181709e-09,4.0344877057497044e-10,2.1418123111604195e-07,5.910805435208839e-08,3.1556114422589626e-08,9.747165041510937e-08,1.1128569432324894e-07,2.1037725411802083e-07,4.2578618501489474e-08,9.92012358371163e-08,1.806877092851903e-09,5.5381786052564825e-09,6.235232320441443e-07,6.906917939108869e-09,1.82015955199271e-07,7.948612719802562e-08,2.0650152513580443e-08,3.6509537368833524e-08,7.743880723910824e-08,2.019605036568779e-07,1.1689811827240836e-08,4.098650227649853e-08,1.6137817156216043e-08,1.3427806044736393e-07,3.0028272119681e-10,1.0536093761321914e-08,2.512772567287856e-07,8.129901147715873e-08,1.0465599026650436e-08,9.299497443113318e-08,8.082001837238758e-08,9.193039106024787e-08,1.520788023097268e-08,7.014843659532106e-08,9.048105159015373e-08,1.2600442268026028e-07,1.558344139859477e-08,7.470195606080921e-08,7.974151478454087e-09,5.866078689754939e-09,3.994576370040129e-09,5.024223801334026e-10,1.3667887652573445e-08,8.87450923071712e-11,1.2152520273640294e-10,1.230000329578979e-07
9.739910313901346,3.7193032185440676e-08,5.253709479435362e-08,1.7845692154493017e-08,1.3255303478438102e-07,3.0152688725101134e-07,5.3145831152649916e-08,1.1726211142317458e-07,8.931591768045731e-08,1.395686441225367e-07,2.169218630950702e-07,1.1259010100876433e-07,8.2691804472901e-08,1.424922686979788e-07,6.29932446344912e-08,1.3764900252253685e-08,2.5297431054947365e-07,1.5014278416619285e-07,1.4459544663628113e-08,1.1822704779603124e-08,1.4107963433537255e-08,2.721448643398027e-10,4.8606624552542513e-08,5.660379222850278e-09,1.8256819343480836e-07,3.2668649610378024e-07,1.7444176623807583e-10,5.387466697758009e-08,1.2542366962174825e-07,3.5973451090411808e-09,2.579653032947406e-10,3.212670982617641e-07,6.691485316637875e-08,3.6088322044591396e-08,1.3193568170335126e-07,7.231446201244196e-08,3.0614855963456663e-07,7.795698830379583e-08,6.847071741472795e-08,1.0439813048804377e-09,8.274652285150548e-09,4.773784108876859e-07,7.898654729906835e-09,1.8378573261357326e-07,1.3013218178197424e-07,1.4792206933015309e-08,2.2706671157655434e-08,1.4380647445108264e-07,1.6879173807664748e-07,2.767735479410715e-08,5.1416752233967054e-08,9.069424816529813e-09,1.8900957879150102e-07,2.459023680534629e-10,3.0109071837568606e-08,2.627246851689002e-07,7.94564816395011e-08,4.7072031893652265e-09,1.1110869309983262e-07,7.772466869219599e-08,8.323252049016867e-08,2.676422543771521e-08,9.73541408430671e-08,6.332215524403813e-08,1.9793807241417693e-07,1.9102662676094708e-08,7.875122986926932e-08,8.232426060090258e-09,3.0951490392351565e-08,3.889235972494253e-09,5.985476422249982e-10,1.517957032603131e-08,4.0947050979091095e-10,1.3240278131296045e-10,9.156255445311646e-08
9.686098654708521,4.837108586888273e-08,7.095046326618439e-08,2.8892196171813564e-08,1.364100386448345e-07,2.397459928350266e-07,5.343493205512473e-08,1.2410953179620153e-07,2.0976333345992604e-07,1.4851820623139983e-07,1.0735735134325731e-07,9.622306556871874e-08,5.842939367824512e-08,1.3591856493333456e-07,1.697754136552876e-07,1.809800188040649e-08,3.7144380304744716e-07,1.0015414679243835e-07,1.3949915924127846e-08,1.7652190178756628e-08,3.3797272036829623e-08,1.2725458483304624e-10,2.3202404092296066e-08,2.1043989929213708e-08,1.391523671023704e-07,3.9768042445116464e-07,2.026743037651841e-10,5.06936205764569e-08,3.4022953468279265e-07,4.484414296159891e-08,1.3016624238053078e-10,5.190283749562618e-07,4.5930357510349434e-08,4.467159653913278e-08,2.0235566440406705e-07,9.278307567201979e-08,2.5023455851795514e-07,8.110358098870659e-08,5.224854962620749e-08,4.1753902991684706e-10,1.0746958770225745e-08,2.243319021444939e-07,6.453188668684924e-09,1.4005084549303907e-07,1.325357908131353e-07,2.1602645843610756e-08,1.9494261204472426e-08,1.6615206779006143e-07,8.80348246555267e-08,1.3941700691692604e-07,3.989138939672866e-08,3.8155294939662724e-08,1.6021078784604602e-07,3.5611682126051226e-10,4.3279381012906386e-08,1.6369912542777532e-07,5.358325382728448e-08,1.3314045383757681e-09,2.798318564045559e-07,5.167915025901486e-08,1.0914989564988412e-07,1.248749674753013e-07,8.956461234700171e-08,6.043530179639097e-08,3.3132041358173995e-07,1.3927987477172282e-08,9.867793859493923e-08,3.53376031927993e-08,2.8500307761882484e-08,6.390806538623479e-09,6.712622162317492e-10,2.6283750529644053e-08,8.223621584488195e-10,2.0712174963400783e-10,5.5719057517687564e-08
9.632286995515695,4.189978479704198e-08,7.487491051354019e-08,2.6318850460613844e-08,7.280772990582582e-08,6.606558864736652e-08,4.251421717001378e-08,1.0349061467712556e-07,5.841373108833476e-07,1.0837116212698767e-07,4.922499843767195e-08,1.7624845564356734e-07,8.684399284124322e-08,8.153637540854797e-08,2.845428962827642e-07,2.7540109617030662e-08,4.143157566493222e-07,2.021113293407538e-07,2.7486527800898005e-08,2.008746462871618e-08,4.8138518670487356e-08,3.1167094365174045e-11,3.241831730539515e-08,5.938089437395181e-08,4.2348419795257877e-07,3.1642726819740613e-07,1.5449264952215145e-10,2.3854150857174077e-08,6.074635542692682e-07,5.1491699135408224e-08,1.1298252615044414e-10,5.288335156620812e-07,5.71692366223674e-08,4.9219129426481754e-08,2.2081603148028151e-07,1.1191790109710949e-07,1.6861914781626142e-07,5.655021657262754e-08,9.978001728246612e-08,1.0962133013530754e-10,8.46630587501375e-09,1.1823680208900696e-07,7.202698526642915e-09,7.386433030666672e-08,9.143680576303549e-08,4.723339855521445e-08,2.977540513257972e-08,1.3468270266851791e-07,3.300326105065762e-08,1.8771001415609462e-07,2.44125374053303e-08,5.1683184822216556e-08,1.690761884261602e-07,8.823193421750732e-10,5.7259589823840235e-08,7.68038304228222e-08,4.822489755323548e-08,5.595262130890283e-09,4.304397485791775e-07,2.4863659318771407e-08,9.046150298615443e-08,1.3924370438783734e-07,5.343421719336288e-08,1.7848149839118097e-07,3.407542471358482e-07,1.9666997641597096e-08,7.039442236343075e-08,3.597454706458719e-08,2.8761777023353484e-08,6.569239044661015e-09,5.659078015735694e-10,3.1191551887178105e-08,1.0268340395633095e-09,5.749612128009248e-10,1.5347263216118537e-07
9.578475336322871,2.9858964395819474e-08,5.011145702561446e-08,2.9613531018262254e-08,4.724343131425635e-08,1.584989887700978e-07,4.6643209813271207e-08,7.493261881778469e-08,7.573970656024029e-07,4.389592475989501e-08,6.041809250639601e-08,2.3208117989231153e-07,9.444524011084594e-08,9.212127601445184e-08,5.259727727109436e-07,6.075752256959303e-08,4.839464066218617e-07,1.9862719629441218e-07,5.006471903837881e-08,1.6788717136236764e-08,7.083663546125178e-08,7.512400445914628e-11,4.9855804370372776e-08,6.968562032161292e-08,7.659741248287678e-07,1.4104044401859173e-07,2.4918784623965444e-10,1.3852792221910704e-08,7.950464902232762e-07,7.855288525255193e-08,3.913899250275808e-10,3.7737491175057027e-07,7.709725736646613e-08,1.291454775195166e-07,1.7099998385398418e-07,1.2733321572854104e-07,1.074049610518585e-07,9.373690022372149e-08,1.6171638322074079e-07,1.3879711465506547e-10,7.203969232063633e-09,9.385768900177864e-08,8.747505670775343e-09,8.758267767004364e-08,7.715477924506366e-08,5.1523516838396874e-08,5.622219938152479e-08,1.6995824608288727e-07,3.525940319750832e-08,1.7280603744713161e-07,3.41373770904477e-08,9.546464066434797e-08,1.0810455059831726e-07,1.437702782092538e-09,1.0277477152475353e-07,3.413819840369281e-08,4.154843273892666e-08,6.910547530109964e-09,5.674185927881985e-07,8.999919979463281e-08,7.454130651654763e-08,1.2659843155425083e-07,7.48511728810714e-08,4.0277117499073804e-07,3.2408091658148803e-07,2.2847927459885822e-08,6.914906413110045e-08,7.340879911937642e-08,9.480560885417737e-09,5.24677412061844e-09,2.671482357489006e-10,4.652720666092368e-08,1.16972357206063e-09,8.738438098147849e-10,3.52677094015735e-07
9.524663677130045,1.7160583745088426e-08,5.505786032697512e-08,2.3735278579710232e-08,7.129335192872778e-08,1.5951005704819353e-07,5.291046766295695e-08,6.670719598007383e-08,6.441152122427258e-07,4.9651163376032245e-08,4.695503727400263e-08,1.8039667367054066e-07,1.2840604324419255e-07,1.1370392295034491e-07,7.666974152963228e-07,8.2562876166404e-08,3.48407873566853e-07,1.7850591962311772e-07,6.892052465254154e-08,2.9097151487831256e-08,8.289246834531879e-08,9.257462131154616e-11,6.71500171609946e-08,8.39220980723614e-08,9.089798395560346e-07,4.471058151639732e-08,2.2307480781983003e-10,9.193831571989686e-09,8.641828073066687e-07,7.828331669407261e-08,5.385816245885853e-10,2.1213223776733715e-07,8.83207392483223e-08,2.1602817720237866e-07,1.354809500563558e-07,9.2970959121998e-08,1.0369276707945946e-07,1.3771495797596162e-07,2.0016453566561067e-07,1.0735639193170665e-10,5.438556472772661e-09,2.1924023307935893e-07,1.4392517012571504e-08,3.986817952549395e-08,7.898685199718052e-08,4.531501166509821e-08,8.299982275069312e-08,1.9570926227509832e-07,7.379202651548387e-08,6.390132952382679e-08,3.460069449426765e-08,1.273859119655011e-07,1.4664513401192565e-07,1.7571883630769718e-09,1.1394396023318123e-07,1.3019628112912323e-07,4.0197825737153114e-08,7.988887301894328e-09,6.141774730116058e-07,1.8548166658268635e-07,2.9598796728938787e-08,3.1703963626591255e-08,9.964388065086203e-08,4.7169662224426683e-07,3.742087707251239e-07,2.2973639938660576e-08,8.065155857249558e-08,7.518125034050965e-08,4.435477672333356e-08,1.7936989049004502e-09,1.7299416117060366e-10,5.751046054028094e-08,8.95323808678099e-10,7.551367787159263e-10,4.29622187761273e-07
9.47085201793722,2.0020773017277677e-08,8.291863313283799e-08,2.9224997737305968e-08,1.344428913928138e-07,3.180047377858418e-07,5.4712322903619e-08,5.457087942688831e-08,2.586914430003319e-07,1.4454161481177536e-07,5.274242806897372e-08,7.265002720615788e-08,1.1689917339909512e-07,1.2010535766308023e-07,9.146178959837141e-07,8.423424866522327e-08,3.9167425504486166e-07,7.423607308812302e-08,5.6664746688959013e-08,5.480166303043711e-08,7.627281978215708e-08,9.470151409815802e-11,6.816446258048327e-08,4.7223358422921314e-08,6.270450645464663e-07,5.0319507117768213e-08,2.3418986673517663e-10,1.8884599210212122e-08,8.00680942021516e-07,8.762294621697624e-08,5.248656270547763e-10,2.3258839752770415e-07,8.36712212592699e-08,2.3246239796631934e-07,1.2370522992984256e-07,6.643976641625551e-08,8.77091104994992e-08,1.5863291194887398e-07,4.112148925223307e-07,7.579401011309109e-11,7.504436489163486e-09,2.8789121898552764e-07,1.4430231184684473e-08,3.801471844385775e-08,7.24080005936458e-08,6.230915986148219e-08,1.0054759795785364e-07,1.8969008661608449e-07,1.474297350123653e-07,3.246900866389821e-08,3.62815025409746e-08,1.4972070120040174e-07,1.5662360282810457e-07,1.6029513629914236e-09,9.475211644843073e-08,2.0744716262044583e-07,2.0732681087191645e-08,1.847548438094989e-08,5.545095160900219e-07,2.4484429138882366e-07,3.816329474814943e-08,1.5175543187778294e-08,1.0523051667600882e-07,3.707208452053693e-07,7.560068661799669e-07,2.5208162473934993e-08,1.051525851031518e-07,8.184794199429666e-08,9.858978386945317e-08,1.5024790900742064e-09,2.1068358654175404e-10,4.954783004984293e-08,8.880940765214102e-10,4.16261010434334e-10,3.475707921578344e-07
