datetime,buoy,longitude,latitude,u,v,speed,depth,u_wind,v_wind,x,y,x_anom,y_anom,x_tide,y_tide,x_notide,y_notide,u_tides,v_tides
2020-05-01 00:00:00,2020T61,17.59481,83.90945,0.0171759225412133,-0.0199141532137461,0.02629801919085,-4003.658184386332,4.107999801635742,0.6740000247955322,586258.9528316873,-303955.1537917896,,,,,,,,
2020-05-01 01:00:00,2020T61,17.59949,83.90887,0.0143921161103897,-0.0144829248923711,0.0204178382688521,-4003.486320161814,3.8919999599456783,1.256999969482422,586339.7109257409,-303936.2596398839,,,,,,,,
2020-05-01 02:00:00,2020T61,17.6038,83.90849,0.0147292910795594,-0.0081465472461204,0.0168320601157334,-4003.360275464513,4.063000202178955,1.753999948501587,586399.219391823,-303911.1450173651,,,,,,,,
2020-05-01 03:00:00,2020T61,17.60869,83.90833,0.0171312667526188,-0.0019610865313482,0.0172431482314808,-4003.278973223292,4.019999980926514,2.049000024795532,586440.5860065366,-303869.0924154565,,,,,,,,
2020-05-01 04:00:00,2020T61,17.6145,83.90836,0.0203332906876994,0.003168322792639,0.0205786534911505,-4003.235135086128,3.8959999084472656,2.1510000228881836,586468.5029617083,-303808.1247517534,,,,,,,,
2020-05-01 05:00:00,2020T61,17.62139,83.90854,0.0241108455418399,0.0087503441483734,0.0256495886021089,-4003.227112376761,3.619999885559082,2.2669999599456787,586487.6707849043,-303728.6065527378,,,,,,,,
2020-05-01 06:00:00,2020T61,17.62956,83.90894,0.0280152425954291,0.0161426568554437,0.0323332520485235,-4003.2711818402618,3.322000026702881,2.500999927520752,586492.3898313368,-303624.9990413797,,,,,,,,
2020-05-01 07:00:00,2020T61,17.63889,83.90961,0.029501333624311,0.0223276973393782,0.0369980371653927,-4003.379564136161,3.1659998893737793,3.0959999561309814,586477.1893479918,-303496.04321300454,,,,,,,,
2020-05-01 08:00:00,2020T61,17.64799,83.91042,0.0259610134515807,0.0239867879735767,0.0353460070831555,-4003.546420133429,3.0859999656677246,3.8580000400543217,586447.2377915735,-303362.46766466956,,,,,,,,
2020-05-01 09:00:00,2020T61,17.65511,83.9112,0.0166441683764409,0.0227797583271477,0.0282125101752143,-4003.724380764926,3.115000009536743,4.513000011444092,586409.6739811829,-303250.67110358796,,,,,,,,
2020-05-01 10:00:00,2020T61,17.65839,83.91193,0.0018891416298285,0.0208189949537893,0.0209045307764478,-4003.9051597836806,2.311000108718872,4.816999912261963,586356.5979424891,-303180.6814044044,,,,,,,,
2020-05-01 11:00:00,2020T61,17.65629,83.91258,-0.0153266913753968,0.0194620249586132,0.0247725227622531,-4004.076203000515,1.718000054359436,4.39300012588501,586282.7703422059,-303169.74202554784,,,,,,,,
2020-05-01 12:00:00,2020T61,17.64881,83.91322,-0.0316109558758678,0.0196134806598314,0.0372013595850964,-4004.249334642006,0.8679999709129333,3.953000068664551,586181.4403435017,-303214.33964297804,,,,,,,,
2020-05-01 13:00:00,2020T61,17.63653,83.91388,-0.0446445531939952,0.0203677630344877,0.0490711921693423,-4004.41789933734,-0.096000000834465,4.127999782562256,586052.7715657194,-303307.0157385772,,,,,,,,
2020-05-01 14:00:00,2020T61,17.6209,83.91457,-0.0518216137525597,0.0202160987658389,0.0556252667519863,-4004.5998206490863,-1.0160000324249268,4.732999801635742,585903.4560861174,-303432.4096647376,,,,,,,,
2020-05-01 15:00:00,2020T61,17.60413,83.91522,-0.0486827594055804,0.016744418827862,0.051481905804122,-4004.7746299710698,-1.3760000467300415,5.5,585751.9334807477,-303571.3984820502,,,,,,,,
2020-05-01 16:00:00,2020T61,17.59046,83.91568,-0.0332796150098516,0.0082955376631816,0.03429794046769,-4004.957290242448,-1.0540000200271606,6.078000068664551,585635.132333084,-303688.14078566286,,,,,,,,
2020-05-01 17:00:00,2020T61,17.58332,83.91577,-0.0155438224336536,-0.0037721793426348,0.0159949914924002,-4005.0458690814967,-0.2590000033378601,5.88100004196167,585588.6053598691,-303756.6168466686,-404.99183872609865,73.83886365906801,-217.82277959490818,33.10527073848067,-187.16905913119047,40.73359292058734,,
2020-05-01 18:00:00,2020T61,17.58074,83.91543,-0.0058690798691947,-0.0167458113727709,0.0177445286509225,-4005.0432756773657,0.3810000121593475,5.269000053405762,585607.7090625342,-303799.99201283394,-379.754793667933,85.90743608697085,-164.57493579097644,29.143310859932285,-215.17985787695653,56.76412522703856,0.017738995210821232,0.001144546970941036
2020-05-01 19:00:00,2020T61,17.57965,83.91466,-0.0042066403503194,-0.027004383399895,0.0273300667003478,-4004.912542827027,0.7179999947547913,4.548999786376953,585676.1710176368,-303849.6492501549,-312.951182737248,96.86540936556412,-90.10201407699532,41.34600892925613,-222.8491686602527,55.51940043630799,0.022436418139981686,0.004888758319107889
2020-05-01 20:00:00,2020T61,17.57811,83.91364,-0.0077909318853562,-0.0310775926234881,0.0320392787514598,-4004.736452647664,0.6520000100135803,3.86299991607666,585766.3486086775,-303916.4157113496,-232.4596367002232,95.68363996129483,-3.032725183108301,64.34237075750909,-229.4269115171149,31.341269203785743,0.02434933485370865,0.006787950897089095
2020-05-01 21:00:00,2020T61,17.57478,83.9126,-0.0137119615719389,-0.0297197473091039,0.0327304333956537,-4004.575753371928,0.5690000057220459,3.234999895095825,585848.9542505232,-304002.4907101177,-167.5574534914922,79.81517885578796,85.21319686970698,90.21925538829761,-252.77065036119916,-10.404076532509649,0.02300291578287514,0.006427465237129214
