floe_id,datetime,latitude,longitude,x,y
8,2004-04-01 12:22:57,75.9229,-19.12726,668673.7,-1378748.2
8,2004-04-01 13:43:14,75.9229,-19.12726,668673.7,-1378748.2
8,2004-04-02 11:27:54,75.9229,-19.12726,668673.7,-1378748.2
8,2004-04-03 12:10:46,75.9229,-19.12726,668673.7,-1378748.2
8,2004-04-03 13:30:57,75.9229,-19.12726,668673.7,-1378748.2
44,2004-04-07 13:06:20,70.54387,-24.2852,752461.5,-1989777.0
44,2004-04-08 12:29:11,70.56383,-24.3047,750998.4,-1987952.9
44,2004-04-08 13:49:08,70.56373,-24.30415,751021.4,-1987956.0
44,2004-04-10 12:16:56,70.5639,-24.30509,750981.9,-1987950.2
44,2004-04-10 13:37:04,70.56384,-24.30475,750996.3,-1987952.7
44,2004-04-11 11:21:54,70.56471,-24.30838,750836.3,-1987909.7
46,2004-04-09 11:34:06,75.7019,-18.6875,690006.1,-1395354.8
46,2004-04-09 12:54:07,75.6979,-18.67856,690418.5,-1395640.9
46,2004-04-10 12:16:56,75.69641,-18.66092,690921.0,-1395574.9
46,2004-04-10 13:37:04,75.69911,-18.67312,690492.1,-1395456.1
46,2004-04-11 11:21:54,75.69632,-18.65954,690958.9,-1395567.2
46,2004-04-11 14:19:48,75.69893,-18.67227,690521.8,-1395463.9
78,2004-04-12 12:04:41,70.55796,-24.2494,753148.3,-1987838.2
78,2004-04-12 13:24:49,70.56086,-24.26656,752439.0,-1987762.0
78,2004-04-13 11:09:41,70.54874,-24.21902,754566.7,-1988399.1
78,2004-04-13 14:07:38,70.54577,-24.19689,755452.4,-1988416.9
106,2004-04-20 11:15:47,83.38626,-24.38865,252478.3,-671303.7
106,2004-04-20 14:13:49,83.38625,-24.38788,252488.1,-671302.3
106,2004-04-21 11:58:33,83.38598,-24.38259,252560.0,-671305.5
106,2004-04-21 13:18:49,83.38627,-24.38777,252488.2,-671299.2
106,2004-04-22 14:01:38,83.38599,-24.38167,252570.6,-671301.0
106,2004-04-23 11:46:19,83.38553,-24.37494,252666.9,-671317.7
106,2004-04-23 13:06:35,83.38621,-24.38804,252487.3,-671306.1
106,2004-04-24 12:29:17,83.38631,-24.39071,252452.3,-671308.0
106,2004-04-24 13:49:26,83.38615,-24.39116,252453.3,-671326.8
108,2004-04-20 14:13:49,77.26277,-15.39101,684432.2,-1204378.8
108,2004-04-21 11:58:33,77.15861,-15.41564,689552.1,-1214603.3
108,2004-04-21 13:18:49,77.14128,-15.42526,690286.4,-1216372.1
108,2004-04-23 13:06:35,77.04011,-15.25442,699414.6,-1223941.0
108,2004-04-24 12:29:17,77.00785,-15.22006,701905.5,-1226591.7
108,2004-04-24 13:49:26,77.00618,-15.19364,702561.9,-1226426.5
109,2004-04-20 14:13:49,83.37759,-22.8803,270416.4,-665299.0
109,2004-04-21 11:58:33,83.37926,-23.0277,268636.1,-665824.1
109,2004-04-21 13:18:49,83.37777,-23.056,268367.6,-666106.8
109,2004-04-22 14:01:38,83.43038,-23.49211,261193.4,-662810.6
109,2004-04-23 11:46:19,83.40193,-23.39314,263476.3,-665232.6
109,2004-04-23 13:06:35,83.38809,-23.32564,264815.7,-666320.2
109,2004-04-24 12:29:17,83.404,-23.39399,263383.8,-665027.8
109,2004-04-24 13:49:26,83.40238,-23.41721,263179.0,-665298.1
128,2004-04-21 13:18:49,82.55417,-18.21445,363982.0,-721013.7
128,2004-04-22 12:41:26,82.57606,-18.21099,362952.4,-718866.1
128,2004-04-22 14:01:38,82.54442,-18.15638,365191.5,-721590.8
128,2004-04-23 11:46:19,82.5443,-18.15469,365218.7,-721591.6
128,2004-04-23 13:06:35,82.54403,-18.15285,365255.2,-721606.2
133,2004-04-22 12:41:26,83.15804,-15.682,363333.9,-646977.1
133,2004-04-22 14:01:38,83.166,-15.73808,362277.5,-646577.6
133,2004-04-23 11:46:19,83.15481,-15.58825,364564.1,-646686.9
133,2004-04-23 13:06:35,83.14364,-15.48531,366323.5,-647087.3
133,2004-04-24 12:29:17,83.14997,-15.50084,365809.6,-646588.4
133,2004-04-24 13:49:26,83.15163,-15.49099,365831.5,-646367.9
137,2004-04-22 12:41:26,82.84868,-16.79531,366590.2,-683553.4
137,2004-04-22 14:01:38,82.872,-16.76748,365722.5,-681140.9
137,2004-04-23 11:46:19,82.86772,-16.65822,367241.8,-680852.2
137,2004-04-23 13:06:35,82.85573,-16.59688,368590.4,-681605.0
139,2004-04-22 12:41:26,83.06648,-14.99395,376053.9,-651185.7
139,2004-04-22 14:01:38,83.0825,-14.9576,375595.2,-649439.5
139,2004-04-23 11:46:19,83.07453,-14.72796,378632.1,-648677.6
139,2004-04-23 13:06:35,83.0617,-14.66661,380030.4,-649475.1
139,2004-04-24 12:29:17,83.06939,-14.6527,379765.6,-648661.2
141,2004-04-22 14:01:38,83.55342,-22.20512,270834.6,-644451.3
141,2004-04-23 11:46:19,83.53909,-22.03733,273328.3,-645089.3
141,2004-04-23 13:06:35,83.53175,-21.97776,274310.7,-645538.8
141,2004-04-24 12:29:17,83.53406,-22.05537,273338.0,-645678.0
144,2004-04-22 14:01:38,82.04333,-12.5641,463012.6,-728581.8
144,2004-04-23 11:46:19,82.03653,-12.35405,466079.8,-727502.6
144,2004-04-23 13:06:35,82.0073,-12.26528,468926.4,-729455.3
144,2004-04-24 12:29:17,81.99235,-12.1636,471102.6,-729989.3
144,2004-04-24 13:49:26,81.98375,-12.08026,472672.5,-730088.9
147,2004-04-22 14:01:38,83.35431,-21.54704,286830.1,-661147.9
147,2004-04-23 11:46:19,83.33061,-21.48236,288603.9,-663185.3
147,2004-04-23 13:06:35,83.315,-21.43531,289826.5,-664502.5
147,2004-04-24 12:29:17,83.32782,-21.48345,288712.3,-663468.8
147,2004-04-24 13:49:26,83.32702,-21.50529,288493.9,-663657.9
155,2004-04-23 11:46:19,77.54567,-16.16466,653154.8,-1186350.3
155,2004-04-23 13:06:35,77.54344,-16.12516,654090.6,-1186113.9
155,2004-04-24 12:29:17,77.54911,-15.87589,658942.1,-1182713.8
155,2004-04-24 13:49:26,77.54992,-15.86408,659142.7,-1182500.6
163,2004-04-23 11:46:19,83.40473,-22.47832,273947.5,-660660.7
163,2004-04-23 13:06:35,83.39001,-22.4041,275417.6,-661781.7
163,2004-04-24 12:29:17,83.40396,-22.47239,274047.8,-660709.3
163,2004-04-24 13:49:26,83.4043,-22.48811,273852.3,-660750.2
173,2004-04-24 12:29:17,77.48893,-12.92636,722428.9,-1152828.2
173,2004-04-24 13:49:26,77.49818,-12.8791,722840.3,-1151373.1
173,2004-04-26 12:17:05,77.00104,-13.16836,745763.2,-1201311.0
173,2004-04-26 13:37:13,76.98907,-13.16869,746448.6,-1202430.7
189,2004-04-26 13:37:13,77.21775,-11.76725,761890.7,-1162839.7
189,2004-04-27 11:22:05,77.06687,-11.96983,766791.8,-1179395.8
189,2004-04-29 11:09:56,76.73395,-12.20329,781761.8,-1213209.8
189,2004-04-29 14:07:47,76.72027,-12.20292,782583.0,-1214467.1
192,2004-04-27 14:19:59,77.15869,-15.9132,678974.6,-1220538.1
192,2004-04-28 12:04:54,76.99937,-15.91078,687520.0,-1235776.6
192,2004-04-28 13:24:59,76.98768,-15.9112,688134.3,-1236902.0
192,2004-04-29 11:09:56,76.93535,-16.04983,687918.0,-1243586.3
194,2004-04-28 12:04:54,70.56598,-24.32106,750346.1,-1987943.0
194,2004-04-28 13:24:59,70.5611,-24.31358,750797.6,-1988353.6
194,2004-04-29 11:09:56,70.56802,-24.3153,750465.8,-1987655.1
194,2004-04-29 14:07:47,70.57218,-24.31224,750408.4,-1987181.7
194,2004-05-01 12:35:38,70.57206,-24.35636,748882.5,-1987771.0
194,2004-05-01 13:55:35,70.57988,-24.37134,748056.1,-1987152.0
194,2004-05-03 12:23:25,70.57435,-24.35655,748785.9,-1987535.0
194,2004-05-03 13:43:22,70.57309,-24.33016,749750.8,-1987320.9
201,2004-04-29 11:09:56,78.42643,-8.15414,754282.9,-1006590.1
201,2004-04-29 14:07:47,78.38763,-8.14768,756942.2,-1009901.6
201,2004-04-30 11:52:43,78.23056,-8.46777,761518.8,-1027923.9
201,2004-04-30 13:12:45,78.21894,-8.50958,761524.8,-1029501.8
201,2004-05-01 12:35:38,78.15396,-8.95792,757629.7,-1041179.0
201,2004-05-01 13:55:35,78.14484,-9.00181,757418.9,-1042567.1
204,2004-04-29 11:09:56,81.69465,-9.13466,528003.4,-730337.9
204,2004-04-29 14:07:47,81.67126,-9.02367,530913.6,-731375.0
204,2004-04-30 11:52:43,81.62805,-8.77098,536914.5,-732821.7
204,2004-04-30 13:12:45,81.6128,-8.68419,539007.3,-733345.1
215,2004-04-29 14:07:47,78.14223,-11.48343,711724.4,-1074623.0
215,2004-04-30 11:52:43,78.08678,-11.86027,707958.9,-1084362.2
215,2004-04-30 13:12:45,78.07595,-11.89341,707978.8,-1085764.4
215,2004-05-01 12:35:38,78.03274,-12.25492,703672.6,-1094188.3
221,2004-04-30 11:52:43,75.92215,-19.12616,668736.1,-1378809.4
221,2004-04-30 13:12:45,75.9229,-19.12726,668673.7,-1378748.2
221,2004-05-01 12:35:38,75.9229,-19.12726,668673.7,-1378748.2
221,2004-05-01 13:55:35,75.9229,-19.12726,668673.7,-1378748.2
226,2004-04-30 11:52:43,78.20655,-10.17672,732025.8,-1052334.5
226,2004-04-30 13:12:45,78.19493,-10.20233,732280.9,-1053705.7
226,2004-05-01 12:35:38,78.14721,-10.59812,727935.3,-1063047.9
226,2004-05-01 13:55:35,78.13981,-10.63207,727762.2,-1064147.2
228,2004-04-30 11:52:43,78.17215,-12.48312,691106.7,-1084115.5
228,2004-04-30 13:12:45,78.16479,-12.51909,690858.4,-1085228.0
228,2004-05-01 12:35:38,78.12628,-12.90187,685832.6,-1093390.3
228,2004-05-01 13:55:35,78.12038,-12.93674,685509.8,-1094354.4
229,2004-04-30 11:52:43,77.4151,-12.15321,742307.4,-1149772.6
229,2004-04-30 13:12:45,77.40804,-12.13814,743029.3,-1150226.7
229,2004-05-01 12:35:38,77.34931,-12.09702,747351.3,-1155097.4
229,2004-05-01 13:55:35,77.33345,-12.09803,748275.2,-1156570.0
232,2004-04-30 11:52:43,77.4291,-11.33285,757842.2,-1137749.2
232,2004-04-30 13:12:45,77.42529,-11.32173,758294.8,-1137949.9
232,2004-05-01 12:35:38,77.35755,-11.23459,764150.7,-1142966.7
232,2004-05-01 13:55:35,77.34074,-11.2388,765090.5,-1144554.6
249,2004-05-03 13:43:22,78.1874,-17.40848,594701.8,-1137969.7
249,2004-05-04 11:28:23,78.19305,-17.42627,594062.0,-1137605.9
249,2004-05-06 11:16:13,78.19182,-17.41735,594301.6,-1137633.3
249,2004-05-06 14:13:55,78.19164,-17.41642,594329.5,-1137641.2
249,2004-05-07 11:59:02,78.19299,-17.42252,594139.9,-1137573.6
249,2004-05-07 13:18:54,78.19215,-17.42181,594196.2,-1137647.2
249,2004-05-08 12:41:57,78.19246,-17.42441,594129.1,-1137644.4
249,2004-05-08 14:01:43,78.19226,-17.42383,594150.7,-1137657.8
