floe_id,datetime,latitude,longitude,x,y
42,2015-04-06 11:50:03,79.61276,-5.43759,718564.5,-869756.5
42,2015-04-06 13:07:00,79.59213,-5.49354,719147.5,-872195.3
42,2015-04-07 12:32:55,79.52049,-5.55824,723132.0,-879048.3
42,2015-04-07 13:49:50,79.51121,-5.57603,723502.6,-880055.4
59,2015-04-09 13:37:35,75.92016,-19.12655,668822.5,-1379011.5
59,2015-04-10 11:25:41,75.9229,-19.12726,668673.7,-1378748.2
59,2015-04-10 14:20:21,75.9229,-19.12726,668673.7,-1378748.2
59,2015-04-11 12:08:30,75.9229,-19.12726,668673.7,-1378748.2
59,2015-04-11 13:25:20,75.9229,-19.12726,668673.7,-1378748.2
59,2015-04-13 13:13:04,75.9229,-19.12726,668673.7,-1378748.2
59,2015-04-14 12:39:10,75.9229,-19.12726,668673.7,-1378748.2
59,2015-04-14 13:55:52,75.9229,-19.12726,668673.7,-1378748.2
59,2015-04-15 11:44:05,75.9229,-19.12726,668673.7,-1378748.2
59,2015-04-15 13:00:46,75.9229,-19.12726,668673.7,-1378748.2
59,2015-04-16 12:26:55,75.9229,-19.12726,668673.7,-1378748.2
59,2015-04-16 13:43:37,75.9229,-19.12726,668673.7,-1378748.2
59,2015-04-17 11:31:53,75.9229,-19.12726,668673.7,-1378748.2
59,2015-04-19 11:19:42,75.9229,-19.12726,668673.7,-1378748.2
59,2015-04-19 14:14:06,75.9229,-19.12726,668673.7,-1378748.2
59,2015-04-20 12:02:29,75.9229,-19.12726,668673.7,-1378748.2
59,2015-04-20 13:19:03,75.9229,-19.12726,668673.7,-1378748.2
60,2015-04-11 12:08:30,70.56593,-24.31283,750633.9,-1987841.0
60,2015-04-11 13:25:20,70.56512,-24.30962,750776.8,-1987882.7
60,2015-04-12 11:13:30,70.56567,-24.31324,750629.6,-1987872.8
60,2015-04-12 14:08:07,70.56565,-24.31313,750634.3,-1987873.5
60,2015-04-14 13:55:52,70.55901,-24.2937,751569.9,-1988311.0
60,2015-04-15 11:44:05,70.56581,-24.31391,750601.1,-1987867.1
60,2015-04-15 13:00:46,70.56502,-24.31242,750683.8,-1987930.1
62,2015-04-11 12:08:30,73.28383,-20.95152,742993.0,-1664996.7
62,2015-04-11 13:25:20,73.28369,-20.94936,743062.3,-1664983.2
62,2015-04-13 11:56:17,73.28369,-20.94894,743074.4,-1664977.3
62,2015-04-13 13:13:04,73.28348,-20.94801,743110.8,-1664986.8
62,2015-04-14 12:39:10,73.28359,-20.94938,743066.3,-1664993.4
62,2015-04-14 13:55:52,73.28349,-20.94823,743103.9,-1664988.3
62,2015-04-16 12:26:55,73.2834,-20.94724,743137.1,-1664985.1
62,2015-04-16 13:43:37,73.28336,-20.9468,743151.3,-1664983.1
62,2015-04-17 11:31:53,73.2823,-20.94832,743155.1,-1665110.3
62,2015-04-17 12:48:29,73.28567,-20.96238,742594.6,-1664951.7
62,2015-04-18 12:14:43,73.28281,-20.94773,743149.2,-1665050.8
62,2015-04-18 13:31:20,73.2834,-20.9472,743137.9,-1664984.0
62,2015-04-19 11:19:42,73.28356,-20.94838,743096.4,-1664983.7
62,2015-04-19 14:14:06,73.28345,-20.94729,743133.0,-1664980.0
62,2015-04-20 12:02:29,73.28122,-20.96228,742798.1,-1665400.2
114,2015-04-16 12:26:55,72.9029,-20.51603,773091.5,-1697652.8
114,2015-04-16 13:43:37,72.90091,-20.49331,773855.8,-1697546.1
114,2015-04-18 12:14:43,72.87869,-20.48285,775186.2,-1699642.3
114,2015-04-18 13:31:20,72.87951,-20.48307,775142.2,-1699563.4
117,2015-04-16 12:26:55,73.7858,-19.67121,756279.1,-1597842.4
117,2015-04-16 13:43:37,73.78605,-19.66899,756329.5,-1597788.3
117,2015-04-18 13:31:20,73.78592,-19.66964,756317.3,-1597809.9
117,2015-04-19 11:19:42,73.78678,-19.66641,756366.9,-1597681.8
119,2015-04-16 12:26:55,73.80422,-18.92061,776251.9,-1585971.2
119,2015-04-16 13:43:37,73.78829,-18.93147,776724.2,-1587698.0
119,2015-04-18 13:31:20,73.45531,-19.40827,779376.3,-1627286.2
119,2015-04-19 11:19:42,73.31619,-19.11884,794299.2,-1637164.4
119,2015-04-19 14:14:06,73.31056,-19.08558,795521.7,-1637263.2
123,2015-04-16 12:26:55,73.68412,-19.85393,755951.8,-1610412.3
123,2015-04-16 13:43:37,73.68314,-19.85334,756014.5,-1610502.3
123,2015-04-17 11:31:53,73.68329,-19.852,756045.1,-1610470.2
123,2015-04-18 13:31:20,73.68452,-19.85593,755877.1,-1610399.0
123,2015-04-19 11:19:42,73.68308,-19.85462,755981.4,-1610525.7
123,2015-04-19 14:14:06,73.68345,-19.85387,755985.0,-1610478.5
139,2015-04-17 12:48:29,81.50983,-7.68488,558512.5,-732751.2
139,2015-04-18 12:14:43,81.47683,-7.38478,564536.0,-732662.3
139,2015-04-18 13:31:20,81.45353,-7.28327,567385.7,-733668.6
139,2015-04-19 11:19:42,81.36386,-6.9229,578011.6,-737772.7
139,2015-04-19 14:14:06,81.3449,-6.80877,580757.1,-738243.2
139,2015-04-20 12:02:29,81.27079,-6.70206,587134.1,-743495.7
141,2015-04-17 12:48:29,81.10235,-7.38856,589383.2,-765013.6
141,2015-04-18 12:14:43,81.21452,-6.58667,592438.8,-747114.5
141,2015-04-18 13:31:20,81.20469,-6.45488,594823.5,-746588.1
141,2015-04-19 11:19:42,81.12055,-6.574,598966.9,-755004.0
143,2015-04-18 12:14:43,70.56562,-24.31296,750641.4,-1987875.0
143,2015-04-18 13:31:20,70.56554,-24.31257,750658.0,-1987878.0
143,2015-04-19 11:19:42,70.56585,-24.31407,750593.9,-1987865.3
143,2015-04-19 14:14:06,70.56582,-24.3139,750601.0,-1987866.3
143,2015-04-20 12:02:29,70.57735,-24.30992,750285.2,-1986612.3
143,2015-04-20 13:19:03,70.57055,-24.32381,750071.1,-1987503.4
143,2015-04-21 12:45:23,70.57123,-24.32932,749853.4,-1987504.3
143,2015-04-21 14:01:50,70.57821,-24.3501,748858.2,-1987049.1
143,2015-04-22 11:50:15,70.56002,-24.30631,751092.3,-1988370.6
149,2015-04-18 12:14:43,81.91052,-16.98526,412259.9,-774867.0
149,2015-04-18 13:31:20,81.91094,-16.98328,412265.0,-774812.2
149,2015-04-19 11:19:42,81.91067,-16.9845,412262.6,-774847.5
149,2015-04-19 14:14:06,81.91343,-16.9836,412133.4,-774575.2
150,2015-04-18 12:14:43,81.5831,-8.85197,538765.5,-737532.4
150,2015-04-18 13:31:20,81.55819,-8.71244,542165.0,-738404.0
150,2015-04-19 11:19:42,81.4612,-8.33714,553296.7,-743309.4
150,2015-04-19 14:14:06,81.44472,-8.19576,556204.2,-743378.8
150,2015-04-20 12:02:29,81.36839,-8.04961,563096.1,-748601.4
150,2015-04-20 13:19:03,81.3472,-7.90392,566389.9,-749008.1
150,2015-04-21 12:45:23,81.27072,-7.75642,573358.1,-754179.6
155,2015-04-18 12:14:43,81.11804,-6.28342,602959.4,-752170.2
155,2015-04-18 13:31:20,81.10986,-6.16512,605070.2,-751618.2
155,2015-04-19 11:19:42,81.02897,-6.29395,608890.1,-759854.8
155,2015-04-19 14:14:06,81.01975,-6.07825,612377.6,-758338.6
155,2015-04-20 12:02:29,80.9505,-6.15442,616101.8,-765029.0
155,2015-04-20 13:19:03,80.94987,-6.08061,617130.1,-764288.2
155,2015-04-21 12:45:23,80.87101,-6.04393,623023.1,-770576.7
168,2015-04-18 12:14:43,72.4305,-18.58132,853240.9,-1717436.7
168,2015-04-18 13:31:20,72.42838,-18.57223,853618.0,-1717511.7
168,2015-04-19 11:19:42,72.36628,-18.76072,851005.8,-1726483.3
168,2015-04-19 14:14:06,72.36328,-18.76999,850873.7,-1726919.9
177,2015-04-18 13:31:20,78.13245,-12.54224,692319.8,-1088494.6
177,2015-04-19 11:19:42,78.01278,-12.68115,696681.7,-1101239.1
177,2015-04-19 14:14:06,78.0047,-12.69233,696939.7,-1102122.8
177,2015-04-20 12:02:29,77.9093,-12.91157,698266.0,-1113630.7
182,2015-04-18 13:31:20,80.58351,-11.83015,559308.6,-855695.5
182,2015-04-19 11:19:42,80.53824,-11.85418,561648.3,-860062.6
182,2015-04-19 14:14:06,80.55156,-11.63802,564090.8,-856725.1
182,2015-04-20 12:02:29,80.4965,-11.69589,566521.7,-862312.1
182,2015-04-20 13:19:03,80.51525,-11.58468,567068.4,-859504.2
182,2015-04-21 12:45:23,80.46622,-11.45039,572036.3,-862628.7
182,2015-04-21 14:01:50,80.47818,-11.4383,571497.3,-861421.2
183,2015-04-18 13:31:20,80.70495,-11.59505,555525.9,-842340.9
183,2015-04-19 11:19:42,80.64845,-11.4979,560353.0,-846533.7
183,2015-04-19 14:14:06,80.66264,-11.12446,564996.3,-841579.0
183,2015-04-20 12:02:29,80.59743,-11.12768,568911.5,-847513.8
183,2015-04-20 13:19:03,80.62251,-10.93046,570294.0,-843286.1
187,2015-04-18 13:31:20,81.36423,-3.39838,622246.9,-700813.6
187,2015-04-19 11:19:42,81.27433,-3.27777,630237.8,-706811.0
187,2015-04-19 14:14:06,81.25721,-3.1647,632875.8,-706956.0
