floe_id,datetime,latitude,longitude,x,y
8,2005-03-31 11:09:19,74.61976,-12.96801,888817.5,-1420639.7
8,2005-03-31 14:07:19,74.61109,-12.99444,888668.4,-1421860.0
8,2005-04-02 12:34:57,74.32148,-13.66339,888614.9,-1459413.1
8,2005-04-02 13:55:07,74.31207,-13.67755,888794.2,-1460519.9
8,2005-04-03 11:39:50,74.2123,-13.83829,890388.1,-1472425.1
8,2005-04-03 13:00:02,74.2046,-13.83845,890823.9,-1473155.1
13,2005-03-31 11:09:19,79.62799,-4.37607,733471.9,-855033.3
13,2005-03-31 14:07:19,79.60411,-4.42746,734400.2,-857670.9
13,2005-04-01 11:52:05,79.54987,-4.29222,740285.5,-860424.8
13,2005-04-02 12:34:57,79.43932,-4.42448,746149.9,-871301.2
13,2005-04-02 13:55:07,79.42725,-4.42816,746951.5,-872350.5
13,2005-04-03 11:39:50,79.375,-4.32056,752307.9,-875273.8
21,2005-03-31 11:09:19,73.29427,-20.35513,759802.1,-1656124.0
21,2005-03-31 14:07:19,73.29396,-20.35241,759895.0,-1656119.2
21,2005-04-01 11:52:05,73.29372,-20.35898,759716.4,-1656230.4
21,2005-04-01 13:12:17,73.294,-20.35577,759796.0,-1656159.6
21,2005-04-02 12:34:57,73.29316,-20.36339,759614.8,-1656345.3
21,2005-04-02 13:55:07,73.2937,-20.35747,759760.8,-1656212.6
21,2005-04-03 11:39:50,73.29626,-20.3493,759879.2,-1655847.1
23,2005-03-31 11:09:19,79.96467,-2.56324,735354.8,-804279.3
23,2005-03-31 14:07:19,79.92556,-2.56578,738198.6,-807461.6
23,2005-04-02 12:34:57,79.61815,-2.42678,762857.8,-830380.4
23,2005-04-02 13:55:07,79.5892,-2.41094,765226.3,-832496.4
23,2005-04-03 11:39:50,79.67538,-2.15015,762608.4,-822106.1
23,2005-04-03 13:00:02,79.64173,-2.17505,764748.8,-825132.5
23,2005-04-04 12:22:41,79.4379,-2.46345,775633.5,-845372.0
24,2005-03-31 11:09:19,74.43697,-13.44815,887426.8,-1445211.5
24,2005-03-31 14:07:19,74.42846,-13.45811,887666.1,-1446164.8
24,2005-04-02 12:34:57,74.13403,-13.95135,891934.9,-1481578.0
24,2005-04-02 13:55:07,74.12049,-13.9582,892528.7,-1482965.3
24,2005-04-03 11:39:50,74.02378,-14.08806,894648.1,-1494141.4
24,2005-04-03 13:00:02,74.01625,-14.09913,894786.5,-1495027.7
26,2005-03-31 11:09:19,73.16448,-20.61665,758160.5,-1672647.3
26,2005-03-31 14:07:19,73.16501,-20.61407,758211.9,-1672560.5
26,2005-04-01 11:52:05,73.16573,-20.61144,758255.5,-1672452.9
26,2005-04-01 13:12:17,73.1637,-20.61669,758195.1,-1672726.5
26,2005-04-02 12:34:57,73.16607,-20.61062,758264.0,-1672407.9
26,2005-04-02 13:55:07,73.16363,-20.61792,758162.2,-1672749.8
26,2005-04-03 11:39:50,73.16477,-20.61133,758302.5,-1672547.7
26,2005-04-03 13:00:02,73.16515,-20.60937,758342.5,-1672484.1
27,2005-03-31 11:09:19,74.36345,-14.86585,855469.4,-1473737.1
27,2005-03-31 14:07:19,74.35732,-14.86849,855740.4,-1474360.5
27,2005-04-01 11:52:05,74.29496,-14.97365,856475.2,-1481884.2
27,2005-04-02 12:34:57,74.19147,-15.19276,856476.9,-1495054.9
27,2005-04-02 13:55:07,74.18701,-15.19721,856605.3,-1495548.4
27,2005-04-03 11:39:50,74.1574,-15.16517,859066.9,-1497903.2
27,2005-04-03 13:00:02,74.15414,-15.16444,859265.0,-1498204.6
29,2005-03-31 11:09:19,75.9229,-19.12726,668673.7,-1378748.2
29,2005-03-31 14:07:19,75.9229,-19.12726,668673.7,-1378748.2
29,2005-04-01 11:52:05,75.9229,-19.12726,668673.7,-1378748.2
29,2005-04-01 13:12:17,75.9229,-19.12726,668673.7,-1378748.2
29,2005-04-02 13:55:07,75.9229,-19.12726,668673.7,-1378748.2
29,2005-04-03 11:39:50,75.9229,-19.12726,668673.7,-1378748.2
29,2005-04-03 13:00:02,75.9229,-19.12726,668673.7,-1378748.2
33,2005-03-31 11:09:19,74.01577,-12.16341,944804.1,-1463994.8
33,2005-03-31 14:07:19,74.00334,-12.17065,945362.8,-1465266.8
33,2005-04-02 12:34:57,74.19637,-12.20844,932859.1,-1447982.1
33,2005-04-02 13:55:07,74.18654,-12.21322,933325.6,-1448972.1
33,2005-04-03 11:39:50,74.082,-12.23543,939006.8,-1459033.8
35,2005-03-31 11:09:19,73.56337,-11.63727,985683.3,-1496985.1
35,2005-03-31 14:07:19,73.5628,-11.63183,985860.3,-1496944.5
35,2005-04-02 12:34:57,73.381,-12.01914,986656.0,-1520428.5
35,2005-04-02 13:55:07,73.37283,-12.02573,986972.7,-1521299.8
36,2005-03-31 11:09:19,72.96784,-14.43317,944978.1,-1599984.3
36,2005-03-31 14:07:19,72.96384,-14.4396,945023.6,-1600471.2
36,2005-04-02 12:34:57,72.67449,-14.97333,946102.6,-1636937.9
36,2005-04-02 13:55:07,72.66676,-14.98343,946242.0,-1637845.3
44,2005-03-31 11:09:19,73.3343,-12.46178,977657.5,-1532358.3
44,2005-03-31 14:07:19,73.33535,-12.46181,977594.0,-1532260.7
44,2005-04-02 12:34:57,73.09707,-13.02975,976310.8,-1564230.3
44,2005-04-02 13:55:07,73.08977,-13.04526,976314.5,-1565179.8
54,2005-03-31 11:09:19,74.75568,-12.43736,893874.3,-1399722.5
54,2005-03-31 14:07:19,74.74336,-12.44803,894344.2,-1401033.3
