floe_id,datetime,latitude,longitude,x,y
0,2019-03-31 12:44:42,70.55718,-24.2695,752481.8,-1988183.7
0,2019-03-31 14:01:56,70.55709,-24.26903,752501.6,-1988186.5
0,2019-04-02 12:32:27,70.55981,-24.2773,752107.7,-1988012.4
0,2019-04-02 13:49:43,70.55778,-24.26857,752490.6,-1988109.2
0,2019-04-04 12:20:13,70.55701,-24.26856,752521.1,-1988189.1
0,2019-04-04 13:37:29,70.557,-24.2685,752523.5,-1988189.4
0,2019-04-05 11:25:10,70.55672,-24.26689,752590.4,-1988197.5
0,2019-04-05 14:20:15,70.55682,-24.26747,752566.5,-1988194.7
0,2019-04-06 12:07:58,70.55713,-24.26921,752493.7,-1988185.2
0,2019-04-08 11:55:43,70.55696,-24.26827,752533.2,-1988190.7
0,2019-04-08 13:13:00,70.55694,-24.26816,752537.9,-1988191.3
0,2019-04-09 12:38:35,70.55699,-24.26844,752526.0,-1988189.8
0,2019-04-09 13:55:49,70.55683,-24.26753,752564.0,-1988194.3
0,2019-04-10 11:43:29,70.55566,-24.26251,752784.2,-1988250.4
0,2019-04-10 13:00:44,70.55447,-24.24943,753285.1,-1988202.0
0,2019-04-11 13:43:36,70.55713,-24.2692,752494.4,-1988185.5
0,2019-04-12 11:31:16,70.55726,-24.26997,752462.2,-1988181.1
0,2019-04-12 12:48:29,70.55724,-24.26985,752467.1,-1988181.8
0,2019-04-13 12:14:03,70.55696,-24.26828,752532.7,-1988190.4
0,2019-04-13 13:31:22,70.55701,-24.26852,752522.6,-1988188.9
0,2019-04-15 12:01:46,70.55053,-24.2303,754104.2,-1988360.7
0,2019-04-15 13:19:08,70.55425,-24.25305,753168.2,-1988272.7
0,2019-04-16 12:44:39,70.56111,-24.29059,751594.8,-1988050.7
0,2019-04-16 14:01:57,70.5699,-24.33614,749669.0,-1987731.8
0,2019-04-17 11:49:31,70.56012,-24.27161,752292.6,-1987905.2
0,2019-04-17 13:06:53,70.56216,-24.27351,752146.1,-1987717.4
0,2019-04-18 12:32:21,70.5596,-24.2655,752525.1,-1987879.4
0,2019-04-18 13:49:44,70.55691,-24.26631,752603.1,-1988169.9
2,2019-03-31 12:44:42,78.30876,-15.18975,631709.8,-1102570.1
2,2019-03-31 14:01:56,78.30552,-15.17307,632207.2,-1102693.7
2,2019-04-01 11:49:36,78.30457,-15.18216,632083.8,-1102884.2
2,2019-04-01 13:06:52,78.29803,-15.20713,631959.0,-1103781.1
2,2019-04-02 12:32:27,78.30027,-15.20486,631880.8,-1103543.1
2,2019-04-02 13:49:43,78.30462,-15.1981,631774.6,-1103055.6
2,2019-04-03 11:37:23,78.30235,-15.20359,631792.1,-1103331.7
5,2019-03-31 12:44:42,75.49645,-12.7266,843248.1,-1335258.7
5,2019-03-31 14:01:56,75.49003,-12.7212,843751.5,-1335776.9
5,2019-04-01 11:49:36,75.3724,-12.87687,847001.2,-1349025.3
5,2019-04-02 12:32:27,75.23687,-13.06694,850410.6,-1364486.3
5,2019-04-02 13:49:43,75.22928,-13.06185,850973.6,-1365119.3
11,2019-03-31 12:44:42,73.28178,-20.97996,742259.1,-1665573.1
11,2019-03-31 14:01:56,73.28167,-20.97671,742358.5,-1665542.0
11,2019-04-01 11:49:36,73.28193,-20.97764,742319.6,-1665527.9
11,2019-04-01 13:06:52,73.28169,-20.9764,742366.2,-1665535.1
11,2019-04-02 12:32:27,73.28194,-20.97786,742312.6,-1665529.2
11,2019-04-02 13:49:43,73.28175,-20.97416,742428.8,-1665500.9
11,2019-04-03 11:37:23,73.28177,-20.97972,742266.4,-1665570.8
11,2019-04-04 13:37:29,73.28194,-20.9775,742323.3,-1665524.6
11,2019-04-05 11:25:10,73.28015,-20.96904,742650.0,-1665596.2
11,2019-04-05 14:20:15,73.28016,-20.96914,742646.3,-1665596.0
11,2019-04-06 12:07:58,73.28065,-20.97345,742499.2,-1665602.8
11,2019-04-06 13:25:15,73.2807,-20.97386,742484.9,-1665602.7
11,2019-04-07 11:12:57,73.2819,-20.97851,742295.8,-1665542.1
11,2019-04-07 14:08:02,73.28163,-20.97986,742268.3,-1665586.2
11,2019-04-08 11:55:43,73.28201,-20.97787,742309.2,-1665521.9
11,2019-04-08 13:13:00,73.28138,-20.98395,742160.7,-1665664.4
11,2019-04-09 12:38:35,73.28152,-20.98401,742152.8,-1665651.1
11,2019-04-09 13:55:49,73.28143,-20.98414,742153.3,-1665662.5
11,2019-04-10 11:43:29,73.28175,-20.98665,742065.6,-1665662.2
11,2019-04-10 13:00:44,73.28256,-20.98631,742039.2,-1665576.2
11,2019-04-11 12:26:19,73.28148,-20.98497,742126.7,-1665668.1
11,2019-04-11 13:43:36,73.28145,-20.98525,742119.7,-1665674.2
11,2019-04-12 11:31:16,73.28149,-20.98442,742142.1,-1665659.5
11,2019-04-12 12:48:29,73.28159,-20.98316,742174.1,-1665633.0
11,2019-04-13 12:14:03,73.28134,-20.98442,742149.1,-1665675.3
11,2019-04-13 13:31:22,73.2798,-20.97526,742484.9,-1665712.1
11,2019-04-14 14:14:09,73.28117,-20.96231,742799.4,-1665405.2
11,2019-04-15 12:01:46,73.28161,-20.98279,742184.4,-1665626.9
11,2019-04-15 13:19:08,73.28212,-20.97831,742291.5,-1665516.7
11,2019-04-16 12:44:39,73.28138,-20.98372,742167.8,-1665662.0
11,2019-04-16 14:01:57,73.28157,-20.98541,742109.8,-1665664.4
11,2019-04-18 12:32:21,73.28308,-21.00376,741508.4,-1665749.6
11,2019-04-18 13:49:44,73.27961,-20.97576,742478.7,-1665737.5
12,2019-03-31 12:44:42,75.24975,-12.92394,853060.8,-1361158.5
12,2019-03-31 14:01:56,75.24233,-12.93044,853339.5,-1361946.6
12,2019-04-01 11:49:36,75.12025,-13.1274,855749.4,-1376285.6
12,2019-04-02 12:32:27,74.98497,-13.35186,858167.1,-1392308.4
12,2019-04-02 13:49:43,74.97874,-13.35136,858539.3,-1392884.6
13,2019-03-31 12:44:42,74.63848,-14.93144,838588.5,-1448472.3
13,2019-03-31 14:01:56,74.63272,-14.93633,838783.3,-1449093.9
13,2019-04-01 11:49:36,74.53476,-15.10887,839797.0,-1460975.3
13,2019-04-01 13:06:52,74.52765,-15.11461,840041.0,-1461738.6
13,2019-04-02 12:32:27,74.42022,-15.28593,841538.0,-1474531.8
13,2019-04-04 12:20:13,74.27399,-15.33879,848158.2,-1489321.7
13,2019-04-04 13:37:29,74.26697,-15.35077,848230.4,-1490172.6
13,2019-04-05 11:25:10,74.16745,-15.38922,852654.8,-1500286.7
13,2019-04-05 14:20:15,74.16203,-15.36979,853459.6,-1500518.0
13,2019-04-07 14:08:02,73.9397,-15.58152,859961.7,-1525035.9
13,2019-04-08 11:55:43,73.80721,-15.82697,860551.2,-1541478.5
13,2019-04-08 13:13:00,73.80244,-15.83385,860622.7,-1542041.9
13,2019-04-10 13:00:44,73.57793,-15.77595,874288.8,-1562815.0
13,2019-04-11 12:26:19,73.46027,-15.92549,876525.5,-1576455.2
13,2019-04-11 13:43:36,73.45329,-15.93258,876705.3,-1577238.3
13,2019-04-12 11:31:16,73.38415,-15.75242,885394.4,-1581142.2
13,2019-04-12 12:48:29,73.38434,-15.75325,885361.1,-1581136.3
13,2019-04-13 12:14:03,73.34723,-15.53943,893273.1,-1581393.2
13,2019-04-13 13:31:22,73.3466,-15.51967,893852.8,-1581145.7
15,2019-03-31 12:44:42,75.9229,-19.12726,668673.7,-1378748.2
15,2019-03-31 14:01:56,75.9229,-19.12726,668673.7,-1378748.2
15,2019-04-01 11:49:36,75.9229,-19.12726,668673.7,-1378748.2
15,2019-04-01 13:06:52,75.9229,-19.12726,668673.7,-1378748.2
15,2019-04-02 12:32:27,75.9229,-19.12726,668673.7,-1378748.2
15,2019-04-02 13:49:43,75.9229,-19.12726,668673.7,-1378748.2
15,2019-04-03 11:37:23,75.9229,-19.12726,668673.7,-1378748.2
15,2019-04-03 12:54:37,75.9229,-19.12726,668673.7,-1378748.2
15,2019-04-05 11:25:10,75.9229,-19.12726,668673.7,-1378748.2
15,2019-04-05 14:20:15,75.9229,-19.12726,668673.7,-1378748.2
15,2019-04-06 12:07:58,75.9229,-19.12726,668673.7,-1378748.2
15,2019-04-08 11:55:43,75.9229,-19.12726,668673.7,-1378748.2
15,2019-04-08 13:13:00,75.9229,-19.12726,668673.7,-1378748.2
15,2019-04-09 12:38:35,75.9229,-19.12726,668673.7,-1378748.2
15,2019-04-10 13:00:44,75.9229,-19.12726,668673.7,-1378748.2
15,2019-04-11 12:26:19,75.9229,-19.12726,668673.7,-1378748.2
