floe_id,datetime,latitude,longitude,x,y
0,2020-03-31 11:18:51,74.23114,-15.38562,849276.7,-1494124.0
0,2020-03-31 14:14:15,74.22186,-15.38802,849720.3,-1495050.5
0,2020-04-01 12:01:38,74.05532,-15.66935,851371.1,-1515225.7
0,2020-04-01 13:19:13,74.04561,-15.68728,851421.7,-1516426.6
4,2020-03-31 11:18:51,77.27434,-4.89648,891533.6,-1058598.4
4,2020-03-31 14:14:15,77.24869,-4.93389,892652.5,-1061332.2
4,2020-04-01 12:01:38,77.13046,-5.07345,898384.1,-1073443.9
4,2020-04-01 13:19:13,77.12378,-5.07196,898881.8,-1073981.9
8,2020-03-31 11:18:51,74.47179,-16.22292,814575.0,-1483111.6
8,2020-03-31 14:14:15,74.4645,-16.23481,814654.0,-1483985.2
8,2020-04-01 12:01:38,74.35741,-16.3473,817401.9,-1495945.6
8,2020-04-01 13:19:13,74.35224,-16.35802,817394.8,-1496598.2
13,2020-03-31 11:18:51,74.80485,-16.47273,790569.3,-1454396.1
13,2020-03-31 14:14:15,74.79752,-16.47278,790953.9,-1455106.8
13,2020-04-01 12:01:38,74.69656,-16.67065,791203.3,-1467622.8
13,2020-04-01 13:19:13,74.68937,-16.67187,791548.3,-1468337.1
73,2020-04-03 11:49:24,74.89936,-19.10481,718399.1,-1479800.4
73,2020-04-03 13:06:57,74.90106,-19.12018,717920.3,-1479824.4
73,2020-04-04 13:49:46,74.89992,-19.1149,718111.6,-1479871.6
73,2020-04-05 11:37:11,74.89931,-19.10465,718405.6,-1479803.4
83,2020-04-04 13:49:46,77.37548,-5.9617,864717.7,-1066379.3
83,2020-04-05 11:37:11,77.26715,-5.2026,886369.7,-1063952.1
83,2020-04-06 12:20:00,77.14113,-4.44383,909364.6,-1062617.7
83,2020-04-06 13:37:31,77.12759,-4.3512,912048.4,-1062272.5
83,2020-04-07 11:24:58,76.92773,-4.7528,918741.9,-1085369.4
83,2020-04-07 14:20:17,76.92014,-4.79281,918521.1,-1086646.4
97,2020-04-05 11:37:11,74.45203,-15.67617,829757.7,-1477171.0
97,2020-04-05 12:54:40,74.45211,-15.67511,829780.9,-1477148.2
97,2020-04-07 11:24:58,74.14774,-16.3488,828452.9,-1516264.6
97,2020-04-07 14:20:17,74.13623,-16.39355,827876.3,-1518025.9
97,2020-04-08 12:07:45,74.0277,-16.72822,824668.8,-1533384.7
97,2020-04-08 13:25:16,74.02434,-16.7274,824866.3,-1533699.8
97,2020-04-09 11:12:45,73.9671,-16.78306,826363.2,-1540067.1
97,2020-04-09 14:08:03,73.96536,-16.77819,826585.0,-1540166.6
97,2020-04-10 13:13:00,73.9068,-16.8715,827123.6,-1547212.1
97,2020-04-11 12:38:23,73.78721,-17.17544,825068.3,-1563256.5
97,2020-04-11 13:55:48,73.78188,-17.18155,825176.2,-1563864.9
97,2020-04-12 11:43:17,73.71019,-17.17663,829006.2,-1570796.5
97,2020-04-12 13:00:43,73.70919,-17.18101,828937.5,-1570957.9
108,2020-04-05 11:37:11,75.34903,-10.62824,900730.9,-1316876.2
108,2020-04-05 12:54:40,75.34113,-10.64718,900786.1,-1317891.7
108,2020-04-06 12:20:00,75.19283,-10.9289,903439.3,-1335824.9
108,2020-04-06 13:37:31,75.18493,-10.94072,903650.9,-1336732.2
116,2020-04-05 11:37:11,77.15611,-6.31399,873175.3,-1090446.4
116,2020-04-05 12:54:40,77.15124,-6.30834,873616.8,-1090777.4
116,2020-04-06 12:20:00,77.09092,-6.19829,879855.4,-1094252.4
116,2020-04-06 13:37:31,77.08139,-6.15586,881320.3,-1094413.7
116,2020-04-07 11:24:58,76.92168,-6.54967,884670.0,-1114163.8
116,2020-04-07 14:20:17,76.90041,-6.56484,885825.6,-1116225.7
116,2020-04-08 12:07:45,76.74571,-6.76215,892481.3,-1132601.2
116,2020-04-08 13:25:16,76.74014,-6.76807,892742.7,-1133173.5
122,2020-04-05 11:37:11,76.22284,-9.6,868565.2,-1222190.1
122,2020-04-05 12:54:40,76.21527,-9.61662,868692.3,-1223119.8
122,2020-04-07 11:24:58,75.93843,-10.56217,865591.9,-1262376.4
122,2020-04-07 14:20:17,75.90969,-10.66693,865064.2,-1266565.9
122,2020-04-08 12:07:45,75.71838,-11.12407,866654.4,-1290888.7
122,2020-04-08 13:25:16,75.7059,-11.13454,867183.4,-1292187.1
122,2020-04-09 11:12:45,75.54304,-11.43382,870325.2,-1311624.0
122,2020-04-09 14:08:03,75.53434,-11.44609,870573.0,-1312607.3
122,2020-04-10 11:55:31,75.37977,-11.75036,872914.5,-1331434.0
122,2020-04-10 13:13:00,75.37012,-11.76896,873064.4,-1332605.8
122,2020-04-12 11:43:17,75.05494,-12.52984,873916.8,-1373352.3
122,2020-04-12 13:00:43,75.04812,-12.5384,874114.9,-1374117.2
125,2020-04-05 11:37:11,72.8049,-17.59543,863578.6,-1665687.2
125,2020-04-05 12:54:40,72.80194,-17.61385,863194.0,-1666255.8
125,2020-04-07 11:24:58,72.512,-18.16378,861657.6,-1703116.0
