floe_id,datetime,latitude,longitude,x,y
0,2009-03-31 12:49:13,78.2167,-17.50069,591389.3,-1136081.8
0,2009-04-01 12:18:45,78.21684,-17.50213,591353.3,-1136082.3
0,2009-04-01 13:32:06,78.21673,-17.50081,591385.4,-1136079.9
0,2009-04-02 11:23:43,78.22362,-17.52576,590542.7,-1135668.3
1,2009-03-31 12:49:13,73.96922,-19.48918,752629.8,-1577154.6
1,2009-04-01 12:18:45,73.97109,-19.48962,752528.7,-1576973.7
1,2009-04-01 13:32:06,73.96995,-19.48802,752626.8,-1577066.0
1,2009-04-02 11:23:43,73.96847,-19.4898,752647.9,-1577236.6
1,2009-04-02 14:14:53,73.96919,-19.48844,752651.2,-1577146.9
1,2009-04-03 12:06:29,73.96924,-19.48974,752613.0,-1577159.4
1,2009-04-03 13:19:52,73.96943,-19.48824,752645.5,-1577121.2
1,2009-04-04 12:49:21,73.95285,-19.51579,752674.7,-1579135.0
3,2009-03-31 12:49:13,73.78579,-18.11988,799260.0,-1576783.5
3,2009-04-01 12:18:45,73.66193,-18.18825,803548.9,-1589946.2
3,2009-04-01 13:32:06,73.65611,-18.18964,803800.3,-1590539.3
3,2009-04-03 12:06:29,73.41193,-18.3381,811784.2,-1616730.5
3,2009-04-03 13:19:52,73.41243,-18.33134,811949.9,-1616585.2
4,2009-03-31 12:49:13,74.32518,-16.39056,817974.5,-1499683.2
4,2009-04-01 12:18:45,74.25473,-16.50825,818599.0,-1508189.9
4,2009-04-02 11:23:43,74.18152,-16.56982,820823.2,-1516171.4
4,2009-04-02 14:14:53,74.17898,-16.5684,820994.0,-1516397.3
4,2009-04-03 12:06:29,74.07904,-16.71852,822243.4,-1528254.9
4,2009-04-03 13:19:52,74.07259,-16.72592,822383.6,-1528988.6
7,2009-03-31 12:49:13,80.09624,-12.71685,574385.4,-909179.6
7,2009-04-01 12:18:45,80.1057,-12.61912,575382.6,-907327.2
7,2009-04-01 13:32:06,80.10847,-12.64297,574843.3,-907311.5
7,2009-04-02 11:23:43,80.11366,-12.57206,575662.0,-906121.3
7,2009-04-04 12:49:21,80.10826,-12.66108,574568.6,-907512.4
7,2009-04-04 14:02:40,80.10251,-12.67281,574718.2,-908160.0
8,2009-03-31 12:49:13,72.37465,-20.01622,812580.9,-1743874.2
8,2009-04-01 12:18:45,72.24541,-20.11942,815466.0,-1758331.6
8,2009-04-01 13:32:06,72.24664,-20.1155,815529.2,-1758152.4
8,2009-04-02 11:23:43,72.12973,-20.19153,818634.5,-1770999.6
8,2009-04-02 14:14:53,72.12387,-20.1998,818651.3,-1771708.0
9,2009-03-31 12:49:13,80.51605,5.32346,792464.4,-657368.6
9,2009-04-01 12:18:45,80.45109,5.34581,798174.6,-661580.0
9,2009-04-01 13:32:06,80.42797,5.3594,800273.8,-662999.7
9,2009-04-02 11:23:43,80.42056,5.52934,802860.0,-661136.5
9,2009-04-02 14:14:53,80.399,5.42407,803456.3,-664108.6
11,2009-03-31 12:49:13,72.83257,-19.47092,807282.2,-1690294.4
11,2009-04-01 12:18:45,72.71148,-19.63729,808113.2,-1704744.9
11,2009-04-01 13:32:06,72.7067,-19.64355,808153.5,-1705311.6
11,2009-04-02 11:23:43,72.59068,-19.82692,808157.5,-1719518.4
12,2009-03-31 12:49:13,74.81202,-14.34811,843542.4,-1423408.3
12,2009-04-01 12:18:45,74.73366,-14.52706,843470.8,-1433477.2
12,2009-04-01 13:32:06,74.72977,-14.53004,843614.3,-1433891.2
12,2009-04-02 11:23:43,74.67585,-14.63621,843959.2,-1440578.9
12,2009-04-03 12:06:29,74.57476,-14.81527,845055.5,-1452840.9
12,2009-04-03 13:19:52,74.56596,-14.82809,845218.0,-1453868.8
14,2009-03-31 12:49:13,72.9302,-17.93937,847255.2,-1658490.7
14,2009-04-01 12:18:45,72.78851,-17.80643,858268.0,-1670470.1
14,2009-04-01 13:32:06,72.78413,-17.79258,858893.8,-1670694.1
14,2009-04-02 11:23:43,72.6761,-17.70792,866846.0,-1680053.4
14,2009-04-02 14:14:53,72.67201,-17.69394,867463.7,-1680244.3
14,2009-04-03 12:06:29,72.55543,-17.65714,874473.6,-1691156.2
14,2009-04-03 13:19:52,72.55745,-17.65198,874523.1,-1690878.9
15,2009-03-31 12:49:13,75.9229,-19.12726,668673.7,-1378748.2
15,2009-04-01 12:18:45,75.9229,-19.12726,668673.7,-1378748.2
15,2009-04-01 13:32:06,75.9229,-19.12726,668673.7,-1378748.2
15,2009-04-02 11:23:43,75.9229,-19.12726,668673.7,-1378748.2
15,2009-04-03 12:06:29,75.9229,-19.12726,668673.7,-1378748.2
15,2009-04-03 13:19:52,75.9229,-19.12726,668673.7,-1378748.2
15,2009-04-04 12:49:21,75.9229,-19.12726,668673.7,-1378748.2
15,2009-04-04 14:02:40,75.9229,-19.12726,668673.7,-1378748.2
15,2009-04-05 13:07:37,75.9229,-19.12726,668673.7,-1378748.2
15,2009-04-06 12:37:05,75.9229,-19.12726,668673.7,-1378748.2
15,2009-04-06 13:50:27,75.9229,-19.12726,668673.7,-1378748.2
15,2009-04-07 11:42:00,75.9229,-19.12726,668673.7,-1378748.2
15,2009-04-07 12:55:21,75.9229,-19.12726,668673.7,-1378748.2
15,2009-04-09 14:20:59,75.9229,-19.12726,668673.7,-1378748.2
15,2009-04-10 12:12:33,75.9229,-19.12726,668673.7,-1378748.2
15,2009-04-10 13:25:59,75.9229,-19.12726,668673.7,-1378748.2
15,2009-04-11 11:17:31,75.9229,-19.12726,668673.7,-1378748.2
15,2009-04-11 14:08:47,75.9229,-19.12726,668673.7,-1378748.2
15,2009-04-12 12:00:17,75.9229,-19.12726,668673.7,-1378748.2
15,2009-04-12 13:13:44,75.9229,-19.12726,668673.7,-1378748.2
15,2009-04-14 11:48:02,75.9229,-19.12726,668673.7,-1378748.2
15,2009-04-14 13:01:29,75.92311,-19.12785,668649.2,-1378734.1
15,2009-04-15 12:30:51,75.9229,-19.12726,668673.7,-1378748.2
15,2009-04-15 13:44:20,75.9229,-19.12726,668673.7,-1378748.2
15,2009-04-16 11:35:47,75.92403,-19.13616,668405.5,-1378740.9
15,2009-04-17 12:18:35,75.9229,-19.12726,668673.7,-1378748.2
15,2009-04-17 13:32:06,75.9229,-19.12726,668673.7,-1378748.2
15,2009-04-18 11:23:33,75.9229,-19.12726,668673.7,-1378748.2
15,2009-04-18 14:14:52,75.9229,-19.12726,668673.7,-1378748.2
15,2009-04-19 12:06:19,75.9229,-19.12726,668673.7,-1378748.2
15,2009-04-19 13:19:51,75.92272,-19.12752,668676.1,-1378769.0
15,2009-04-20 12:49:11,75.9229,-19.12726,668673.7,-1378748.2
15,2009-04-20 14:02:40,75.9229,-19.12726,668673.7,-1378748.2
15,2009-04-21 11:54:03,75.9229,-19.12726,668673.7,-1378748.2
15,2009-04-21 13:07:36,75.9229,-19.12726,668673.7,-1378748.2
15,2009-04-22 12:36:54,75.9229,-19.12726,668673.7,-1378748.2
15,2009-04-22 13:50:26,75.9229,-19.12726,668673.7,-1378748.2
15,2009-04-23 11:41:48,75.9229,-19.12726,668673.7,-1378748.2
15,2009-04-23 12:55:20,75.9229,-19.12726,668673.7,-1378748.2
15,2009-04-24 12:24:38,75.9229,-19.12726,668673.7,-1378748.2
15,2009-04-24 13:38:12,75.9229,-19.12726,668673.7,-1378748.2
15,2009-04-25 11:29:34,75.9229,-19.12726,668673.7,-1378748.2
15,2009-04-25 14:20:58,75.9229,-19.12726,668673.7,-1378748.2
15,2009-04-26 12:12:20,75.9229,-19.12726,668673.7,-1378748.2
15,2009-04-26 13:25:57,75.9229,-19.12726,668673.7,-1378748.2
15,2009-04-27 11:17:21,75.9229,-19.12726,668673.7,-1378748.2
15,2009-04-27 14:08:45,75.9229,-19.12726,668673.7,-1378748.2
15,2009-04-28 12:00:06,75.9229,-19.12726,668673.7,-1378748.2
15,2009-04-30 11:47:51,75.9229,-19.12726,668673.7,-1378748.2
15,2009-04-30 13:01:26,75.91754,-19.12079,669086.9,-1379203.4
16,2009-03-31 12:49:13,78.26492,-15.80846,622106.7,-1113514.7
16,2009-04-01 12:18:45,78.2657,-15.80958,622043.6,-1113453.0
16,2009-04-01 13:32:06,78.26477,-15.80907,622103.0,-1113536.4
16,2009-04-02 11:23:43,78.26514,-15.8088,622088.5,-1113497.7
16,2009-04-03 12:06:29,78.26649,-15.80527,622085.0,-1113330.4
16,2009-04-03 13:19:52,78.26647,-15.80586,622074.4,-1113338.5
17,2009-03-31 12:49:13,77.40839,-6.66949,849241.7,-1074150.0
17,2009-04-01 12:18:45,77.36199,-6.63539,853037.2,-1077631.8
17,2009-04-01 13:32:06,77.36153,-6.6338,853098.6,-1077647.7
17,2009-04-02 11:23:43,77.39023,-6.53022,853087.9,-1073640.4
17,2009-04-02 14:14:53,77.39173,-6.49212,853699.6,-1072944.4
17,2009-04-03 12:06:29,77.29187,-6.56584,859121.8,-1082615.4
17,2009-04-03 13:19:52,77.2841,-6.61488,858724.1,-1084018.4
17,2009-04-04 12:49:21,77.16758,-6.90111,861180.3,-1098347.6
18,2009-03-31 12:49:13,77.42335,-11.28009,759239.6,-1137575.1
18,2009-04-01 12:18:45,77.38268,-11.30326,761252.1,-1141590.2
18,2009-04-01 13:32:06,77.37988,-11.30554,761377.2,-1141876.0
18,2009-04-02 11:23:43,77.34716,-11.33765,762724.8,-1145287.4
18,2009-04-03 12:06:29,77.25004,-11.45637,766233.0,-1155738.7
18,2009-04-03 13:19:52,77.2413,-11.46914,766504.6,-1156708.3
20,2009-03-31 12:49:13,71.53424,-19.56382,866373.9,-1821609.8
20,2009-04-01 12:18:45,71.36637,-19.73276,868959.9,-1841022.4
20,2009-04-01 13:32:06,71.36776,-19.73669,868767.9,-1840942.7
20,2009-04-02 11:23:43,71.22703,-19.77371,874244.5,-1855653.3
20,2009-04-02 14:14:53,71.22051,-19.76934,874694.9,-1856242.6
22,2009-03-31 12:49:13,73.42807,-18.60491,803453.5,-1618895.2
22,2009-04-01 12:18:45,73.29781,-18.63894,808886.2,-1632275.5
22,2009-04-01 13:32:06,73.29075,-18.63895,809232.4,-1632974.8
22,2009-04-02 11:23:43,73.17039,-18.6446,814980.4,-1644981.1
22,2009-04-02 14:14:53,73.16599,-18.63669,815424.0,-1645305.3
22,2009-04-03 12:06:29,73.02978,-18.78876,817709.1,-1660981.5
22,2009-04-03 13:19:52,73.03056,-18.77936,817943.5,-1660769.9
24,2009-03-31 12:49:13,73.70206,-16.38264,851124.0,-1559946.8
24,2009-04-01 12:18:45,73.62662,-16.39924,854661.4,-1567510.2
24,2009-04-01 13:32:06,73.62317,-16.39814,854873.8,-1567828.6
24,2009-04-02 11:23:43,73.55209,-16.38821,858906.1,-1574574.3
24,2009-04-02 14:14:53,73.54989,-16.38279,859171.7,-1574706.9
24,2009-04-03 12:06:29,73.45829,-16.48497,861194.4,-1585131.1
24,2009-04-03 13:19:52,73.44994,-16.50538,861070.3,-1586249.3
29,2009-03-31 12:49:13,75.83922,-14.47355,783004.1,-1327875.1
29,2009-04-01 12:18:45,75.74499,-14.46314,788509.1,-1336655.5
29,2009-04-02 11:23:43,75.66525,-14.44525,793384.0,-1343960.2
29,2009-04-02 14:14:53,75.6621,-14.44356,793599.9,-1344235.4
29,2009-04-04 12:49:21,75.41179,-14.79877,799101.5,-1372925.9
29,2009-04-04 14:02:40,75.40324,-14.81655,799148.6,-1373987.4
30,2009-03-31 12:49:13,74.1668,-16.32712,828017.6,-1514105.8
30,2009-04-01 12:18:45,74.09974,-16.39526,829759.0,-1521586.2
30,2009-04-01 13:32:06,74.09741,-16.39607,829860.3,-1521823.2
30,2009-04-02 11:23:43,74.03275,-16.41243,832840.6,-1528326.7
30,2009-04-02 14:14:53,74.03034,-16.41035,833023.7,-1528530.1
30,2009-04-03 12:06:29,73.93385,-16.52965,834916.6,-1539624.7
30,2009-04-03 13:19:52,73.92731,-16.53985,834986.7,-1540408.0
33,2009-03-31 12:49:13,73.81291,-19.03056,772787.0,-1586595.3
33,2009-04-01 12:18:45,73.70303,-19.13868,775084.6,-1598970.3
33,2009-04-01 13:32:06,73.69759,-19.14082,775287.4,-1599540.4
33,2009-04-02 11:23:43,73.59411,-19.19141,778851.7,-1610516.0
33,2009-04-02 14:14:53,73.59105,-19.18602,779150.7,-1610747.1
35,2009-03-31 12:49:13,80.77512,4.11449,757064.9,-655455.1
35,2009-04-01 12:18:45,80.71438,4.15071,762487.6,-659307.1
35,2009-04-01 13:32:06,80.69112,4.19576,764924.9,-660364.4
35,2009-04-02 11:23:43,80.68448,4.37697,767559.4,-658413.3
35,2009-04-02 14:14:53,80.66655,4.32055,768392.7,-660442.6
35,2009-04-03 12:06:29,80.61762,3.83176,766747.0,-670485.9
35,2009-04-03 13:19:52,80.56863,3.6625,768773.4,-676275.9
35,2009-04-04 12:49:21,80.4883,3.40913,772325.8,-685482.9
36,2009-03-31 12:49:13,79.5712,-1.13934,784874.2,-816726.6
36,2009-04-01 12:18:45,79.48565,-1.131,791467.6,-823347.8
36,2009-04-01 13:32:06,79.47257,-1.14989,792185.7,-824638.6
36,2009-04-02 11:23:43,79.39691,-1.1352,798123.1,-830393.0
40,2009-03-31 12:49:13,74.65566,-14.65298,844661.8,-1442745.9
40,2009-04-01 12:18:45,74.58391,-14.82777,844231.4,-1452153.1
40,2009-04-01 13:32:06,74.58147,-14.82936,844326.0,-1452408.9
40,2009-04-02 11:23:43,74.52712,-14.9258,844882.7,-1459012.9
41,2009-03-31 12:49:13,74.82884,-18.06567,748636.7,-1473454.8
41,2009-04-01 12:18:45,74.8284,-18.06295,748728.7,-1473462.9
41,2009-04-01 13:32:06,74.82853,-18.06405,748693.9,-1473464.3
41,2009-04-02 11:23:43,74.82853,-18.06405,748693.9,-1473464.3
42,2009-03-31 12:49:13,74.88988,-14.57698,833506.3,-1419370.2
42,2009-04-01 12:18:45,74.81396,-14.75347,833343.0,-1429156.0
42,2009-04-01 13:32:06,74.81163,-14.75853,833346.3,-1429451.6
42,2009-04-02 11:23:43,74.7561,-14.87108,833607.8,-1436377.5
48,2009-04-01 12:18:45,74.68749,-16.41514,798218.4,-1464957.1
48,2009-04-01 13:32:06,74.68962,-16.40164,798451.4,-1464563.4
48,2009-04-02 11:23:43,74.61883,-16.5432,798548.0,-1473390.4
48,2009-04-02 14:14:53,74.61588,-16.54354,798694.1,-1473681.1
48,2009-04-03 12:06:29,74.52424,-16.75326,798075.9,-1485494.1
48,2009-04-03 13:19:52,74.5139,-16.76941,798196.4,-1486723.3
48,2009-04-04 12:49:21,74.39886,-17.08747,795869.1,-1502340.5
48,2009-04-04 14:02:40,74.38563,-17.09862,796259.6,-1503784.8
49,2009-04-01 12:18:45,74.77358,-15.4272,818676.7,-1442725.9
49,2009-04-01 13:32:06,74.76037,-15.42848,819362.4,-1444009.8
49,2009-04-03 12:06:29,74.59118,-15.71584,821230.9,-1464364.5
49,2009-04-03 13:19:52,74.58544,-15.72798,821229.6,-1465090.1
50,2009-04-01 12:18:45,73.02387,-17.75021,847979.7,-1646469.1
50,2009-04-01 13:32:06,73.01375,-17.76598,848038.9,-1647698.1
50,2009-04-02 11:23:43,72.9184,-17.70696,854573.9,-1656200.2
50,2009-04-02 14:14:53,72.91445,-17.69767,855043.2,-1656450.5
50,2009-04-03 12:06:29,72.80026,-17.70875,860518.5,-1667848.7
50,2009-04-03 13:19:52,72.80039,-17.70688,860566.0,-1667807.8
57,2009-04-01 12:18:45,73.37069,-17.90018,826194.2,-1614537.4
57,2009-04-01 13:32:06,73.36548,-17.8989,826492.6,-1615031.7
57,2009-04-02 11:23:43,73.25748,-17.91837,831380.0,-1625944.2
57,2009-04-02 14:14:53,73.25357,-17.91118,831781.1,-1626225.0
57,2009-04-03 12:06:29,73.13283,-17.95613,836576.2,-1638769.9
57,2009-04-03 13:19:52,73.13333,-17.96296,836355.5,-1638820.5
58,2009-04-01 12:18:45,80.23825,1.60811,770218.8,-728153.3
58,2009-04-01 13:32:06,80.22461,1.60994,771323.3,-729150.7
58,2009-04-02 11:23:43,80.17474,1.74802,777040.8,-731017.6
58,2009-04-02 14:14:53,80.16791,1.63969,776199.2,-732997.1
58,2009-04-03 12:06:29,80.05544,0.98696,776623.3,-750318.0
58,2009-04-03 13:19:52,80.00958,0.82918,778143.7,-755941.0
58,2009-04-04 14:02:40,79.8298,0.63203,789563.9,-772333.9
58,2009-04-05 11:54:14,79.69259,0.48795,798299.8,-784817.2
58,2009-04-05 13:07:37,79.6664,0.43591,799623.5,-787548.0
58,2009-04-06 12:37:05,79.5491,0.20706,805560.8,-799759.4
67,2009-04-01 12:18:45,81.64794,-7.68575,549384.5,-720798.3
67,2009-04-01 13:32:06,81.62801,-7.57571,552086.7,-721465.4
67,2009-04-02 11:23:43,81.58448,-7.38173,557419.6,-723346.8
67,2009-04-03 12:06:29,81.51034,-7.2101,564530.8,-728053.6
