floe_id,datetime,latitude,longitude,x,y
7,2017-03-31 12:07:58,74.15984,-14.03798,888229.0,-1480483.4
7,2017-03-31 13:25:00,74.15716,-14.03055,888573.1,-1480621.5
7,2017-04-01 11:12:56,74.02643,-14.2445,890415.9,-1496327.6
7,2017-04-01 14:07:48,74.02024,-14.26117,890329.5,-1497173.4
9,2017-03-31 12:07:58,73.50035,-16.3304,863237.5,-1578723.8
9,2017-03-31 13:25:00,73.49193,-16.33939,863436.3,-1579676.0
9,2017-04-01 11:12:56,73.36191,-16.48036,866409.1,-1594423.4
9,2017-04-01 14:07:48,73.35588,-16.48192,866683.9,-1595032.3
10,2017-03-31 12:07:58,79.08513,-11.31823,657633.1,-986759.4
10,2017-03-31 13:25:00,79.07972,-11.3638,657176.0,-987774.8
10,2017-04-01 11:12:56,79.07597,-11.31456,658251.9,-987550.5
10,2017-04-01 14:07:48,79.07552,-11.32951,658021.2,-987762.9
10,2017-04-03 13:55:35,79.11377,-11.3156,655942.8,-984125.2
10,2017-04-04 13:00:30,79.11757,-11.31649,655697.3,-983790.1
10,2017-04-05 13:43:21,79.11826,-11.32694,655476.2,-983846.8
10,2017-04-05 12:26:13,79.12185,-11.31193,655516.3,-983348.6
10,2017-04-06 12:48:14,79.1148,-11.30633,656039.3,-983925.0
11,2017-03-31 12:07:58,79.58651,-10.8894,634286.9,-936464.7
11,2017-03-31 13:25:00,79.59894,-10.94636,632595.9,-935970.7
11,2017-04-01 11:12:56,79.57117,-10.8516,635844.7,-937432.2
11,2017-04-01 14:07:48,79.57632,-10.91667,634465.1,-937688.6
11,2017-04-03 13:55:35,79.61245,-10.817,633878.8,-933320.0
11,2017-04-04 13:00:30,79.6191,-10.78781,633945.9,-932396.4
11,2017-04-04 11:43:24,79.6291,-10.75381,633884.3,-931117.1
11,2017-04-05 13:43:21,79.61488,-10.7464,634878.7,-932318.2
11,2017-04-05 12:26:13,79.62331,-10.73576,634533.5,-931439.7
11,2017-04-06 12:48:14,79.60825,-10.78854,634600.1,-933383.9
11,2017-04-06 11:31:08,79.61695,-10.79487,633963.1,-932668.7
14,2017-03-31 12:07:58,76.47986,-11.28281,816632.3,-1223693.0
14,2017-03-31 13:25:00,76.4735,-11.29063,816852.5,-1224384.9
14,2017-04-01 11:12:56,76.37503,-11.42857,819881.3,-1235356.5
14,2017-04-01 14:07:48,76.35959,-11.4354,820671.5,-1236867.1
20,2017-03-31 12:07:58,75.86674,-10.85735,863499.9,-1273341.1
20,2017-03-31 13:25:00,75.8573,-10.87118,863774.5,-1274408.3
20,2017-04-02 11:55:40,75.63809,-11.31217,867309.3,-1301074.2
20,2017-04-03 12:38:31,75.45846,-11.67913,869812.8,-1323113.0
21,2017-03-31 12:07:58,76.33796,-10.29609,846454.3,-1222257.3
