floe_id,datetime,latitude,longitude,x,y
1,2013-03-31 11:49:55,73.01917,-19.39723,800531.6,-1670631.2
1,2013-03-31 13:06:59,73.01819,-19.39209,800727.9,-1670656.2
1,2013-04-01 12:32:48,73.00177,-19.33999,803033.7,-1671565.6
1,2013-04-01 13:49:49,73.00403,-19.34089,802899.3,-1671353.1
1,2013-04-02 11:37:44,72.95892,-19.47758,801060.0,-1677767.7
1,2013-04-02 12:54:44,72.95729,-19.471,801330.5,-1677838.4
1,2013-04-04 11:25:34,72.88173,-19.50811,803842.7,-1685905.4
1,2013-04-04 14:20:23,72.87925,-19.51452,803772.2,-1686243.3
1,2013-04-05 12:08:23,72.79469,-19.64134,804047.2,-1696477.3
1,2013-04-05 13:25:23,72.79583,-19.63556,804164.0,-1696281.7
1,2013-04-06 11:13:24,72.71874,-19.71268,805526.1,-1705080.4
1,2013-04-06 14:08:11,72.71637,-19.70898,805748.3,-1705265.4
1,2013-04-07 11:56:11,72.71107,-19.69324,806467.4,-1705574.5
1,2013-04-07 13:13:09,72.71116,-19.68915,806584.8,-1705507.6
4,2013-03-31 11:49:55,72.92615,-17.13875,870555.6,-1646886.0
4,2013-03-31 13:06:59,72.9286,-17.13152,870636.6,-1646536.3
4,2013-04-01 12:32:48,72.73714,-16.9885,884697.8,-1663069.3
4,2013-04-01 13:49:49,72.7295,-16.97209,885571.5,-1663562.5
8,2013-03-31 11:49:55,73.078,-16.22022,888755.2,-1617992.3
8,2013-03-31 13:06:59,73.08232,-16.21241,888745.5,-1617451.6
8,2013-04-01 12:32:48,72.87127,-16.09259,903415.4,-1636033.9
8,2013-04-01 13:49:49,72.86353,-16.0825,904117.7,-1636624.9
8,2013-04-02 11:37:44,72.71813,-16.18294,909006.9,-1652311.5
8,2013-04-02 12:54:44,72.72101,-16.17379,909116.5,-1651886.6
8,2013-04-04 11:25:34,72.43308,-16.52865,914073.1,-1685522.2
8,2013-04-04 14:20:23,72.43549,-16.52321,914105.4,-1685200.6
20,2013-03-31 11:49:55,71.92888,-17.1646,921413.8,-1745002.8
20,2013-03-31 13:06:59,71.93269,-17.15718,921442.3,-1744509.7
20,2013-04-01 12:32:48,71.76574,-17.04919,933413.0,-1759136.1
20,2013-04-01 13:49:49,71.76128,-17.05421,933490.8,-1759655.6
50,2013-04-01 12:32:48,73.99304,-17.02003,818643.3,-1540943.7
50,2013-04-01 13:49:49,73.99096,-16.96438,820247.4,-1540349.9
50,2013-04-02 11:37:44,73.79773,-17.12233,825973.6,-1561464.3
50,2013-04-02 12:54:44,73.79874,-17.10621,826360.6,-1561132.9
50,2013-04-03 12:20:35,73.59785,-17.20185,834102.5,-1582140.1
50,2013-04-03 13:37:37,73.58749,-17.2024,834621.0,-1583160.1
51,2013-04-01 12:32:48,74.3651,-15.86866,829456.9,-1488323.6
51,2013-04-01 13:49:49,74.36146,-15.87482,829492.4,-1488763.6
51,2013-04-02 11:37:44,74.2221,-16.00334,833602.9,-1504066.5
51,2013-04-02 12:54:44,74.22499,-15.99896,833563.1,-1503723.4
60,2013-04-01 12:32:48,73.16993,-19.26759,797068.6,-1653791.4
60,2013-04-01 13:49:49,73.17003,-19.25079,797548.8,-1653547.9
60,2013-04-02 11:37:44,73.12275,-19.41662,795017.8,-1660566.2
60,2013-04-02 12:54:44,73.12254,-19.41438,795092.6,-1660555.7
61,2013-04-01 12:32:48,76.06315,-11.16408,844651.0,-1260015.3
61,2013-04-01 13:49:49,76.05485,-11.17371,844947.2,-1260915.2
61,2013-04-02 11:37:44,75.94966,-11.33508,847800.6,-1272910.9
61,2013-04-03 12:20:35,75.78015,-11.50644,854272.2,-1290979.7
61,2013-04-03 13:37:37,75.77063,-11.51827,854582.9,-1292029.0
61,2013-04-05 12:08:23,75.36701,-12.32379,860303.8,-1341285.6
61,2013-04-05 13:25:23,75.34745,-12.37496,860265.7,-1343866.0
74,2013-04-01 12:32:48,72.52295,-16.61718,906734.2,-1678172.2
74,2013-04-01 13:49:49,72.51295,-16.61488,907328.1,-1679110.3
74,2013-04-02 11:37:44,72.35517,-16.8208,909543.5,-1697771.3
74,2013-04-02 12:54:44,72.3603,-16.81655,909401.1,-1697203.1
76,2013-04-01 12:32:48,73.18324,-17.41115,849543.4,-1625797.0
76,2013-04-01 13:49:49,73.17703,-17.42077,849588.3,-1626548.4
76,2013-04-03 13:37:37,72.84478,-17.57366,862178.5,-1661440.9
76,2013-04-04 11:25:34,72.69608,-17.54428,870620.5,-1675607.2
76,2013-04-04 14:20:23,72.68752,-17.55696,870686.6,-1676641.0
77,2013-04-01 12:32:48,75.9229,-19.12726,668673.7,-1378748.2
77,2013-04-01 13:49:49,75.9229,-19.12726,668673.7,-1378748.2
77,2013-04-02 11:37:44,75.9229,-19.12726,668673.7,-1378748.2
77,2013-04-02 12:54:44,75.9159,-19.12249,669124.2,-1379384.5
77,2013-04-03 12:20:35,75.9229,-19.12726,668673.7,-1378748.2
77,2013-04-03 13:37:37,75.9229,-19.12726,668673.7,-1378748.2
85,2013-04-01 12:32:48,73.60943,-16.57232,850826.4,-1571755.2
85,2013-04-01 13:49:49,73.60288,-16.56433,851389.8,-1572272.0
85,2013-04-02 11:37:44,73.41342,-16.53723,862112.1,-1590276.4
85,2013-04-02 12:54:44,73.41535,-16.52998,862211.8,-1589979.8
85,2013-04-03 12:20:35,73.17577,-16.55926,874015.3,-1613713.6
85,2013-04-03 13:37:37,73.16404,-16.5657,874451.2,-1614952.3
85,2013-04-04 11:25:34,73.00751,-16.63184,880814.2,-1631197.6
85,2013-04-04 14:20:23,73.00781,-16.62097,881107.7,-1631001.0
85,2013-04-05 12:08:23,72.79402,-16.85066,885725.4,-1655383.4
85,2013-04-05 13:25:23,72.77763,-16.86201,886253.2,-1657159.4
86,2013-04-01 12:32:48,73.79028,-17.77619,808476.9,-1571519.4
86,2013-04-01 13:49:49,73.78451,-17.77176,808890.5,-1572024.1
86,2013-04-02 11:37:44,73.62157,-17.87314,814314.0,-1589471.4
86,2013-04-02 12:54:44,73.62197,-17.85959,814669.9,-1589239.7
89,2013-04-01 12:32:48,71.66352,-19.60059,859046.5,-1809195.7
89,2013-04-01 13:49:49,71.65897,-19.60786,859033.5,-1809760.7
89,2013-04-02 11:37:44,71.46996,-19.75458,863349.9,-1830943.0
89,2013-04-02 12:54:44,71.47135,-19.75088,863402.1,-1830747.1
101,2013-04-01 12:32:48,74.67308,-17.00829,783755.6,-1474544.5
101,2013-04-01 13:49:49,74.66738,-17.01349,783916.2,-1475169.7
101,2013-04-02 11:37:44,74.50991,-17.18246,787663.0,-1492827.6
101,2013-04-02 12:54:44,74.49999,-17.19253,787910.6,-1493933.4
105,2013-04-01 12:32:48,73.59625,-16.90909,842258.9,-1578012.9
105,2013-04-01 13:49:49,73.58839,-16.90139,842880.3,-1578666.5
105,2013-04-02 11:37:44,73.37525,-16.84889,855439.8,-1598662.4
105,2013-04-02 12:54:44,73.3771,-16.84056,855575.8,-1598358.3
106,2013-04-01 12:32:48,74.63072,-17.41156,775520.0,-1484161.9
106,2013-04-01 13:49:49,74.62518,-17.41462,775723.1,-1484744.4
106,2013-04-03 12:20:35,74.32242,-17.65454,784833.7,-1517632.0
106,2013-04-03 13:37:37,74.31558,-17.65885,785066.2,-1518361.0
113,2013-04-01 12:32:48,71.98057,-19.28644,853685.5,-1772753.7
113,2013-04-01 13:49:49,71.9714,-19.29195,853956.1,-1773752.3
113,2013-04-02 11:37:44,71.72379,-19.6877,853433.9,-1804450.8
113,2013-04-02 12:54:44,71.72733,-19.67864,853551.2,-1803960.5
116,2013-04-01 12:32:48,72.95607,-16.84432,877445.0,-1639471.6
116,2013-04-01 13:49:49,72.9519,-16.814,878530.3,-1639414.0
116,2013-04-02 11:37:44,72.79253,-16.73039,889276.2,-1653665.9
116,2013-04-02 12:54:44,72.79645,-16.72255,889297.3,-1653162.5
